Round,Agent,Route,Cost
9,9,O-B-D,350
9,10,O-A-D,350
9,11,O-A-B-D,350
9,12,O-A-B-D,350
9,13,O-A-B-D,350
9,14,O-B-D,350
9,15,O-B-D,350
9,16,O-A-D,350
9,17,O-B-D,350
10,0,O-B-D,310
10,1,O-A-B-D,310
10,2,O-A-D,310
10,3,O-B-D,310
10,4,O-A-D,310
10,5,O-B-D,310
10,6,O-A-D,310
10,7,O-B-D,310
10,8,O-A-D,310
10,9,O-A-B-D,310
10,10,O-A-D,310
10,11,O-A-D,310
10,12,O-B-D,310
10,13,O-A-D,310
10,14,O-B-D,310
10,15,O-B-D,310
10,16,O-A-D,310
10,17,O-B-D,310
11,0,O-A-B-D,360
11,1,O-A-B-D,360
11,2,O-A-D,360
11,3,O-A-B-D,360
11,4,O-A-D,360
11,5,O-A-D,360
11,6,O-A-D,360
11,7,O-A-B-D,360
11,8,O-B-D,360
11,9,O-A-D,360
11,10,O-A-B-D,360
11,11,O-B-D,360
11,12,O-B-D,360
11,13,O-A-D,360
11,14,O-A-B-D,360
11,15,O-A-B-D,360
11,16,O-A-D,360
11,17,O-A-D,360
12,0,O-A-D,330
12,1,O-A-B-D,330
12,2,O-A-D,330
12,3,O-A-D,330
12,4,O-A-B-D,330
12,5,O-A-D,330
12,6,O-B-D,330
12,7,O-A-B-D,330
12,8,O-A-B-D,330
12,9,O-A-D,330
12,10,O-B-D,330
12,11,O-B-D,330
12,12,O-B-D,330
12,13,O-A-D,330
12,14,O-A-B-D,330
12,15,O-A-B-D,330
12,16,O-B-D,330
12,17,O-B-D,330
13,0,O-A-B-D,260
13,1,O-A-B-D,260
13,2,O-A-B-D,260
13,3,O-A-D,260
13,4,O-B-D,260
13,5,O-A-D,260
13,6,O-A-D,260
13,7,O-A-D,260
13,8,O-A-B-D,260
13,9,O-B-D,260
13,10,O-B-D,260
13,11,O-A-B-D,260
13,12,O-A-B-D,260
13,13,O-A-D,260
13,14,O-B-D,260
13,15,O-A-B-D,260
13,16,O-B-D,260
13,17,O-A-B-D,260
14,0,O-A-B-D,340
14,1,O-A-D,340
14,2,O-A-B-D,340
14,3,O-A-B-D,340
14,4,O-B-D,340
14,5,O-B-D,340
14,6,O-A-D,340
14,7,O-A-B-D,340
14,8,O-B-D,340
14,9,O-A-B-D,340
14,10,O-B-D,340
14,11,O-A-B-D,340
14,12,O-A-D,340
14,13,O-B-D,340
14,14,O-A-B-D,340
14,15,O-A-D,340
14,16,O-A-B-D,340
14,17,O-A-D,340
15,0,O-B-D,260
15,1,O-B-D,260
15,2,O-A-D,260
15,3,O-A-D,260
15,4,O-B-D,260
15,5,O-A-B-D,260
15,6,O-A-B-D,260
15,7,O-B-D,260
15,8,O-A-B-D,260
15,9,O-A-B-D,260
15,10,O-A-B-D,260
15,11,O-A-D,260
15,12,O-B-D,260
15,13,O-A-D,260
15,14,O-A-D,260
15,15,O-A-B-D,260
15,16,O-A-B-D,260
15,17,O-A-B-D,260
16,0,O-A-B-D,270
16,1,O-A-B-D,270
16,2,O-B-D,270
16,3,O-A-D,270
16,4,O-B-D,270
16,5,O-B-D,270
16,6,O-B-D,270
16,7,O-A-B-D,270
16,8,O-B-D,270
16,9,O-A-B-D,270
16,10,O-A-B-D,270
16,11,O-A-B-D,270
16,12,O-A-D,270
16,13,O-A-B-D,270
16,14,O-B-D,270
16,15,O-B-D,270
16,16,O-A-B-D,270
16,17,O-A-B-D,270
17,0,O-A-B-D,350
17,1,O-B-D,350
17,2,O-A-D,350
17,3,O-B-D,350
17,4,O-B-D,350
17,5,O-A-B-D,350
17,6,O-A-B-D,350
17,7,O-A-B-D,350
17,8,O-B-D,350
17,9,O-B-D,350
17,10,O-A-D,350
17,11,O-A-D,350
17,12,O-A-D,350
17,13,O-A-B-D,350
17,14,O-B-D,350
17,15,O-A-B-D,350
17,16,O-B-D,350
17,17,O-B-D,350
18,0,O-B-D,340
18,1,O-A-B-D,340
18,2,O-A-B-D,340
18,3,O-A-D,340
18,4,O-B-D,340
18,5,O-A-B-D,340
18,6,O-A-D,340
18,7,O-A-B-D,340
18,8,O-A-D,340
18,9,O-B-D,340
18,10,O-B-D,340
18,11,O-B-D,340
18,12,O-A-B-D,340
18,13,O-A-D,340
18,14,O-A-B-D,340
18,15,O-B-D,340
18,16,O-A-D,340
18,17,O-B-D,340
19,0,O-A-B-D,370
19,1,O-A-B-D,370
19,2,O-B-D,370
19,3,O-B-D,370
19,4,O-B-D,370
19,5,O-A-D,370
19,6,O-A-B-D,370
19,7,O-A-B-D,370
19,8,O-A-B-D,370
19,9,O-A-B-D,370
19,10,O-A-B-D,370
19,11,O-A-B-D,370
19,12,O-A-D,370
19,13,O-A-B-D,370
19,14,O-B-D,370
19,15,O-A-B-D,370
19,16,O-B-D,370
19,17,O-B-D,370
20,0,O-A-B-D,280
20,1,O-A-D,280
20,2,O-B-D,280
20,3,O-A-B-D,280
20,4,O-A-B-D,280
20,5,O-A-B-D,280
20,6,O-A-B-D,280
20,7,O-B-D,280
20,8,O-A-B-D,280
20,9,O-A-D,280
20,10,O-A-D,280
20,11,O-A-D,280
20,12,O-A-D,280
20,13,O-A-B-D,280
20,14,O-A-B-D,280
20,15,O-A-B-D,280
20,16,O-A-D,280
20,17,O-A-B-D,280
21,0,O-A-B-D,350
21,1,O-A-B-D,350
21,2,O-A-D,350
21,3,O-A-B-D,350
21,4,O-A-B-D,350
21,5,O-B-D,350
21,6,O-B-D,350
21,7,O-A-B-D,350
21,8,O-A-B-D,350
21,9,O-A-D,350
21,10,O-A-B-D,350
21,11,O-A-D,350
21,12,O-B-D,350
21,13,O-A-B-D,350
21,14,O-A-B-D,350
21,15,O-A-D,350
21,16,O-B-D,350
21,17,O-B-D,350
22,0,O-B-D,350
22,1,O-A-D,350
22,2,O-A-D,350
22,3,O-B-D,350
22,4,O-A-B-D,350
22,5,O-A-B-D,350
22,6,O-A-B-D,350
22,7,O-B-D,350
22,8,O-A-B-D,350
22,9,O-B-D,350
22,10,O-A-B-D,350
22,11,O-A-B-D,350
22,12,O-B-D,350
22,13,O-A-D,350
22,14,O-B-D,350
22,15,O-B-D,350
22,16,O-A-D,350
22,17,O-B-D,350
23,0,O-A-D,320
23,1,O-A-B-D,320
23,2,O-A-D,320
23,3,O-A-B-D,320
23,4,O-A-D,320
23,5,O-A-D,320
23,6,O-B-D,320
23,7,O-A-D,320
23,8,O-A-B-D,320
23,9,O-B-D,320
23,10,O-A-B-D,320
23,11,O-A-B-D,320
23,12,O-A-D,320
23,13,O-A-B-D,320
23,14,O-A-B-D,320
23,15,O-A-D,320
23,16,O-A-B-D,320
23,17,O-B-D,320
24,0,O-B-D,340
24,1,O-A-B-D,340
24,2,O-A-B-D,340
24,3,O-A-B-D,340
24,4,O-A-D,340
24,5,O-A-D,340
24,6,O-A-D,340
24,7,O-A-B-D,340
24,8,O-B-D,340
24,9,O-B-D,340
24,10,O-A-B-D,340
24,11,O-A-B-D,340
24,12,O-A-B-D,340
24,13,O-A-D,340
24,14,O-A-B-D,340
24,15,O-A-D,340
24,16,O-A-B-D,340
24,17,O-B-D,340
25,0,O-A-D,260
25,1,O-B-D,260
25,2,O-A-B-D,260
25,3,O-A-D,260
25,4,O-A-D,260
25,5,O-A-B-D,260
25,6,O-A-B-D,260
25,7,O-A-D,260
25,8,O-A-D,260
25,9,O-A-B-D,260
25,10,O-A-B-D,260
25,11,O-B-D,260
25,12,O-A-D,260
25,13,O-B-D,260
25,14,O-A-D,260
25,15,O-A-B-D,260
25,16,O-A-B-D,260
25,17,O-A-B-D,260
26,0,O-A-B-D,260
26,1,O-A-B-D,260
26,2,O-B-D,260
26,3,O-B-D,260
26,4,O-B-D,260
26,5,O-A-D,260
26,6,O-B-D,260
26,7,O-B-D,260
26,8,O-A-D,260
26,9,O-B-D,260
26,10,O-A-D,260
26,11,O-A-B-D,260
26,12,O-A-B-D,260
26,13,O-A-B-D,260
26,14,O-A-B-D,260
26,15,O-A-B-D,260
26,16,O-A-D,260
26,17,O-A-B-D,260
27,0,O-A-D,370
27,1,O-A-D,370
27,2,O-A-B-D,370
27,3,O-A-B-D,370
27,4,O-A-B-D,370
27,5,O-A-B-D,370
27,6,O-A-B-D,370
27,7,O-A-B-D,370
27,8,O-A-D,370
27,9,O-A-D,370
27,10,O-A-B-D,370
27,11,O-B-D,370
27,12,O-A-B-D,370
27,13,O-A-B-D,370
27,14,O-B-D,370
27,15,O-A-B-D,370
27,16,O-A-B-D,370
27,17,O-A-D,370
28,0,O-A-B-D,360
28,1,O-A-D,360
28,2,O-A-B-D,360
28,3,O-B-D,360
28,4,O-A-B-D,360
28,5,O-A-B-D,360
28,6,O-A-B-D,360
28,7,O-B-D,360
28,8,O-A-D,360
28,9,O-B-D,360
28,10,O-A-B-D,360
28,11,O-A-D,360
28,12,O-A-B-D,360
28,13,O-A-D,360
28,14,O-A-B-D,360
28,15,O-A-D,360
28,16,O-A-B-D,360
28,17,O-A-D,360
29,0,O-B-D,260
29,1,O-B-D,260
29,2,O-A-D,260
29,3,O-B-D,260
29,4,O-A-D,260
29,5,O-A-B-D,260
29,6,O-A-B-D,260
29,7,O-A-B-D,260
29,8,O-A-D,260
29,9,O-A-B-D,260
29,10,O-A-D,260
29,11,O-A-D,260
29,12,O-A-B-D,260
29,13,O-A-B-D,260
29,14,O-A-B-D,260
29,15,O-A-D,260
29,16,O-A-D,260
29,17,O-A-B-D,260
30,0,O-B-D,280
30,1,O-B-D,280
30,2,O-A-D,280
30,3,O-A-B-D,280
30,4,O-A-D,280
30,5,O-A-B-D,280
30,6,O-B-D,280
30,7,O-A-B-D,280
30,8,O-A-B-D,280
30,9,O-B-D,280
30,10,O-A-B-D,280
30,11,O-A-B-D,280
30,12,O-A-B-D,280
30,13,O-A-B-D,280
30,14,O-B-D,280
30,15,O-A-B-D,280
30,16,O-B-D,280
30,17,O-A-B-D,280
31,0,O-B-D,220
31,1,O-A-D,220
31,2,O-A-D,220
31,3,O-B-D,220
31,4,O-B-D,220
31,5,O-A-D,220
31,6,O-B-D,220
31,7,O-B-D,220
31,8,O-A-D,220
31,9,O-A-D,220
31,10,O-A-B-D,220
31,11,O-B-D,220
31,12,O-A-B-D,220
31,13,O-B-D,220
31,14,O-A-B-D,220
31,15,O-B-D,220
31,16,O-B-D,220
31,17,O-A-B-D,220
32,0,O-A-D,340
32,1,O-B-D,340
32,2,O-A-B-D,340
32,3,O-A-D,340
32,4,O-B-D,340
32,5,O-A-B-D,340
32,6,O-A-B-D,340
32,7,O-A-B-D,340
32,8,O-A-D,340
32,9,O-B-D,340
32,10,O-A-D,340
32,11,O-A-B-D,340
32,12,O-A-B-D,340
32,13,O-A-D,340
32,14,O-B-D,340
32,15,O-A-D,340
32,16,O-B-D,340
32,17,O-A-D,340
33,0,O-A-B-D,230
33,1,O-B-D,230
33,2,O-A-D,230
33,3,O-A-D,230
33,4,O-A-D,230
33,5,O-A-D,230
33,6,O-B-D,230
33,7,O-A-D,230
33,8,O-A-D,230
33,9,O-A-B-D,230
33,10,O-B-D,230
33,11,O-A-B-D,230
33,12,O-A-B-D,230
33,13,O-B-D,230
33,14,O-B-D,230
33,15,O-A-D,230
33,16,O-A-D,230
33,17,O-A-B-D,230
34,0,O-A-B-D,350
34,1,O-A-D,350
34,2,O-A-D,350
34,3,O-A-B-D,350
34,4,O-A-B-D,350
34,5,O-A-B-D,350
34,6,O-A-D,350
34,7,O-B-D,350
34,8,O-B-D,350
34,9,O-A-B-D,350
34,10,O-A-B-D,350
34,11,O-B-D,350
34,12,O-A-B-D,350
34,13,O-A-D,350
34,14,O-A-D,350
34,15,O-A-B-D,350
34,16,O-B-D,350
34,17,O-A-D,350
35,0,O-A-B-D,330
35,1,O-B-D,330
35,2,O-B-D,330
35,3,O-A-D,330
35,4,O-A-B-D,330
35,5,O-A-D,330
35,6,O-B-D,330
35,7,O-B-D,330
35,8,O-B-D,330
35,9,O-A-B-D,330
35,10,O-A-B-D,330
35,11,O-A-B-D,330
35,12,O-A-D,330
35,13,O-A-B-D,330
35,14,O-A-B-D,330
35,15,O-A-B-D,330
35,16,O-B-D,330
35,17,O-A-D,330
36,0,O-A-B-D,360
36,1,O-A-B-D,360
36,2,O-A-B-D,360
36,3,O-A-D,360
36,4,O-B-D,360
36,5,O-B-D,360
36,6,O-A-B-D,360
36,7,O-A-B-D,360
36,8,O-A-D,360
36,9,O-A-B-D,360
36,10,O-A-B-D,360
36,11,O-A-D,360
36,12,O-B-D,360
36,13,O-B-D,360
36,14,O-A-B-D,360
36,15,O-B-D,360
36,16,O-A-B-D,360
36,17,O-B-D,360
37,0,O-A-B-D,230
37,1,O-B-D,230
37,2,O-B-D,230
37,3,O-B-D,230
37,4,O-A-B-D,230
37,5,O-B-D,230
37,6,O-B-D,230
37,7,O-A-B-D,230
37,8,O-B-D,230
37,9,O-A-D,230
37,10,O-A-D,230
37,11,O-A-D,230
37,12,O-B-D,230
37,13,O-B-D,230
37,14,O-A-B-D,230
37,15,O-A-D,230
37,16,O-B-D,230
37,17,O-A-B-D,230
38,0,O-A-D,260
38,1,O-A-D,260
38,2,O-A-B-D,260
38,3,O-A-B-D,260
38,4,O-A-D,260
38,5,O-A-B-D,260
38,6,O-B-D,260
38,7,O-A-D,260
38,8,O-A-B-D,260
38,9,O-A-B-D,260
38,10,O-B-D,260
38,11,O-B-D,260
38,12,O-B-D,260
38,13,O-A-B-D,260
38,14,O-A-D,260
38,15,O-A-B-D,260
38,16,O-A-D,260
38,17,O-A-B-D,260
39,0,O-A-D,340
39,1,O-A-D,340
39,2,O-A-B-D,340
39,3,O-A-D,340
39,4,O-B-D,340
39,5,O-A-B-D,340
39,6,O-A-B-D,340
39,7,O-B-D,340
39,8,O-B-D,340
39,9,O-A-B-D,340
39,10,O-A-B-D,340
39,11,O-A-D,340
39,12,O-B-D,340
39,13,O-A-B-D,340
39,14,O-A-D,340
39,15,O-B-D,340
39,16,O-A-B-D,340
39,17,O-A-D,340
40,0,O-B-D,350
40,1,O-A-B-D,350
40,2,O-A-D,350
40,3,O-B-D,350
40,4,O-A-D,350
40,5,O-A-D,350
40,6,O-A-B-D,350
40,7,O-A-B-D,350
40,8,O-A-D,350
40,9,O-A-B-D,350
40,10,O-B-D,350
40,11,O-A-B-D,350
40,12,O-A-B-D,350
40,13,O-A-D,350
40,14,O-A-B-D,350
40,15,O-A-D,350
40,16,O-B-D,350
40,17,O-A-D,350
