Round,Agent,Route,Payoff,Regret
22,5,O-L-D,140,0
23,5,O-R-D,130,0
24,5,O-L-D,120,0
25,5,O-R-D,120,0
26,5,O-L-D,130,0
27,5,O-R-D,120,0
28,5,O-L-D,110,0
29,5,O-L-D,70,50
30,5,O-R-D,60,70
31,5,O-L-D,70,50
32,5,O-R-D,70,50
33,5,O-R-D,100,0
34,5,O-R-D,90,10
35,5,O-L-D,100,0
36,5,O-L-D,90,10
37,5,O-R-D,90,10
38,5,O-L-D,90,10
39,5,O-L-D,110,0
40,5,O-R-D,130,0
1,6,O-L-D,130,0
2,6,O-L-D,20,150
3,6,O-R-D,20,150
4,6,O-L-D,50,90
5,6,O-R-D,30,130
6,6,O-L-D,80,30
7,6,O-R-D,100,0
8,6,O-L-D,90,10
9,6,O-R-D,60,70
10,6,O-L-D,10,170
11,6,O-R-D,40,110
12,6,O-R-D,110,0
13,6,O-R-D,100,0
14,6,O-R-D,80,30
15,6,O-R-D,100,0
16,6,O-L-D,110,0
17,6,O-L-D,120,0
18,6,O-L-D,70,50
19,6,O-R-D,80,30
20,6,O-L-D,140,0
21,6,O-L-D,40,110
22,6,O-R-D,60,70
23,6,O-R-D,130,0
24,6,O-R-D,80,30
25,6,O-R-D,120,0
26,6,O-R-D,70,50
27,6,O-L-D,80,30
28,6,O-L-D,110,0
29,6,O-R-D,130,0
30,6,O-R-D,60,70
31,6,O-R-D,130,0
32,6,O-R-D,70,50
33,6,O-R-D,100,0
34,6,O-R-D,90,10
35,6,O-R-D,100,0
36,6,O-R-D,110,0
37,6,O-R-D,90,10
38,6,O-L-D,90,10
39,6,O-R-D,90,10
40,6,O-L-D,70,50
1,7,O-R-D,70,50
2,7,O-L-D,20,150
3,7,O-L-D,180,0
4,7,O-R-D,150,0
5,7,O-R-D,30,130
6,7,O-R-D,120,0
7,7,O-L-D,100,0
8,7,O-L-D,90,10
9,7,O-R-D,60,70
10,7,O-L-D,10,170
11,7,O-R-D,40,110
12,7,O-R-D,110,0
13,7,O-L-D,100,0
14,7,O-L-D,120,0
15,7,O-L-D,100,0
16,7,O-R-D,90,10
17,7,O-R-D,80,30
18,7,O-L-D,70,50
19,7,O-R-D,80,30
20,7,O-R-D,60,70
21,7,O-R-D,160,0
22,7,O-L-D,140,0
23,7,O-L-D,70,50
24,7,O-R-D,80,30
25,7,O-R-D,120,0
26,7,O-R-D,70,50
27,7,O-R-D,120,0
28,7,O-L-D,110,0
29,7,O-R-D,130,0
30,7,O-R-D,60,70
31,7,O-L-D,70,50
32,7,O-L-D,130,0
33,7,O-L-D,100,0
34,7,O-R-D,90,10
35,7,O-L-D,100,0
36,7,O-R-D,110,0
37,7,O-L-D,110,0
38,7,O-L-D,90,10
39,7,O-R-D,90,10
40,7,O-L-D,70,50
1,8,O-R-D,70,50
2,8,O-L-D,20,150
3,8,O-R-D,20,150
4,8,O-L-D,50,90
5,8,O-R-D,30,130
6,8,O-R-D,120,0
7,8,O-R-D,100,0
8,8,O-L-D,90,10
9,8,O-R-D,60,70
10,8,O-L-D,10,170
11,8,O-R-D,40,110
12,8,O-R-D,110,0
13,8,O-R-D,100,0
14,8,O-L-D,120,0
15,8,O-R-D,100,0
16,8,O-R-D,90,10
17,8,O-R-D,80,30
18,8,O-L-D,70,50
19,8,O-R-D,80,30
20,8,O-R-D,60,70
21,8,O-L-D,40,110
22,8,O-L-D,140,0
23,8,O-L-D,70,50
24,8,O-L-D,120,0
25,8,O-L-D,80,30
26,8,O-L-D,130,0
27,8,O-R-D,120,0
28,8,O-R-D,90,10
29,8,O-L-D,70,50
30,8,O-R-D,60,70
31,8,O-L-D,70,50
32,8,O-L-D,130,0
33,8,O-R-D,100,0
34,8,O-R-D,90,10
35,8,O-L-D,100,0
36,8,O-L-D,90,10
37,8,O-R-D,90,10
38,8,O-L-D,90,10
39,8,O-L-D,110,0
40,8,O-L-D,70,50
1,9,O-L-D,130,0
2,9,O-L-D,20,150
3,9,O-R-D,20,150
4,9,O-L-D,50,90
5,9,O-R-D,30,130
6,9,O-R-D,120,0
7,9,O-R-D,100,0
8,9,O-R-D,110,0
9,9,O-R-D,60,70
10,9,O-L-D,10,170
11,9,O-R-D,40,110
12,9,O-R-D,110,0
13,9,O-L-D,100,0
14,9,O-R-D,80,30
15,9,O-L-D,100,0
16,9,O-R-D,90,10
17,9,O-R-D,80,30
18,9,O-R-D,130,0
19,9,O-R-D,80,30
20,9,O-R-D,60,70
21,9,O-L-D,40,110
22,9,O-R-D,60,70
23,9,O-L-D,70,50
24,9,O-R-D,80,30
25,9,O-L-D,80,30
26,9,O-R-D,70,50
27,9,O-L-D,80,30
28,9,O-L-D,110,0
29,9,O-R-D,130,0
30,9,O-R-D,60,70
31,9,O-R-D,130,0
32,9,O-R-D,70,50
33,9,O-R-D,100,0
34,9,O-R-D,90,10
35,9,O-R-D,100,0
36,9,O-L-D,90,10
37,9,O-R-D,90,10
38,9,O-R-D,110,0
39,9,O-L-D,110,0
40,9,O-R-D,130,0
1,10,O-R-D,70,50
2,10,O-R-D,180,0
3,10,O-R-D,20,150
4,10,O-L-D,50,90
5,10,O-R-D,30,130
6,10,O-L-D,80,30
7,10,O-L-D,100,0
8,10,O-L-D,90,10
9,10,O-L-D,140,0
10,10,O-L-D,10,170
11,10,O-R-D,40,110
12,10,O-L-D,90,10
13,10,O-R-D,100,0
14,10,O-L-D,120,0
15,10,O-R-D,100,0
16,10,O-L-D,110,0
17,10,O-L-D,120,0
18,10,O-R-D,130,0
19,10,O-L-D,120,0
20,10,O-L-D,140,0
21,10,O-L-D,40,110
22,10,O-R-D,60,70
23,10,O-L-D,70,50
24,10,O-R-D,80,30
25,10,O-L-D,80,30
26,10,O-R-D,70,50
27,10,O-R-D,120,0
28,10,O-L-D,110,0
29,10,O-L-D,70,50
30,10,O-R-D,60,70
31,10,O-R-D,130,0
32,10,O-L-D,130,0
33,10,O-R-D,100,0
34,10,O-R-D,90,10
35,10,O-L-D,100,0
36,10,O-L-D,90,10
37,10,O-L-D,110,0
38,10,O-R-D,110,0
39,10,O-L-D,110,0
40,10,O-L-D,70,50
1,11,O-R-D,70,50
2,11,O-L-D,20,150
3,11,O-R-D,20,150
4,11,O-L-D,50,90
5,11,O-R-D,30,130
6,11,O-L-D,80,30
7,11,O-L-D,100,0
8,11,O-R-D,110,0
9,11,O-R-D,60,70
10,11,O-L-D,10,170
11,11,O-R-D,40,110
12,11,O-L-D,90,10
13,11,O-R-D,100,0
14,11,O-L-D,120,0
15,11,O-L-D,100,0
16,11,O-L-D,110,0
17,11,O-R-D,80,30
18,11,O-L-D,70,50
19,11,O-R-D,80,30
20,11,O-R-D,60,70
21,11,O-L-D,40,110
22,11,O-R-D,60,70
23,11,O-R-D,130,0
24,11,O-L-D,120,0
25,11,O-L-D,80,30
26,11,O-R-D,70,50
27,11,O-L-D,80,30
28,11,O-R-D,90,10
29,11,O-L-D,70,50
30,11,O-L-D,140,0
31,11,O-L-D,70,50
32,11,O-R-D,70,50
33,11,O-R-D,100,0
34,11,O-L-D,110,0
35,11,O-R-D,100,0
36,11,O-R-D,110,0
37,11,O-L-D,110,0
38,11,O-R-D,110,0
39,11,O-L-D,110,0
40,11,O-L-D,70,50
1,12,O-L-D,130,0
2,12,O-L-D,20,150
3,12,O-R-D,20,150
4,12,O-L-D,50,90
5,12,O-R-D,30,130
6,12,O-R-D,120,0
7,12,O-L-D,100,0
8,12,O-L-D,90,10
9,12,O-R-D,60,70
10,12,O-L-D,10,170
11,12,O-R-D,40,110
12,12,O-L-D,90,10
13,12,O-R-D,100,0
14,12,O-R-D,80,30
15,12,O-R-D,100,0
16,12,O-R-D,90,10
17,12,O-L-D,120,0
18,12,O-R-D,130,0
19,12,O-R-D,80,30
20,12,O-R-D,60,70
21,12,O-L-D,40,110
22,12,O-R-D,60,70
23,12,O-R-D,130,0
24,12,O-R-D,80,30
25,12,O-R-D,120,0
26,12,O-L-D,130,0
27,12,O-L-D,80,30
28,12,O-L-D,110,0
29,12,O-L-D,70,50
30,12,O-R-D,60,70
31,12,O-L-D,70,50
32,12,O-R-D,70,50
33,12,O-L-D,100,0
34,12,O-R-D,90,10
35,12,O-L-D,100,0
36,12,O-L-D,90,10
37,12,O-R-D,90,10
38,12,O-R-D,110,0
39,12,O-R-D,90,10
40,12,O-R-D,130,0
1,13,O-R-D,70,50
2,13,O-L-D,20,150
3,13,O-R-D,20,150
4,13,O-R-D,150,0
5,13,O-R-D,30,130
6,13,O-R-D,120,0
7,13,O-L-D,100,0
8,13,O-L-D,90,10
9,13,O-L-D,140,0
10,13,O-L-D,10,170
11,13,O-R-D,40,110
12,13,O-R-D,110,0
13,13,O-L-D,100,0
14,13,O-L-D,120,0
15,13,O-R-D,100,0
16,13,O-L-D,110,0
17,13,O-L-D,120,0
18,13,O-R-D,130,0
19,13,O-R-D,80,30
20,13,O-R-D,60,70
21,13,O-L-D,40,110
22,13,O-R-D,60,70
23,13,O-L-D,70,50
24,13,O-R-D,80,30
25,13,O-L-D,80,30
26,13,O-R-D,70,50
27,13,O-L-D,80,30
28,13,O-R-D,90,10
29,13,O-L-D,70,50
30,13,O-R-D,60,70
31,13,O-L-D,70,50
32,13,O-R-D,70,50
33,13,O-R-D,100,0
34,13,O-R-D,90,10
35,13,O-L-D,100,0
36,13,O-R-D,110,0
37,13,O-L-D,110,0
38,13,O-R-D,110,0
39,13,O-R-D,90,10
40,13,O-R-D,130,0
1,14,O-R-D,70,50
2,14,O-L-D,20,150
3,14,O-R-D,20,150
4,14,O-L-D,50,90
5,14,O-R-D,30,130
6,14,O-R-D,120,0
7,14,O-R-D,100,0
8,14,O-R-D,110,0
9,14,O-R-D,60,70
10,14,O-L-D,10,170
11,14,O-R-D,40,110
12,14,O-L-D,90,10
13,14,O-L-D,100,0
14,14,O-R-D,80,30
15,14,O-R-D,100,0
16,14,O-L-D,110,0
17,14,O-R-D,80,30
18,14,O-L-D,70,50
19,14,O-L-D,120,0
20,14,O-R-D,60,70
21,14,O-L-D,40,110
22,14,O-R-D,60,70
23,14,O-L-D,70,50
24,14,O-L-D,120,0
25,14,O-L-D,80,30
26,14,O-R-D,70,50
27,14,O-L-D,80,30
28,14,O-R-D,90,10
29,14,O-L-D,70,50
30,14,O-R-D,60,70
31,14,O-L-D,70,50
32,14,O-R-D,70,50
33,14,O-L-D,100,0
34,14,O-R-D,90,10
35,14,O-L-D,100,0
36,14,O-L-D,90,10
37,14,O-R-D,90,10
38,14,O-L-D,90,10
39,14,O-L-D,110,0
40,14,O-L-D,70,50
1,15,O-R-D,70,50
2,15,O-L-D,20,150
3,15,O-R-D,20,150
4,15,O-L-D,50,90
5,15,O-R-D,30,130
6,15,O-R-D,120,0
7,15,O-R-D,100,0
8,15,O-R-D,110,0
9,15,O-L-D,140,0
10,15,O-L-D,10,170
11,15,O-R-D,40,110
12,15,O-L-D,90,10
13,15,O-L-D,100,0
14,15,O-R-D,80,30
15,15,O-L-D,100,0
16,15,O-L-D,110,0
17,15,O-R-D,80,30
18,15,O-L-D,70,50
19,15,O-R-D,80,30
20,15,O-L-D,140,0
21,15,O-L-D,40,110
22,15,O-R-D,60,70
23,15,O-L-D,70,50
24,15,O-R-D,80,30
25,15,O-R-D,120,0
26,15,O-R-D,70,50
27,15,O-L-D,80,30
28,15,O-R-D,90,10
29,15,O-R-D,130,0
30,15,O-L-D,140,0
31,15,O-L-D,70,50
32,15,O-R-D,70,50
33,15,O-R-D,100,0
34,15,O-L-D,110,0
35,15,O-R-D,100,0
36,15,O-L-D,90,10
37,15,O-R-D,90,10
38,15,O-L-D,90,10
39,15,O-R-D,90,10
40,15,O-R-D,130,0
1,16,O-R-D,70,50
2,16,O-L-D,20,150
3,16,O-R-D,20,150
4,16,O-R-D,150,0
5,16,O-L-D,170,0
6,16,O-L-D,80,30
7,16,O-R-D,100,0
8,16,O-L-D,90,10
9,16,O-R-D,60,70
10,16,O-L-D,10,170
11,16,O-L-D,160,0
12,16,O-L-D,90,10
13,16,O-R-D,100,0
14,16,O-R-D,80,30
15,16,O-L-D,100,0
16,16,O-R-D,90,10
17,16,O-R-D,80,30
18,16,O-L-D,70,50
19,16,O-L-D,120,0
20,16,O-R-D,60,70
21,16,O-L-D,40,110
22,16,O-R-D,60,70
23,16,O-L-D,70,50
24,16,O-L-D,120,0
25,16,O-L-D,80,30
26,16,O-R-D,70,50
27,16,O-L-D,80,30
28,16,O-R-D,90,10
29,16,O-R-D,130,0
30,16,O-R-D,60,70
31,16,O-R-D,130,0
32,16,O-L-D,130,0
33,16,O-R-D,100,0
34,16,O-L-D,110,0
35,16,O-R-D,100,0
36,16,O-R-D,110,0
37,16,O-L-D,110,0
38,16,O-R-D,110,0
39,16,O-R-D,90,10
40,16,O-L-D,70,50
1,17,O-R-D,70,50
2,17,O-L-D,20,150
3,17,O-R-D,20,150
4,17,O-L-D,50,90
5,17,O-R-D,30,130
6,17,O-L-D,80,30
7,17,O-L-D,100,0
8,17,O-L-D,90,10
9,17,O-L-D,140,0
10,17,O-L-D,10,170
11,17,O-R-D,40,110
12,17,O-R-D,110,0
13,17,O-R-D,100,0
14,17,O-L-D,120,0
15,17,O-L-D,100,0
16,17,O-R-D,90,10
17,17,O-L-D,120,0
18,17,O-R-D,130,0
19,17,O-L-D,120,0
20,17,O-R-D,60,70
21,17,O-R-D,160,0
22,17,O-R-D,60,70
23,17,O-L-D,70,50
24,17,O-R-D,80,30
25,17,O-L-D,80,30
26,17,O-L-D,130,0
27,17,O-L-D,80,30
28,17,O-R-D,90,10
29,17,O-L-D,70,50
30,17,O-L-D,140,0
31,17,O-L-D,70,50
32,17,O-L-D,130,0
33,17,O-L-D,100,0
34,17,O-L-D,110,0
35,17,O-R-D,100,0
36,17,O-R-D,110,0
37,17,O-L-D,110,0
38,17,O-R-D,110,0
39,17,O-R-D,90,10
40,17,O-L-D,70,50
