Round,Agent,Route,Cost
5,17,O-B-D,310
6,0,O-B-D,300
6,1,O-A-D,300
6,2,O-A-D,300
6,3,O-B-D,300
6,4,O-B-D,300
6,5,O-B-D,300
6,6,O-A-D,300
6,7,O-A-D,300
6,8,O-A-D,300
6,9,O-A-D,300
6,10,O-A-D,300
6,11,O-A-D,300
6,12,O-B-D,300
6,13,O-B-D,300
6,14,O-B-D,300
6,15,O-A-D,300
6,16,O-B-D,300
6,17,O-B-D,300
7,0,O-B-D,300
7,1,O-A-D,300
7,2,O-B-D,300
7,3,O-B-D,300
7,4,O-B-D,300
7,5,O-A-D,300
7,6,O-B-D,300
7,7,O-A-D,300
7,8,O-B-D,300
7,9,O-A-D,300
7,10,O-A-D,300
7,11,O-B-D,300
7,12,O-A-D,300
7,13,O-A-D,300
7,14,O-B-D,300
7,15,O-B-D,300
7,16,O-A-D,300
7,17,O-A-D,300
8,0,O-B-D,300
8,1,O-A-D,300
8,2,O-B-D,300
8,3,O-B-D,300
8,4,O-B-D,300
8,5,O-A-D,300
8,6,O-A-D,300
8,7,O-A-D,300
8,8,O-A-D,300
8,9,O-A-D,300
8,10,O-B-D,300
8,11,O-A-D,300
8,12,O-B-D,300
8,13,O-A-D,300
8,14,O-B-D,300
8,15,O-B-D,300
8,16,O-B-D,300
8,17,O-A-D,300
9,0,O-A-D,300
9,1,O-B-D,300
9,2,O-B-D,300
9,3,O-A-D,300
9,4,O-B-D,300
9,5,O-A-D,300
9,6,O-B-D,300
9,7,O-B-D,300
9,8,O-B-D,300
9,9,O-B-D,300
9,10,O-B-D,300
9,11,O-A-D,300
9,12,O-A-D,300
9,13,O-A-D,300
9,14,O-A-D,300
9,15,O-A-D,300
9,16,O-A-D,300
9,17,O-B-D,300
10,0,O-B-D,310
10,1,O-A-D,310
10,2,O-A-D,310
10,3,O-A-D,310
10,4,O-A-D,310
10,5,O-A-D,310
10,6,O-B-D,310
10,7,O-B-D,310
10,8,O-A-D,310
10,9,O-A-D,310
10,10,O-B-D,310
10,11,O-A-D,310
10,12,O-B-D,310
10,13,O-B-D,310
10,14,O-B-D,310
10,15,O-B-D,310
10,16,O-B-D,310
10,17,O-B-D,310
11,0,O-B-D,300
11,1,O-A-D,300
11,2,O-A-D,300
11,3,O-A-D,300
11,4,O-A-D,300
11,5,O-B-D,300
11,6,O-B-D,300
11,7,O-B-D,300
11,8,O-B-D,300
11,9,O-A-D,300
11,10,O-B-D,300
11,11,O-A-D,300
11,12,O-A-D,300
11,13,O-B-D,300
11,14,O-B-D,300
11,15,O-B-D,300
11,16,O-A-D,300
11,17,O-A-D,300
12,0,O-A-D,300
12,1,O-B-D,300
12,2,O-B-D,300
12,3,O-A-D,300
12,4,O-B-D,300
12,5,O-A-D,300
12,6,O-A-D,300
12,7,O-A-D,300
12,8,O-A-D,300
12,9,O-B-D,300
12,10,O-B-D,300
12,11,O-A-D,300
12,12,O-B-D,300
12,13,O-B-D,300
12,14,O-B-D,300
12,15,O-B-D,300
12,16,O-A-D,300
12,17,O-A-D,300
13,0,O-A-D,310
13,1,O-A-D,310
13,2,O-A-D,310
13,3,O-A-D,310
13,4,O-B-D,310
13,5,O-B-D,310
13,6,O-B-D,310
13,7,O-B-D,310
13,8,O-B-D,310
13,9,O-A-D,310
13,10,O-B-D,310
13,11,O-B-D,310
13,12,O-A-D,310
13,13,O-B-D,310
13,14,O-A-D,310
13,15,O-B-D,310
13,16,O-A-D,310
13,17,O-B-D,310
14,0,O-B-D,320
14,1,O-B-D,320
14,2,O-B-D,320
14,3,O-A-D,320
14,4,O-B-D,320
14,5,O-A-D,320
14,6,O-B-D,320
14,7,O-A-D,320
14,8,O-A-D,320
14,9,O-A-D,320
14,10,O-A-D,320
14,11,O-A-D,320
14,12,O-B-D,320
14,13,O-A-D,320
14,14,O-A-D,320
14,15,O-A-D,320
14,16,O-B-D,320
14,17,O-A-D,320
15,0,O-B-D,310
15,1,O-A-D,310
15,2,O-B-D,310
15,3,O-A-D,310
15,4,O-A-D,310
15,5,O-A-D,310
15,6,O-A-D,310
15,7,O-B-D,310
15,8,O-B-D,310
15,9,O-B-D,310
15,10,O-B-D,310
15,11,O-A-D,310
15,12,O-A-D,310
15,13,O-A-D,310
15,14,O-B-D,310
15,15,O-B-D,310
15,16,O-A-D,310
15,17,O-A-D,310
16,0,O-B-D,310
16,1,O-B-D,310
16,2,O-A-D,310
16,3,O-B-D,310
16,4,O-A-D,310
16,5,O-B-D,310
16,6,O-B-D,310
16,7,O-B-D,310
16,8,O-A-D,310
16,9,O-A-D,310
16,10,O-A-D,310
16,11,O-A-D,310
16,12,O-A-D,310
16,13,O-A-D,310
16,14,O-A-D,310
16,15,O-B-D,310
16,16,O-B-D,310
16,17,O-A-D,310
17,0,O-A-D,250
17,1,O-A-D,250
17,2,O-A-D,250
17,3,O-A-D,250
17,4,O-A-D,250
17,5,O-A-D,250
17,6,O-A-D,250
17,7,O-A-D,250
17,8,O-B-D,250
17,9,O-A-D,250
17,10,O-A-D,250
17,11,O-A-D,250
17,12,O-A-D,250
17,13,O-A-D,250
17,14,O-B-D,250
17,15,O-B-D,250
17,16,O-A-D,250
17,17,O-B-D,250
18,0,O-B-D,280
18,1,O-A-D,280
18,2,O-B-D,280
18,3,O-B-D,280
18,4,O-B-D,280
18,5,O-B-D,280
18,6,O-A-D,280
18,7,O-B-D,280
18,8,O-B-D,280
18,9,O-B-D,280
18,10,O-A-D,280
18,11,O-B-D,280
18,12,O-A-D,280
18,13,O-B-D,280
18,14,O-B-D,280
18,15,O-A-D,280
18,16,O-A-D,280
18,17,O-A-D,280
19,0,O-B-D,340
19,1,O-B-D,340
19,2,O-B-D,340
19,3,O-B-D,340
19,4,O-B-D,340
19,5,O-B-D,340
19,6,O-B-D,340
19,7,O-A-D,340
19,8,O-B-D,340
19,9,O-B-D,340
19,10,O-A-D,340
19,11,O-A-D,340
19,12,O-A-D,340
19,13,O-B-D,340
19,14,O-B-D,340
19,15,O-B-D,340
19,16,O-A-D,340
19,17,O-B-D,340
20,0,O-A-D,290
20,1,O-B-D,290
20,2,O-A-D,290
20,3,O-B-D,290
20,4,O-B-D,290
20,5,O-B-D,290
20,6,O-A-D,290
20,7,O-A-D,290
20,8,O-B-D,290
20,9,O-B-D,290
20,10,O-B-D,290
20,11,O-A-D,290
20,12,O-A-D,290
20,13,O-B-D,290
20,14,O-B-D,290
20,15,O-B-D,290
20,16,O-A-D,290
20,17,O-A-D,290
21,0,O-B-D,290
21,1,O-B-D,290
21,2,O-A-D,290
21,3,O-B-D,290
21,4,O-B-D,290
21,5,O-A-D,290
21,6,O-A-D,290
21,7,O-B-D,290
21,8,O-A-D,290
21,9,O-B-D,290
21,10,O-B-D,290
21,11,O-A-D,290
21,12,O-B-D,290
21,13,O-B-D,290
21,14,O-A-D,290
21,15,O-B-D,290
21,16,O-A-D,290
21,17,O-A-D,290
22,0,O-B-D,290
22,1,O-B-D,290
22,2,O-B-D,290
22,3,O-A-D,290
22,4,O-A-D,290
22,5,O-B-D,290
22,6,O-A-D,290
22,7,O-B-D,290
22,8,O-A-D,290
22,9,O-A-D,290
22,10,O-A-D,290
22,11,O-B-D,290
22,12,O-A-D,290
22,13,O-A-D,290
22,14,O-A-D,290
22,15,O-A-D,290
22,16,O-B-D,290
22,17,O-B-D,290
23,0,O-B-D,320
23,1,O-B-D,320
23,2,O-B-D,320
23,3,O-A-D,320
23,4,O-B-D,320
23,5,O-B-D,320
23,6,O-A-D,320
23,7,O-A-D,320
23,8,O-A-D,320
23,9,O-B-D,320
23,10,O-B-D,320
23,11,O-A-D,320
23,12,O-A-D,320
23,13,O-B-D,320
23,14,O-B-D,320
23,15,O-A-D,320
23,16,O-B-D,320
23,17,O-B-D,320
24,0,O-B-D,300
24,1,O-B-D,300
24,2,O-B-D,300
24,3,O-A-D,300
24,4,O-B-D,300
24,5,O-B-D,300
24,6,O-A-D,300
24,7,O-B-D,300
24,8,O-B-D,300
24,9,O-A-D,300
24,10,O-A-D,300
24,11,O-A-D,300
24,12,O-B-D,300
24,13,O-A-D,300
24,14,O-A-D,300
24,15,O-A-D,300
24,16,O-A-D,300
24,17,O-B-D,300
25,0,O-B-D,330
25,1,O-A-D,330
25,2,O-B-D,330
25,3,O-A-D,330
25,4,O-B-D,330
25,5,O-B-D,330
25,6,O-B-D,330
25,7,O-A-D,330
25,8,O-A-D,330
25,9,O-A-D,330
25,10,O-B-D,330
25,11,O-B-D,330
25,12,O-B-D,330
25,13,O-B-D,330
25,14,O-B-D,330
25,15,O-A-D,330
25,16,O-B-D,330
25,17,O-B-D,330
26,0,O-B-D,270
26,1,O-A-D,270
26,2,O-A-D,270
26,3,O-B-D,270
26,4,O-B-D,270
26,5,O-A-D,270
26,6,O-A-D,270
26,7,O-A-D,270
26,8,O-B-D,270
26,9,O-A-D,270
26,10,O-A-D,270
26,11,O-B-D,270
26,12,O-A-D,270
26,13,O-A-D,270
26,14,O-A-D,270
26,15,O-A-D,270
26,16,O-A-D,270
26,17,O-B-D,270
27,0,O-A-D,310
27,1,O-A-D,310
27,2,O-B-D,310
27,3,O-B-D,310
27,4,O-B-D,310
27,5,O-B-D,310
27,6,O-B-D,310
27,7,O-A-D,310
27,8,O-B-D,310
27,9,O-A-D,310
27,10,O-B-D,310
27,11,O-A-D,310
27,12,O-A-D,310
27,13,O-A-D,310
27,14,O-A-D,310
27,15,O-B-D,310
27,16,O-B-D,310
27,17,O-B-D,310
28,0,O-B-D,330
28,1,O-B-D,330
28,2,O-B-D,330
28,3,O-A-D,330
28,4,O-A-D,330
28,5,O-B-D,330
28,6,O-B-D,330
28,7,O-B-D,330
28,8,O-A-D,330
28,9,O-A-D,330
28,10,O-B-D,330
28,11,O-B-D,330
28,12,O-B-D,330
28,13,O-A-D,330
28,14,O-A-D,330
28,15,O-B-D,330
28,16,O-B-D,330
28,17,O-B-D,330
29,0,O-A-D,280
29,1,O-A-D,280
29,2,O-A-D,280
29,3,O-A-D,280
29,4,O-B-D,280
29,5,O-A-D,280
29,6,O-B-D,280
29,7,O-A-D,280
29,8,O-A-D,280
29,9,O-B-D,280
29,10,O-A-D,280
29,11,O-A-D,280
29,12,O-B-D,280
29,13,O-B-D,280
29,14,O-A-D,280
29,15,O-B-D,280
29,16,O-A-D,280
29,17,O-B-D,280
30,0,O-A-D,320
30,1,O-A-D,320
30,2,O-A-D,320
30,3,O-B-D,320
30,4,O-B-D,320
30,5,O-A-D,320
30,6,O-B-D,320
30,7,O-A-D,320
30,8,O-A-D,320
30,9,O-B-D,320
30,10,O-B-D,320
30,11,O-B-D,320
30,12,O-B-D,320
30,13,O-A-D,320
30,14,O-A-D,320
30,15,O-A-D,320
30,16,O-A-D,320
30,17,O-A-D,320
31,0,O-B-D,300
31,1,O-B-D,300
31,2,O-A-D,300
31,3,O-A-D,300
31,4,O-B-D,300
31,5,O-A-D,300
31,6,O-A-D,300
31,7,O-A-D,300
31,8,O-B-D,300
31,9,O-B-D,300
31,10,O-B-D,300
31,11,O-A-D,300
31,12,O-B-D,300
31,13,O-B-D,300
31,14,O-A-D,300
31,15,O-B-D,300
31,16,O-A-D,300
31,17,O-A-D,300
32,0,O-A-D,300
32,1,O-B-D,300
32,2,O-B-D,300
32,3,O-B-D,300
32,4,O-A-D,300
32,5,O-A-D,300
32,6,O-B-D,300
32,7,O-B-D,300
32,8,O-A-D,300
32,9,O-A-D,300
32,10,O-A-D,300
32,11,O-A-D,300
32,12,O-A-D,300
32,13,O-B-D,300
32,14,O-B-D,300
32,15,O-B-D,300
32,16,O-A-D,300
32,17,O-B-D,300
33,0,O-A-D,260
33,1,O-A-D,260
33,2,O-A-D,260
33,3,O-A-D,260
33,4,O-B-D,260
33,5,O-A-D,260
33,6,O-B-D,260
33,7,O-A-D,260
33,8,O-A-D,260
33,9,O-A-D,260
33,10,O-A-D,260
33,11,O-A-D,260
33,12,O-A-D,260
33,13,O-B-D,260
33,14,O-A-D,260
33,15,O-A-D,260
33,16,O-B-D,260
33,17,O-B-D,260
34,0,O-B-D,290
34,1,O-B-D,290
34,2,O-B-D,290
34,3,O-B-D,290
34,4,O-B-D,290
34,5,O-B-D,290
34,6,O-A-D,290
34,7,O-A-D,290
34,8,O-B-D,290
34,9,O-A-D,290
34,10,O-B-D,290
34,11,O-B-D,290
34,12,O-B-D,290
34,13,O-A-D,290
34,14,O-A-D,290
34,15,O-A-D,290
34,16,O-A-D,290
34,17,O-A-D,290
35,0,O-B-D,310
35,1,O-B-D,310
35,2,O-A-D,310
35,3,O-A-D,310
35,4,O-A-D,310
35,5,O-B-D,310
35,6,O-B-D,310
35,7,O-A-D,310
35,8,O-A-D,310
35,9,O-B-D,310
35,10,O-B-D,310
35,11,O-B-D,310
35,12,O-A-D,310
35,13,O-B-D,310
35,14,O-A-D,310
35,15,O-A-D,310
35,16,O-B-D,310
35,17,O-B-D,310
36,0,O-B-D,260
36,1,O-B-D,260
36,2,O-B-D,260
36,3,O-A-D,260
36,4,O-B-D,260
36,5,O-B-D,260
36,6,O-A-D,260
36,7,O-B-D,260
36,8,O-B-D,260
36,9,O-B-D,260
36,10,O-B-D,260
36,11,O-B-D,260
36,12,O-A-D,260
36,13,O-B-D,260
36,14,O-B-D,260
36,15,O-A-D,260
36,16,O-B-D,260
36,17,O-A-D,260
37,0,O-A-D,310
37,1,O-B-D,310
37,2,O-A-D,310
37,3,O-A-D,310
37,4,O-B-D,310
37,5,O-A-D,310
37,6,O-A-D,310
37,7,O-B-D,310
37,8,O-A-D,310
37,9,O-A-D,310
37,10,O-B-D,310
37,11,O-B-D,310
37,12,O-A-D,310
37,13,O-B-D,310
37,14,O-B-D,310
37,15,O-B-D,310
37,16,O-A-D,310
37,17,O-A-D,310
38,0,O-A-D,320
38,1,O-A-D,320
38,2,O-A-D,320
38,3,O-A-D,320
38,4,O-A-D,320
38,5,O-A-D,320
38,6,O-B-D,320
38,7,O-B-D,320
38,8,O-B-D,320
38,9,O-B-D,320
38,10,O-B-D,320
38,11,O-A-D,320
38,12,O-B-D,320
38,13,O-A-D,320
38,14,O-A-D,320
38,15,O-B-D,320
38,16,O-A-D,320
38,17,O-A-D,320
39,0,O-A-D,310
39,1,O-A-D,310
39,2,O-B-D,310
39,3,O-B-D,310
39,4,O-B-D,310
39,5,O-B-D,310
39,6,O-A-D,310
39,7,O-A-D,310
39,8,O-A-D,310
39,9,O-A-D,310
39,10,O-B-D,310
39,11,O-A-D,310
39,12,O-A-D,310
39,13,O-B-D,310
39,14,O-A-D,310
39,15,O-B-D,310
39,16,O-B-D,310
39,17,O-A-D,310
40,0,O-B-D,290
40,1,O-A-D,290
40,2,O-A-D,290
40,3,O-B-D,290
40,4,O-A-D,290
40,5,O-A-D,290
40,6,O-A-D,290
40,7,O-A-D,290
40,8,O-B-D,290
40,9,O-A-D,290
40,10,O-B-D,290
40,11,O-A-D,290
40,12,O-A-D,290
40,13,O-B-D,290
40,14,O-B-D,290
40,15,O-A-D,290
40,16,O-B-D,290
40,17,O-B-D,290
