Round,Agent,Route,Payoff,Regret
33,8,O-R-D,50,90
34,8,O-L-D,50,90
35,8,O-R-D,50,90
36,8,O-L-D,50,90
37,8,O-R-D,50,90
38,8,O-L-D,50,90
39,8,O-R-D,50,90
40,8,O-L-D,50,90
1,9,O-R-D,80,30
2,9,O-L-D,50,90
3,9,O-R-D,20,150
4,9,O-L-D,30,130
5,9,O-R-D,30,130
6,9,O-L-D,20,150
7,9,O-R-D,20,150
8,9,O-L-D,20,150
9,9,O-R-D,20,150
10,9,O-L-D,30,130
11,9,O-R-D,20,150
12,9,O-L-D,20,150
13,9,O-R-D,20,150
14,9,O-L-D,20,150
15,9,O-R-D,20,150
16,9,O-L-D,30,130
17,9,O-R-D,30,130
18,9,O-L-D,40,110
19,9,O-R-D,50,90
20,9,O-R-D,150,0
21,9,O-R-D,30,130
22,9,O-L-D,30,130
23,9,O-R-D,30,130
24,9,O-L-D,40,110
25,9,O-L-D,150,0
26,9,O-R-D,140,0
27,9,O-R-D,70,50
28,9,O-L-D,80,30
29,9,O-L-D,120,0
30,9,O-L-D,60,70
31,9,O-R-D,50,90
32,9,O-L-D,50,90
33,9,O-R-D,50,90
34,9,O-L-D,50,90
35,9,O-R-D,50,90
36,9,O-L-D,50,90
37,9,O-R-D,50,90
38,9,O-L-D,50,90
39,9,O-R-D,50,90
40,9,O-L-D,50,90
1,10,O-R-D,80,30
2,10,O-L-D,50,90
3,10,O-R-D,20,150
4,10,O-L-D,30,130
5,10,O-R-D,30,130
6,10,O-L-D,20,150
7,10,O-R-D,20,150
8,10,O-L-D,20,150
9,10,O-R-D,20,150
10,10,O-L-D,30,130
11,10,O-R-D,20,150
12,10,O-L-D,20,150
13,10,O-R-D,20,150
14,10,O-L-D,20,150
15,10,O-R-D,20,150
16,10,O-L-D,30,130
17,10,O-R-D,30,130
18,10,O-L-D,40,110
19,10,O-R-D,50,90
20,10,O-L-D,50,90
21,10,O-R-D,30,130
22,10,O-L-D,30,130
23,10,O-R-D,30,130
24,10,O-L-D,40,110
25,10,O-R-D,50,90
26,10,O-L-D,60,70
27,10,O-R-D,70,50
28,10,O-L-D,80,30
29,10,O-L-D,120,0
30,10,O-L-D,60,70
31,10,O-R-D,50,90
32,10,O-L-D,50,90
33,10,O-R-D,50,90
34,10,O-L-D,50,90
35,10,O-R-D,50,90
36,10,O-L-D,50,90
37,10,O-R-D,50,90
38,10,O-L-D,50,90
39,10,O-R-D,50,90
40,10,O-L-D,50,90
1,11,O-L-D,120,0
2,11,O-L-D,50,90
3,11,O-R-D,20,150
4,11,O-L-D,30,130
5,11,O-R-D,30,130
6,11,O-L-D,20,150
7,11,O-R-D,20,150
8,11,O-L-D,20,150
9,11,O-R-D,20,150
10,11,O-L-D,30,130
11,11,O-R-D,20,150
12,11,O-L-D,20,150
13,11,O-R-D,20,150
14,11,O-L-D,20,150
15,11,O-R-D,20,150
16,11,O-L-D,30,130
17,11,O-R-D,30,130
18,11,O-L-D,40,110
19,11,O-R-D,50,90
20,11,O-R-D,150,0
21,11,O-R-D,30,130
22,11,O-L-D,30,130
23,11,O-R-D,30,130
24,11,O-L-D,40,110
25,11,O-R-D,50,90
26,11,O-L-D,60,70
27,11,O-R-D,70,50
28,11,O-L-D,80,30
29,11,O-R-D,80,30
30,11,O-R-D,140,0
31,11,O-R-D,50,90
32,11,O-L-D,50,90
33,11,O-R-D,50,90
34,11,O-L-D,50,90
35,11,O-R-D,50,90
36,11,O-L-D,50,90
37,11,O-R-D,50,90
38,11,O-L-D,50,90
39,11,O-R-D,50,90
40,11,O-L-D,50,90
1,12,O-L-D,120,0
2,12,O-R-D,150,0
3,12,O-R-D,20,150
4,12,O-L-D,30,130
5,12,O-R-D,30,130
6,12,O-L-D,20,150
7,12,O-R-D,20,150
8,12,O-L-D,20,150
9,12,O-R-D,20,150
10,12,O-L-D,30,130
11,12,O-R-D,20,150
12,12,O-L-D,20,150
13,12,O-R-D,20,150
14,12,O-L-D,20,150
15,12,O-R-D,20,150
16,12,O-L-D,30,130
17,12,O-R-D,30,130
18,12,O-L-D,40,110
19,12,O-R-D,50,90
20,12,O-L-D,50,90
21,12,O-R-D,30,130
22,12,O-L-D,30,130
23,12,O-R-D,30,130
24,12,O-L-D,40,110
25,12,O-R-D,50,90
26,12,O-L-D,60,70
27,12,O-R-D,70,50
28,12,O-R-D,120,0
29,12,O-R-D,80,30
30,12,O-L-D,60,70
31,12,O-R-D,50,90
32,12,O-L-D,50,90
33,12,O-R-D,50,90
34,12,O-L-D,50,90
35,12,O-R-D,50,90
36,12,O-L-D,50,90
37,12,O-R-D,50,90
38,12,O-L-D,50,90
39,12,O-R-D,50,90
40,12,O-L-D,50,90
1,13,O-R-D,80,30
2,13,O-L-D,50,90
3,13,O-R-D,20,150
4,13,O-L-D,30,130
5,13,O-R-D,30,130
6,13,O-L-D,20,150
7,13,O-R-D,20,150
8,13,O-L-D,20,150
9,13,O-R-D,20,150
10,13,O-L-D,30,130
11,13,O-R-D,20,150
12,13,O-L-D,20,150
13,13,O-R-D,20,150
14,13,O-L-D,20,150
15,13,O-R-D,20,150
16,13,O-L-D,30,130
17,13,O-R-D,30,130
18,13,O-L-D,40,110
19,13,O-R-D,50,90
20,13,O-L-D,50,90
21,13,O-R-D,30,130
22,13,O-L-D,30,130
23,13,O-R-D,30,130
24,13,O-L-D,40,110
25,13,O-R-D,50,90
26,13,O-L-D,60,70
27,13,O-R-D,70,50
28,13,O-R-D,120,0
29,13,O-R-D,80,30
30,13,O-L-D,60,70
31,13,O-R-D,50,90
32,13,O-L-D,50,90
33,13,O-R-D,50,90
34,13,O-L-D,50,90
35,13,O-R-D,50,90
36,13,O-L-D,50,90
37,13,O-R-D,50,90
38,13,O-L-D,50,90
39,13,O-R-D,50,90
40,13,O-L-D,50,90
1,14,O-L-D,120,0
2,14,O-L-D,50,90
3,14,O-R-D,20,150
4,14,O-L-D,30,130
5,14,O-R-D,30,130
6,14,O-L-D,20,150
7,14,O-R-D,20,150
8,14,O-L-D,20,150
9,14,O-R-D,20,150
10,14,O-L-D,30,130
11,14,O-R-D,20,150
12,14,O-L-D,20,150
13,14,O-R-D,20,150
14,14,O-L-D,20,150
15,14,O-R-D,20,150
16,14,O-L-D,30,130
17,14,O-R-D,30,130
18,14,O-L-D,40,110
19,14,O-R-D,50,90
20,14,O-L-D,50,90
21,14,O-R-D,30,130
22,14,O-L-D,30,130
23,14,O-R-D,30,130
24,14,O-L-D,40,110
25,14,O-R-D,50,90
26,14,O-L-D,60,70
27,14,O-R-D,70,50
28,14,O-L-D,80,30
29,14,O-R-D,80,30
30,14,O-L-D,60,70
31,14,O-R-D,50,90
32,14,O-L-D,50,90
33,14,O-R-D,50,90
34,14,O-L-D,50,90
35,14,O-R-D,50,90
36,14,O-L-D,50,90
37,14,O-R-D,50,90
38,14,O-L-D,50,90
39,14,O-R-D,50,90
40,14,O-L-D,50,90
1,15,O-L-D,120,0
2,15,O-R-D,150,0
3,15,O-R-D,20,150
4,15,O-L-D,30,130
5,15,O-R-D,30,130
6,15,O-L-D,20,150
7,15,O-R-D,20,150
8,15,O-L-D,20,150
9,15,O-R-D,20,150
10,15,O-L-D,30,130
11,15,O-R-D,20,150
12,15,O-L-D,20,150
13,15,O-R-D,20,150
14,15,O-L-D,20,150
15,15,O-R-D,20,150
16,15,O-L-D,30,130
17,15,O-R-D,30,130
18,15,O-L-D,40,110
19,15,O-R-D,50,90
20,15,O-L-D,50,90
21,15,O-R-D,30,130
22,15,O-L-D,30,130
23,15,O-R-D,30,130
24,15,O-L-D,40,110
25,15,O-R-D,50,90
26,15,O-L-D,60,70
27,15,O-R-D,70,50
28,15,O-L-D,80,30
29,15,O-R-D,80,30
30,15,O-L-D,60,70
31,15,O-R-D,50,90
32,15,O-L-D,50,90
33,15,O-R-D,50,90
34,15,O-L-D,50,90
35,15,O-R-D,50,90
36,15,O-L-D,50,90
37,15,O-R-D,50,90
38,15,O-L-D,50,90
39,15,O-R-D,50,90
40,15,O-L-D,50,90
1,16,O-R-D,80,30
2,16,O-L-D,50,90
3,16,O-R-D,20,150
4,16,O-L-D,30,130
5,16,O-R-D,30,130
6,16,O-L-D,20,150
7,16,O-R-D,20,150
8,16,O-L-D,20,150
9,16,O-R-D,20,150
10,16,O-L-D,30,130
11,16,O-R-D,20,150
12,16,O-L-D,20,150
13,16,O-R-D,20,150
14,16,O-L-D,20,150
15,16,O-R-D,20,150
16,16,O-L-D,30,130
17,16,O-R-D,30,130
18,16,O-R-D,160,0
19,16,O-L-D,150,0
20,16,O-L-D,50,90
21,16,O-R-D,30,130
22,16,O-L-D,30,130
23,16,O-R-D,30,130
24,16,O-R-D,160,0
25,16,O-L-D,150,0
26,16,O-R-D,140,0
27,16,O-L-D,130,0
28,16,O-R-D,120,0
29,16,O-L-D,120,0
30,16,O-R-D,140,0
31,16,O-L-D,150,0
32,16,O-R-D,150,0
33,16,O-L-D,150,0
34,16,O-R-D,150,0
35,16,O-L-D,150,0
36,16,O-R-D,150,0
37,16,O-L-D,150,0
38,16,O-R-D,150,0
39,16,O-L-D,150,0
40,16,O-R-D,150,0
1,17,O-L-D,120,0
2,17,O-L-D,50,90
3,17,O-R-D,20,150
4,17,O-R-D,170,0
5,17,O-L-D,170,0
6,17,O-L-D,20,150
7,17,O-R-D,20,150
8,17,O-L-D,20,150
9,17,O-R-D,20,150
10,17,O-L-D,30,130
11,17,O-R-D,20,150
12,17,O-L-D,20,150
13,17,O-R-D,20,150
14,17,O-L-D,20,150
15,17,O-R-D,20,150
16,17,O-R-D,170,0
17,17,O-L-D,170,0
18,17,O-R-D,160,0
19,17,O-L-D,150,0
20,17,O-R-D,150,0
21,17,O-L-D,170,0
22,17,O-R-D,170,0
23,17,O-L-D,170,0
24,17,O-R-D,160,0
25,17,O-L-D,150,0
26,17,O-R-D,140,0
27,17,O-L-D,130,0
28,17,O-R-D,120,0
29,17,O-L-D,120,0
30,17,O-R-D,140,0
31,17,O-L-D,150,0
32,17,O-R-D,150,0
33,17,O-L-D,150,0
34,17,O-R-D,150,0
35,17,O-L-D,150,0
36,17,O-R-D,150,0
37,17,O-L-D,150,0
38,17,O-R-D,150,0
39,17,O-L-D,150,0
40,17,O-R-D,150,0
