Round,Agent,Route,Payoff,Regret
11,11,O-R-D,40,110
12,11,O-L-D,50,90
13,11,O-R-D,50,90
14,11,O-L-D,50,90
15,11,O-R-D,50,90
16,11,O-L-D,60,70
17,11,O-R-D,50,90
18,11,O-L-D,60,70
19,11,O-R-D,60,70
20,11,O-L-D,70,50
21,11,O-R-D,60,70
22,11,O-L-D,70,50
23,11,O-R-D,60,70
24,11,O-L-D,70,50
25,11,O-R-D,50,90
26,11,O-L-D,60,70
27,11,O-R-D,60,70
28,11,O-L-D,70,50
29,11,O-R-D,60,70
30,11,O-L-D,60,70
31,11,O-R-D,60,70
32,11,O-L-D,60,70
33,11,O-R-D,60,70
34,11,O-L-D,60,70
35,11,O-R-D,50,90
36,11,O-L-D,50,90
37,11,O-R-D,50,90
38,11,O-L-D,50,90
39,11,O-R-D,50,90
40,11,O-L-D,50,90
1,12,O-R-D,50,90
2,12,O-L-D,20,150
3,12,O-R-D,20,150
4,12,O-L-D,30,130
5,12,O-R-D,30,130
6,12,O-L-D,40,110
7,12,O-R-D,40,110
8,12,O-L-D,50,90
9,12,O-R-D,50,90
10,12,O-L-D,40,110
11,12,O-R-D,40,110
12,12,O-L-D,50,90
13,12,O-R-D,50,90
14,12,O-L-D,50,90
15,12,O-R-D,50,90
16,12,O-L-D,60,70
17,12,O-R-D,50,90
18,12,O-L-D,60,70
19,12,O-R-D,60,70
20,12,O-L-D,70,50
21,12,O-R-D,60,70
22,12,O-L-D,70,50
23,12,O-R-D,60,70
24,12,O-L-D,70,50
25,12,O-R-D,50,90
26,12,O-L-D,60,70
27,12,O-R-D,60,70
28,12,O-L-D,70,50
29,12,O-R-D,60,70
30,12,O-L-D,60,70
31,12,O-R-D,60,70
32,12,O-L-D,60,70
33,12,O-R-D,60,70
34,12,O-L-D,60,70
35,12,O-R-D,50,90
36,12,O-L-D,50,90
37,12,O-R-D,50,90
38,12,O-L-D,50,90
39,12,O-R-D,50,90
40,12,O-L-D,50,90
1,13,O-R-D,50,90
2,13,O-L-D,20,150
3,13,O-R-D,20,150
4,13,O-L-D,30,130
5,13,O-R-D,30,130
6,13,O-L-D,40,110
7,13,O-R-D,40,110
8,13,O-L-D,50,90
9,13,O-R-D,50,90
10,13,O-L-D,40,110
11,13,O-R-D,40,110
12,13,O-L-D,50,90
13,13,O-R-D,50,90
14,13,O-L-D,50,90
15,13,O-R-D,50,90
16,13,O-L-D,60,70
17,13,O-R-D,50,90
18,13,O-L-D,60,70
19,13,O-R-D,60,70
20,13,O-L-D,70,50
21,13,O-R-D,60,70
22,13,O-L-D,70,50
23,13,O-R-D,60,70
24,13,O-L-D,70,50
25,13,O-R-D,50,90
26,13,O-L-D,60,70
27,13,O-R-D,60,70
28,13,O-L-D,70,50
29,13,O-R-D,60,70
30,13,O-L-D,60,70
31,13,O-R-D,60,70
32,13,O-L-D,60,70
33,13,O-R-D,60,70
34,13,O-L-D,60,70
35,13,O-R-D,50,90
36,13,O-L-D,50,90
37,13,O-R-D,50,90
38,13,O-L-D,50,90
39,13,O-R-D,50,90
40,13,O-L-D,50,90
1,14,O-R-D,50,90
2,14,O-R-D,180,0
3,14,O-L-D,180,0
4,14,O-R-D,170,0
5,14,O-L-D,170,0
6,14,O-R-D,160,0
7,14,O-L-D,160,0
8,14,O-R-D,150,0
9,14,O-L-D,150,0
10,14,O-R-D,160,0
11,14,O-L-D,160,0
12,14,O-R-D,150,0
13,14,O-L-D,150,0
14,14,O-R-D,150,0
15,14,O-L-D,150,0
16,14,O-R-D,140,0
17,14,O-L-D,150,0
18,14,O-R-D,140,0
19,14,O-L-D,140,0
20,14,O-R-D,130,0
21,14,O-L-D,140,0
22,14,O-R-D,130,0
23,14,O-L-D,140,0
24,14,O-R-D,130,0
25,14,O-L-D,150,0
26,14,O-R-D,140,0
27,14,O-L-D,140,0
28,14,O-R-D,130,0
29,14,O-L-D,140,0
30,14,O-R-D,140,0
31,14,O-L-D,140,0
32,14,O-R-D,140,0
33,14,O-L-D,140,0
34,14,O-R-D,140,0
35,14,O-L-D,150,0
36,14,O-R-D,150,0
37,14,O-L-D,150,0
38,14,O-R-D,150,0
39,14,O-L-D,150,0
40,14,O-R-D,150,0
1,15,O-R-D,50,90
2,15,O-L-D,20,150
3,15,O-R-D,20,150
4,15,O-L-D,30,130
5,15,O-R-D,30,130
6,15,O-L-D,40,110
7,15,O-R-D,40,110
8,15,O-L-D,50,90
9,15,O-R-D,50,90
10,15,O-L-D,40,110
11,15,O-R-D,40,110
12,15,O-L-D,50,90
13,15,O-R-D,50,90
14,15,O-L-D,50,90
15,15,O-R-D,50,90
16,15,O-L-D,60,70
17,15,O-R-D,50,90
18,15,O-L-D,60,70
19,15,O-R-D,60,70
20,15,O-L-D,70,50
21,15,O-R-D,60,70
22,15,O-L-D,70,50
23,15,O-R-D,60,70
24,15,O-L-D,70,50
25,15,O-R-D,50,90
26,15,O-L-D,60,70
27,15,O-R-D,60,70
28,15,O-L-D,70,50
29,15,O-R-D,60,70
30,15,O-L-D,60,70
31,15,O-R-D,60,70
32,15,O-L-D,60,70
33,15,O-R-D,60,70
34,15,O-L-D,60,70
35,15,O-R-D,50,90
36,15,O-L-D,50,90
37,15,O-R-D,50,90
38,15,O-L-D,50,90
39,15,O-R-D,50,90
40,15,O-L-D,50,90
1,16,O-R-D,50,90
2,16,O-L-D,20,150
3,16,O-R-D,20,150
4,16,O-L-D,30,130
5,16,O-R-D,30,130
6,16,O-L-D,40,110
7,16,O-R-D,40,110
8,16,O-L-D,50,90
9,16,O-R-D,50,90
10,16,O-L-D,40,110
11,16,O-R-D,40,110
12,16,O-L-D,50,90
13,16,O-R-D,50,90
14,16,O-L-D,50,90
15,16,O-R-D,50,90
16,16,O-R-D,140,0
17,16,O-R-D,50,90
18,16,O-R-D,140,0
19,16,O-L-D,140,0
20,16,O-R-D,130,0
21,16,O-R-D,60,70
22,16,O-R-D,130,0
23,16,O-R-D,60,70
24,16,O-R-D,130,0
25,16,O-R-D,50,90
26,16,O-R-D,140,0
27,16,O-L-D,140,0
28,16,O-R-D,130,0
29,16,O-L-D,140,0
30,16,O-R-D,140,0
31,16,O-L-D,140,0
32,16,O-R-D,140,0
33,16,O-L-D,140,0
34,16,O-R-D,140,0
35,16,O-L-D,150,0
36,16,O-R-D,150,0
37,16,O-L-D,150,0
38,16,O-R-D,150,0
39,16,O-L-D,150,0
40,16,O-R-D,150,0
1,17,O-R-D,50,90
2,17,O-L-D,20,150
3,17,O-R-D,20,150
4,17,O-L-D,30,130
5,17,O-R-D,30,130
6,17,O-L-D,40,110
7,17,O-R-D,40,110
8,17,O-L-D,50,90
9,17,O-R-D,50,90
10,17,O-L-D,40,110
11,17,O-R-D,40,110
12,17,O-L-D,50,90
13,17,O-R-D,50,90
14,17,O-L-D,50,90
15,17,O-R-D,50,90
16,17,O-L-D,60,70
17,17,O-R-D,50,90
18,17,O-L-D,60,70
19,17,O-R-D,60,70
20,17,O-L-D,70,50
21,17,O-L-D,140,0
22,17,O-R-D,130,0
23,17,O-L-D,140,0
24,17,O-R-D,130,0
25,17,O-R-D,50,90
26,17,O-L-D,60,70
27,17,O-R-D,60,70
28,17,O-L-D,70,50
29,17,O-R-D,60,70
30,17,O-L-D,60,70
31,17,O-R-D,60,70
32,17,O-L-D,60,70
33,17,O-R-D,60,70
34,17,O-L-D,60,70
35,17,O-R-D,50,90
36,17,O-L-D,50,90
37,17,O-R-D,50,90
38,17,O-L-D,50,90
39,17,O-R-D,50,90
40,17,O-L-D,50,90
