Round,Agent,Route,Cost
17,17,O-A-D,330
18,0,O-B-D,340
18,1,O-A-D,340
18,2,O-A-D,340
18,3,O-B-D,340
18,4,O-A-B-D,340
18,5,O-A-B-D,340
18,6,O-B-D,340
18,7,O-A-D,340
18,8,O-A-B-D,340
18,9,O-A-B-D,340
18,10,O-A-B-D,340
18,11,O-A-B-D,340
18,12,O-A-D,340
18,13,O-A-D,340
18,14,O-B-D,340
18,15,O-B-D,340
18,16,O-A-B-D,340
18,17,O-A-D,340
19,0,O-A-B-D,320
19,1,O-A-D,320
19,2,O-A-B-D,320
19,3,O-B-D,320
19,4,O-A-D,320
19,5,O-B-D,320
19,6,O-A-D,320
19,7,O-B-D,320
19,8,O-A-B-D,320
19,9,O-A-D,320
19,10,O-B-D,320
19,11,O-B-D,320
19,12,O-A-B-D,320
19,13,O-B-D,320
19,14,O-A-B-D,320
19,15,O-A-B-D,320
19,16,O-B-D,320
19,17,O-A-D,320
20,0,O-B-D,340
20,1,O-B-D,340
20,2,O-B-D,340
20,3,O-A-B-D,340
20,4,O-A-D,340
20,5,O-B-D,340
20,6,O-A-D,340
20,7,O-A-B-D,340
20,8,O-A-B-D,340
20,9,O-A-D,340
20,10,O-A-D,340
20,11,O-A-B-D,340
20,12,O-A-B-D,340
20,13,O-A-D,340
20,14,O-A-D,340
20,15,O-A-B-D,340
20,16,O-B-D,340
20,17,O-A-D,340
21,0,O-A-B-D,330
21,1,O-B-D,330
21,2,O-A-B-D,330
21,3,O-A-B-D,330
21,4,O-B-D,330
21,5,O-A-B-D,330
21,6,O-A-D,330
21,7,O-B-D,330
21,8,O-B-D,330
21,9,O-A-B-D,330
21,10,O-B-D,330
21,11,O-A-D,330
21,12,O-A-B-D,330
21,13,O-A-D,330
21,14,O-A-B-D,330
21,15,O-B-D,330
21,16,O-A-D,330
21,17,O-A-D,330
22,0,O-A-B-D,290
22,1,O-A-B-D,290
22,2,O-A-D,290
22,3,O-A-B-D,290
22,4,O-A-D,290
22,5,O-A-B-D,290
22,6,O-B-D,290
22,7,O-A-B-D,290
22,8,O-B-D,290
22,9,O-A-B-D,290
22,10,O-A-B-D,290
22,11,O-B-D,290
22,12,O-A-B-D,290
22,13,O-A-D,290
22,14,O-A-D,290
22,15,O-A-B-D,290
22,16,O-A-B-D,290
22,17,O-A-B-D,290
23,0,O-A-B-D,370
23,1,O-A-B-D,370
23,2,O-A-D,370
23,3,O-A-B-D,370
23,4,O-A-B-D,370
23,5,O-B-D,370
23,6,O-B-D,370
23,7,O-A-B-D,370
23,8,O-A-B-D,370
23,9,O-A-B-D,370
23,10,O-A-B-D,370
23,11,O-A-B-D,370
23,12,O-A-B-D,370
23,13,O-A-B-D,370
23,14,O-A-B-D,370
23,15,O-B-D,370
23,16,O-A-D,370
23,17,O-B-D,370
24,0,O-A-B-D,250
24,1,O-B-D,250
24,2,O-A-B-D,250
24,3,O-A-B-D,250
24,4,O-A-D,250
24,5,O-A-D,250
24,6,O-A-D,250
24,7,O-A-B-D,250
24,8,O-A-D,250
24,9,O-A-D,250
24,10,O-B-D,250
24,11,O-A-D,250
24,12,O-A-B-D,250
24,13,O-A-D,250
24,14,O-A-B-D,250
24,15,O-B-D,250
24,16,O-B-D,250
24,17,O-A-B-D,250
25,0,O-A-D,260
25,1,O-A-D,260
25,2,O-A-D,260
25,3,O-A-B-D,260
25,4,O-A-B-D,260
25,5,O-A-B-D,260
25,6,O-B-D,260
25,7,O-A-D,260
25,8,O-A-B-D,260
25,9,O-A-D,260
25,10,O-A-B-D,260
25,11,O-A-D,260
25,12,O-A-D,260
25,13,O-A-B-D,260
25,14,O-A-D,260
25,15,O-B-D,260
25,16,O-A-B-D,260
25,17,O-A-B-D,260
26,0,O-A-D,330
26,1,O-A-B-D,330
26,2,O-A-B-D,330
26,3,O-B-D,330
26,4,O-B-D,330
26,5,O-A-B-D,330
26,6,O-A-D,330
26,7,O-B-D,330
26,8,O-A-D,330
26,9,O-B-D,330
26,10,O-B-D,330
26,11,O-A-B-D,330
26,12,O-A-D,330
26,13,O-A-D,330
26,14,O-A-D,330
26,15,O-B-D,330
26,16,O-B-D,330
26,17,O-B-D,330
27,0,O-A-D,330
27,1,O-B-D,330
27,2,O-A-D,330
27,3,O-A-B-D,330
27,4,O-B-D,330
27,5,O-B-D,330
27,6,O-B-D,330
27,7,O-A-D,330
27,8,O-A-B-D,330
27,9,O-B-D,330
27,10,O-A-D,330
27,11,O-A-D,330
27,12,O-A-B-D,330
27,13,O-B-D,330
27,14,O-A-B-D,330
27,15,O-A-B-D,330
27,16,O-A-D,330
27,17,O-B-D,330
28,0,O-A-D,350
28,1,O-B-D,350
28,2,O-A-B-D,350
28,3,O-B-D,350
28,4,O-A-B-D,350
28,5,O-A-B-D,350
28,6,O-A-D,350
28,7,O-A-B-D,350
28,8,O-A-B-D,350
28,9,O-A-D,350
28,10,O-A-B-D,350
28,11,O-B-D,350
28,12,O-A-B-D,350
28,13,O-A-D,350
28,14,O-B-D,350
28,15,O-A-B-D,350
28,16,O-A-B-D,350
28,17,O-A-D,350
29,0,O-A-B-D,350
29,1,O-A-D,350
29,2,O-A-B-D,350
29,3,O-A-B-D,350
29,4,O-A-B-D,350
29,5,O-A-B-D,350
29,6,O-B-D,350
29,7,O-A-B-D,350
29,8,O-A-D,350
29,9,O-A-B-D,350
29,10,O-A-B-D,350
29,11,O-A-D,350
29,12,O-A-D,350
29,13,O-A-B-D,350
29,14,O-A-B-D,350
29,15,O-A-B-D,350
29,16,O-B-D,350
29,17,O-B-D,350
30,0,O-A-B-D,360
30,1,O-A-B-D,360
30,2,O-A-B-D,360
30,3,O-B-D,360
30,4,O-A-B-D,360
30,5,O-A-B-D,360
30,6,O-B-D,360
30,7,O-B-D,360
30,8,O-B-D,360
30,9,O-A-D,360
30,10,O-A-B-D,360
30,11,O-A-D,360
30,12,O-A-B-D,360
30,13,O-A-D,360
30,14,O-B-D,360
30,15,O-B-D,360
30,16,O-B-D,360
30,17,O-B-D,360
31,0,O-A-D,270
31,1,O-A-D,270
31,2,O-A-B-D,270
31,3,O-A-B-D,270
31,4,O-A-B-D,270
31,5,O-A-D,270
31,6,O-A-B-D,270
31,7,O-A-D,270
31,8,O-B-D,270
31,9,O-B-D,270
31,10,O-B-D,270
31,11,O-A-B-D,270
31,12,O-A-B-D,270
31,13,O-A-B-D,270
31,14,O-A-B-D,270
31,15,O-B-D,270
31,16,O-A-D,270
31,17,O-A-B-D,270
32,0,O-B-D,250
32,1,O-B-D,250
32,2,O-B-D,250
32,3,O-A-D,250
32,4,O-B-D,250
32,5,O-A-B-D,250
32,6,O-A-B-D,250
32,7,O-A-B-D,250
32,8,O-A-D,250
32,9,O-A-B-D,250
32,10,O-A-B-D,250
32,11,O-A-D,250
32,12,O-A-D,250
32,13,O-A-D,250
32,14,O-A-B-D,250
32,15,O-B-D,250
32,16,O-B-D,250
32,17,O-A-B-D,250
33,0,O-A-B-D,230
33,1,O-A-D,230
33,2,O-B-D,230
33,3,O-B-D,230
33,4,O-B-D,230
33,5,O-A-D,230
33,6,O-B-D,230
33,7,O-B-D,230
33,8,O-A-D,230
33,9,O-A-B-D,230
33,10,O-A-B-D,230
33,11,O-A-D,230
33,12,O-A-D,230
33,13,O-B-D,230
33,14,O-A-B-D,230
33,15,O-B-D,230
33,16,O-B-D,230
33,17,O-A-B-D,230
34,0,O-A-B-D,340
34,1,O-B-D,340
34,2,O-A-B-D,340
34,3,O-B-D,340
34,4,O-A-D,340
34,5,O-A-B-D,340
34,6,O-A-B-D,340
34,7,O-B-D,340
34,8,O-A-B-D,340
34,9,O-A-D,340
34,10,O-B-D,340
34,11,O-B-D,340
34,12,O-A-B-D,340
34,13,O-A-D,340
34,14,O-A-B-D,340
34,15,O-A-B-D,340
34,16,O-A-B-D,340
34,17,O-A-D,340
35,0,O-B-D,340
35,1,O-A-D,340
35,2,O-A-B-D,340
35,3,O-B-D,340
35,4,O-B-D,340
35,5,O-A-B-D,340
35,6,O-A-D,340
35,7,O-A-D,340
35,8,O-A-B-D,340
35,9,O-A-D,340
35,10,O-A-D,340
35,11,O-A-B-D,340
35,12,O-A-B-D,340
35,13,O-B-D,340
35,14,O-A-B-D,340
35,15,O-B-D,340
35,16,O-A-B-D,340
35,17,O-B-D,340
36,0,O-A-D,340
36,1,O-B-D,340
36,2,O-A-B-D,340
36,3,O-B-D,340
36,4,O-B-D,340
36,5,O-A-D,340
36,6,O-A-B-D,340
36,7,O-A-D,340
36,8,O-A-D,340
36,9,O-A-B-D,340
36,10,O-A-B-D,340
36,11,O-B-D,340
36,12,O-A-B-D,340
36,13,O-A-D,340
36,14,O-A-B-D,340
36,15,O-B-D,340
36,16,O-B-D,340
36,17,O-B-D,340
37,0,O-A-B-D,360
37,1,O-A-D,360
37,2,O-A-B-D,360
37,3,O-A-B-D,360
37,4,O-A-D,360
37,5,O-B-D,360
37,6,O-A-B-D,360
37,7,O-B-D,360
37,8,O-A-B-D,360
37,9,O-A-B-D,360
37,10,O-A-D,360
37,11,O-A-B-D,360
37,12,O-A-B-D,360
37,13,O-A-B-D,360
37,14,O-A-B-D,360
37,15,O-B-D,360
37,16,O-B-D,360
37,17,O-B-D,360
38,0,O-A-B-D,280
38,1,O-A-D,280
38,2,O-A-B-D,280
38,3,O-A-B-D,280
38,4,O-A-B-D,280
38,5,O-A-D,280
38,6,O-B-D,280
38,7,O-A-D,280
38,8,O-A-B-D,280
38,9,O-A-B-D,280
38,10,O-B-D,280
38,11,O-B-D,280
38,12,O-A-B-D,280
38,13,O-A-B-D,280
38,14,O-B-D,280
38,15,O-A-D,280
38,16,O-A-B-D,280
38,17,O-A-B-D,280
39,0,O-A-B-D,300
39,1,O-A-B-D,300
39,2,O-A-B-D,300
39,3,O-A-D,300
39,4,O-A-B-D,300
39,5,O-B-D,300
39,6,O-B-D,300
39,7,O-A-D,300
39,8,O-A-B-D,300
39,9,O-A-B-D,300
39,10,O-A-D,300
39,11,O-A-B-D,300
39,12,O-A-D,300
39,13,O-A-B-D,300
39,14,O-A-B-D,300
39,15,O-A-B-D,300
39,16,O-A-B-D,300
39,17,O-A-B-D,300
40,0,O-B-D,350
40,1,O-A-D,350
40,2,O-A-D,350
40,3,O-A-B-D,350
40,4,O-B-D,350
40,5,O-A-B-D,350
40,6,O-A-B-D,350
40,7,O-B-D,350
40,8,O-A-B-D,350
40,9,O-A-D,350
40,10,O-A-B-D,350
40,11,O-A-D,350
40,12,O-B-D,350
40,13,O-A-D,350
40,14,O-A-B-D,350
40,15,O-A-B-D,350
40,16,O-A-B-D,350
40,17,O-A-D,350
41,0,O-A-B-D,300
41,1,O-B-D,300
41,2,O-A-B-D,300
41,3,O-A-B-D,300
41,4,O-A-B-D,300
41,5,O-B-D,300
41,6,O-A-B-D,300
41,7,O-A-D,300
41,8,O-B-D,300
41,9,O-A-D,300
41,10,O-A-B-D,300
41,11,O-A-B-D,300
41,12,O-B-D,300
41,13,O-A-B-D,300
41,14,O-A-B-D,300
41,15,O-A-B-D,300
41,16,O-A-B-D,300
41,17,O-A-B-D,300
42,0,O-A-B-D,280
42,1,O-A-B-D,280
42,2,O-A-B-D,280
42,3,O-B-D,280
42,4,O-A-B-D,280
42,5,O-A-D,280
42,6,O-A-B-D,280
42,7,O-B-D,280
42,8,O-A-D,280
42,9,O-A-D,280
42,10,O-A-B-D,280
42,11,O-A-B-D,280
42,12,O-B-D,280
42,13,O-A-D,280
42,14,O-A-B-D,280
42,15,O-A-D,280
42,16,O-A-B-D,280
42,17,O-A-B-D,280
43,0,O-A-B-D,310
43,1,O-A-B-D,310
43,2,O-A-D,310
43,3,O-A-B-D,310
43,4,O-A-D,310
43,5,O-A-D,310
43,6,O-A-D,310
43,7,O-B-D,310
43,8,O-A-B-D,310
43,9,O-A-B-D,310
43,10,O-A-D,310
43,11,O-A-D,310
43,12,O-B-D,310
43,13,O-A-D,310
43,14,O-A-B-D,310
43,15,O-B-D,310
43,16,O-A-D,310
43,17,O-B-D,310
44,0,O-B-D,330
44,1,O-B-D,330
44,2,O-A-B-D,330
44,3,O-A-D,330
44,4,O-A-B-D,330
44,5,O-B-D,330
44,6,O-A-D,330
44,7,O-B-D,330
44,8,O-B-D,330
44,9,O-A-D,330
44,10,O-A-B-D,330
44,11,O-A-B-D,330
44,12,O-A-D,330
44,13,O-A-B-D,330
44,14,O-A-D,330
44,15,O-B-D,330
44,16,O-A-D,330
44,17,O-B-D,330
45,0,O-A-D,270
45,1,O-A-B-D,270
45,2,O-A-B-D,270
45,3,O-A-B-D,270
45,4,O-B-D,270
45,5,O-A-B-D,270
45,6,O-A-B-D,270
45,7,O-A-D,270
45,8,O-B-D,270
45,9,O-B-D,270
45,10,O-A-B-D,270
45,11,O-B-D,270
45,12,O-A-D,270
45,13,O-B-D,270
45,14,O-A-D,270
45,15,O-A-B-D,270
45,16,O-A-B-D,270
45,17,O-A-B-D,270
46,0,O-A-D,350
46,1,O-A-B-D,350
46,2,O-B-D,350
46,3,O-A-B-D,350
46,4,O-B-D,350
46,5,O-B-D,350
46,6,O-A-D,350
46,7,O-A-B-D,350
46,8,O-A-B-D,350
46,9,O-A-D,350
46,10,O-A-B-D,350
46,11,O-A-B-D,350
46,12,O-B-D,350
46,13,O-A-D,350
46,14,O-A-B-D,350
46,15,O-A-B-D,350
46,16,O-A-D,350
46,17,O-A-D,350
47,0,O-B-D,270
47,1,O-B-D,270
47,2,O-A-D,270
47,3,O-A-B-D,270
47,4,O-A-B-D,270
47,5,O-A-B-D,270
47,6,O-A-D,270
47,7,O-A-B-D,270
47,8,O-A-B-D,270
47,9,O-A-B-D,270
47,10,O-B-D,270
47,11,O-B-D,270
47,12,O-A-B-D,270
47,13,O-B-D,270
47,14,O-B-D,270
47,15,O-A-D,270
47,16,O-A-B-D,270
47,17,O-A-B-D,270
48,0,O-B-D,290
48,1,O-A-B-D,290
48,2,O-B-D,290
48,3,O-B-D,290
48,4,O-A-B-D,290
48,5,O-B-D,290
48,6,O-A-D,290
48,7,O-A-B-D,290
48,8,O-A-B-D,290
48,9,O-A-B-D,290
48,10,O-A-D,290
48,11,O-A-B-D,290
48,12,O-A-B-D,290
48,13,O-A-B-D,290
48,14,O-A-B-D,290
48,15,O-A-B-D,290
48,16,O-A-D,290
48,17,O-A-B-D,290
49,0,O-A-B-D,340
49,1,O-A-D,340
49,2,O-A-D,340
49,3,O-B-D,340
49,4,O-B-D,340
49,5,O-A-B-D,340
49,6,O-B-D,340
49,7,O-B-D,340
49,8,O-A-D,340
49,9,O-B-D,340
49,10,O-B-D,340
49,11,O-B-D,340
49,12,O-B-D,340
49,13,O-A-D,340
49,14,O-A-D,340
49,15,O-A-B-D,340
49,16,O-B-D,340
49,17,O-B-D,340
50,0,O-A-B-D,370
50,1,O-A-D,370
50,2,O-A-D,370
50,3,O-A-B-D,370
50,4,O-A-B-D,370
50,5,O-A-B-D,370
50,6,O-B-D,370
50,7,O-A-D,370
50,8,O-A-B-D,370
50,9,O-A-D,370
50,10,O-A-B-D,370
50,11,O-B-D,370
50,12,O-A-B-D,370
50,13,O-A-D,370
50,14,O-A-B-D,370
50,15,O-A-B-D,370
50,16,O-A-D,370
50,17,O-A-D,370
51,0,O-B-D,290
51,1,O-A-D,290
51,2,O-A-B-D,290
51,3,O-A-B-D,290
51,4,O-A-B-D,290
51,5,O-B-D,290
51,6,O-A-B-D,290
51,7,O-A-D,290
51,8,O-A-B-D,290
51,9,O-A-D,290
51,10,O-A-B-D,290
51,11,O-B-D,290
51,12,O-A-B-D,290
51,13,O-A-B-D,290
51,14,O-A-B-D,290
51,15,O-A-B-D,290
51,16,O-A-D,290
51,17,O-A-B-D,290
52,0,O-A-B-D,380
52,1,O-A-B-D,380
52,2,O-A-B-D,380
52,3,O-A-B-D,380
52,4,O-A-D,380
52,5,O-A-B-D,380
52,6,O-A-D,380
52,7,O-A-B-D,380
52,8,O-A-B-D,380
52,9,O-A-B-D,380
52,10,O-A-D,380
52,11,O-A-B-D,380
52,12,O-A-B-D,380
52,13,O-B-D,380
52,14,O-A-B-D,380
52,15,O-A-B-D,380
52,16,O-A-D,380
52,17,O-A-D,380
53,0,O-A-B-D,280
53,1,O-A-D,280
53,2,O-A-B-D,280
53,3,O-A-B-D,280
53,4,O-A-B-D,280
53,5,O-A-B-D,280
53,6,O-A-B-D,280
53,7,O-A-B-D,280
53,8,O-A-D,280
53,9,O-B-D,280
53,10,O-B-D,280
53,11,O-A-D,280
53,12,O-A-D,280
53,13,O-A-B-D,280
53,14,O-A-D,280
53,15,O-A-B-D,280
53,16,O-B-D,280
53,17,O-A-B-D,280
54,0,O-A-B-D,270
54,1,O-B-D,270
54,2,O-A-B-D,270
54,3,O-A-D,270
54,4,O-B-D,270
54,5,O-A-B-D,270
54,6,O-A-D,270
54,7,O-A-D,270
54,8,O-A-B-D,270
54,9,O-A-D,270
54,10,O-A-B-D,270
54,11,O-A-B-D,270
54,12,O-B-D,270
54,13,O-A-B-D,270
54,14,O-A-B-D,270
54,15,O-B-D,270
54,16,O-B-D,270
54,17,O-A-B-D,270
55,0,O-A-D,260
55,1,O-B-D,260
55,2,O-A-D,260
55,3,O-A-D,260
55,4,O-B-D,260
55,5,O-A-B-D,260
55,6,O-B-D,260
55,7,O-B-D,260
55,8,O-A-D,260
55,9,O-A-B-D,260
55,10,O-A-B-D,260
55,11,O-B-D,260
55,12,O-A-B-D,260
55,13,O-B-D,260
55,14,O-A-B-D,260
55,15,O-A-B-D,260
55,16,O-A-B-D,260
55,17,O-A-B-D,260
56,0,O-A-D,330
56,1,O-A-B-D,330
56,2,O-A-D,330
56,3,O-B-D,330
56,4,O-A-B-D,330
56,5,O-A-B-D,330
56,6,O-B-D,330
56,7,O-B-D,330
56,8,O-A-B-D,330
56,9,O-B-D,330
56,10,O-A-D,330
56,11,O-A-D,330
56,12,O-A-B-D,330
56,13,O-B-D,330
56,14,O-A-B-D,330
56,15,O-B-D,330
56,16,O-A-D,330
56,17,O-A-D,330
57,0,O-A-D,300
57,1,O-A-D,300
57,2,O-A-B-D,300
57,3,O-A-B-D,300
57,4,O-A-B-D,300
57,5,O-A-B-D,300
57,6,O-A-B-D,300
57,7,O-A-B-D,300
57,8,O-A-B-D,300
57,9,O-A-B-D,300
57,10,O-A-B-D,300
57,11,O-B-D,300
57,12,O-A-B-D,300
57,13,O-A-D,300
57,14,O-A-D,300
57,15,O-B-D,300
57,16,O-A-B-D,300
57,17,O-A-B-D,300
58,0,O-A-B-D,360
58,1,O-A-B-D,360
58,2,O-A-B-D,360
58,3,O-A-B-D,360
58,4,O-A-D,360
58,5,O-A-B-D,360
58,6,O-B-D,360
58,7,O-A-B-D,360
58,8,O-A-B-D,360
58,9,O-A-D,360
58,10,O-A-B-D,360
58,11,O-A-D,360
58,12,O-A-B-D,360
58,13,O-A-B-D,360
58,14,O-A-B-D,360
58,15,O-A-B-D,360
58,16,O-A-B-D,360
58,17,O-B-D,360
59,0,O-A-B-D,310
59,1,O-A-B-D,310
59,2,O-A-B-D,310
59,3,O-A-D,310
59,4,O-A-B-D,310
59,5,O-A-B-D,310
59,6,O-A-B-D,310
59,7,O-A-D,310
59,8,O-A-B-D,310
59,9,O-A-B-D,310
59,10,O-A-B-D,310
59,11,O-B-D,310
59,12,O-A-B-D,310
59,13,O-A-B-D,310
59,14,O-B-D,310
59,15,O-A-B-D,310
59,16,O-B-D,310
59,17,O-A-B-D,310
60,0,O-A-D,240
60,1,O-A-B-D,240
60,2,O-B-D,240
60,3,O-A-D,240
60,4,O-B-D,240
60,5,O-A-D,240
60,6,O-A-B-D,240
60,7,O-B-D,240
60,8,O-A-D,240
60,9,O-B-D,240
60,10,O-A-D,240
60,11,O-A-D,240
60,12,O-A-B-D,240
60,13,O-A-B-D,240
60,14,O-B-D,240
60,15,O-A-D,240
60,16,O-A-B-D,240
60,17,O-A-B-D,240
61,0,O-A-B-D,280
61,1,O-B-D,280
61,2,O-A-B-D,280
