Round,Agent,Route,Payoff,Regret
32,5,O-R-D,10,190
33,5,O-L-D,10,190
34,5,O-R-D,10,190
35,5,O-L-D,10,190
36,5,O-R-D,10,190
37,5,O-L-D,10,190
38,5,O-R-D,10,190
39,5,O-L-D,10,190
40,5,O-R-D,10,190
1,6,O-L-R-D,40,0
2,6,O-R-D,10,200
3,6,O-L-D,10,180
4,6,O-R-D,10,180
5,6,O-L-D,10,190
6,6,O-R-D,10,190
7,6,O-L-D,10,190
8,6,O-R-D,10,190
9,6,O-L-D,10,190
10,6,O-R-D,10,180
11,6,O-L-D,10,190
12,6,O-R-D,10,190
13,6,O-L-D,10,190
14,6,O-R-D,10,190
15,6,O-L-D,10,190
16,6,O-R-D,10,190
17,6,O-L-D,10,190
18,6,O-R-D,10,190
19,6,O-L-D,10,190
20,6,O-R-D,10,190
21,6,O-L-D,10,190
22,6,O-R-D,10,190
23,6,O-L-D,10,190
24,6,O-R-D,10,190
25,6,O-L-D,10,190
26,6,O-R-D,10,190
27,6,O-L-D,10,190
28,6,O-R-D,10,190
29,6,O-L-D,10,190
30,6,O-R-D,10,190
31,6,O-L-D,10,190
32,6,O-R-D,10,190
33,6,O-L-D,10,190
34,6,O-R-D,10,190
35,6,O-L-D,10,190
36,6,O-R-D,10,190
37,6,O-L-D,10,190
38,6,O-R-D,10,190
39,6,O-L-D,10,190
40,6,O-R-D,10,190
1,7,O-L-R-D,40,0
2,7,O-R-D,10,200
3,7,O-L-D,10,180
4,7,O-R-D,10,180
5,7,O-L-D,10,190
6,7,O-R-D,10,190
7,7,O-L-D,10,190
8,7,O-R-D,10,190
9,7,O-L-D,10,190
10,7,O-R-D,10,180
11,7,O-L-D,10,190
12,7,O-R-D,10,190
13,7,O-L-D,10,190
14,7,O-R-D,10,190
15,7,O-L-D,10,190
16,7,O-R-D,10,190
17,7,O-L-D,10,190
18,7,O-R-D,10,190
19,7,O-L-D,10,190
20,7,O-R-D,10,190
21,7,O-L-D,10,190
22,7,O-R-D,10,190
23,7,O-L-D,10,190
24,7,O-R-D,10,190
25,7,O-L-D,10,190
26,7,O-R-D,10,190
27,7,O-L-D,10,190
28,7,O-R-D,10,190
29,7,O-L-D,10,190
30,7,O-R-D,10,190
31,7,O-L-D,10,190
32,7,O-R-D,10,190
33,7,O-L-D,10,190
34,7,O-R-D,10,190
35,7,O-L-D,10,190
36,7,O-R-D,10,190
37,7,O-L-D,10,190
38,7,O-R-D,10,190
39,7,O-L-D,10,190
40,7,O-R-D,10,190
1,8,O-L-R-D,40,0
2,8,O-R-D,10,200
3,8,O-L-D,10,180
4,8,O-R-D,10,180
5,8,O-L-D,10,190
6,8,O-R-D,10,190
7,8,O-L-D,10,190
8,8,O-R-D,10,190
9,8,O-L-D,10,190
10,8,O-R-D,10,180
11,8,O-L-D,10,190
12,8,O-R-D,10,190
13,8,O-L-D,10,190
14,8,O-R-D,10,190
15,8,O-L-D,10,190
16,8,O-R-D,10,190
17,8,O-L-D,10,190
18,8,O-R-D,10,190
19,8,O-L-D,10,190
20,8,O-R-D,10,190
21,8,O-L-D,10,190
22,8,O-R-D,10,190
23,8,O-L-D,10,190
24,8,O-R-D,10,190
25,8,O-L-D,10,190
26,8,O-R-D,10,190
27,8,O-L-D,10,190
28,8,O-R-D,10,190
29,8,O-L-D,10,190
30,8,O-R-D,10,190
31,8,O-L-D,10,190
32,8,O-R-D,10,190
33,8,O-L-D,10,190
34,8,O-R-D,10,190
35,8,O-L-D,10,190
36,8,O-R-D,10,190
37,8,O-L-D,10,190
38,8,O-R-D,10,190
39,8,O-L-D,10,190
40,8,O-R-D,10,190
1,9,O-L-R-D,40,0
2,9,O-R-D,10,200
3,9,O-L-D,10,180
4,9,O-R-D,10,180
5,9,O-L-D,10,190
6,9,O-R-D,10,190
7,9,O-L-D,10,190
8,9,O-R-D,10,190
9,9,O-L-D,10,190
10,9,O-R-D,10,180
11,9,O-L-D,10,190
12,9,O-R-D,10,190
13,9,O-L-D,10,190
14,9,O-R-D,10,190
15,9,O-L-D,10,190
16,9,O-R-D,10,190
17,9,O-L-D,10,190
18,9,O-R-D,10,190
19,9,O-L-D,10,190
20,9,O-R-D,10,190
21,9,O-L-D,10,190
22,9,O-R-D,10,190
23,9,O-L-D,10,190
24,9,O-R-D,10,190
25,9,O-L-D,10,190
26,9,O-R-D,10,190
27,9,O-L-D,10,190
28,9,O-R-D,10,190
29,9,O-L-D,10,190
30,9,O-R-D,10,190
31,9,O-L-D,10,190
32,9,O-R-D,10,190
33,9,O-L-D,10,190
34,9,O-R-D,10,190
35,9,O-L-D,10,190
36,9,O-R-D,10,190
37,9,O-L-D,10,190
38,9,O-R-D,10,190
39,9,O-L-D,10,190
40,9,O-R-D,10,190
1,10,O-L-R-D,40,0
2,10,O-R-D,10,200
3,10,O-L-D,10,180
4,10,O-L-R-D,200,0
5,10,O-L-R-D,210,0
6,10,O-L-R-D,210,0
7,10,O-L-R-D,210,0
8,10,O-L-R-D,210,0
9,10,O-L-R-D,210,0
10,10,O-L-R-D,200,0
11,10,O-L-R-D,210,0
12,10,O-L-R-D,210,0
13,10,O-L-R-D,210,0
14,10,O-L-R-D,210,0
15,10,O-L-R-D,210,0
16,10,O-L-R-D,210,0
17,10,O-L-R-D,210,0
18,10,O-L-R-D,210,0
19,10,O-L-R-D,210,0
20,10,O-L-R-D,210,0
21,10,O-L-R-D,210,0
22,10,O-L-R-D,210,0
23,10,O-L-R-D,210,0
24,10,O-L-R-D,210,0
25,10,O-L-R-D,210,0
26,10,O-L-R-D,210,0
27,10,O-L-R-D,210,0
28,10,O-L-R-D,210,0
29,10,O-L-R-D,210,0
30,10,O-L-R-D,210,0
31,10,O-L-R-D,210,0
32,10,O-L-R-D,210,0
33,10,O-L-R-D,210,0
34,10,O-L-R-D,210,0
35,10,O-L-R-D,210,0
36,10,O-L-R-D,210,0
37,10,O-L-R-D,210,0
38,10,O-L-R-D,210,0
39,10,O-L-R-D,210,0
40,10,O-L-R-D,210,0
1,11,O-L-R-D,40,0
2,11,O-R-D,10,200
3,11,O-L-D,10,180
4,11,O-R-D,10,180
5,11,O-L-D,10,190
6,11,O-R-D,10,190
7,11,O-L-D,10,190
8,11,O-R-D,10,190
9,11,O-L-D,10,190
10,11,O-R-D,10,180
11,11,O-L-D,10,190
12,11,O-R-D,10,190
13,11,O-L-D,10,190
14,11,O-R-D,10,190
15,11,O-L-D,10,190
16,11,O-R-D,10,190
17,11,O-L-D,10,190
18,11,O-R-D,10,190
19,11,O-L-D,10,190
20,11,O-R-D,10,190
21,11,O-L-D,10,190
22,11,O-R-D,10,190
23,11,O-L-D,10,190
24,11,O-R-D,10,190
25,11,O-L-D,10,190
26,11,O-R-D,10,190
27,11,O-L-D,10,190
28,11,O-R-D,10,190
29,11,O-L-D,10,190
30,11,O-R-D,10,190
31,11,O-L-D,10,190
32,11,O-R-D,10,190
33,11,O-L-D,10,190
34,11,O-R-D,10,190
35,11,O-L-D,10,190
36,11,O-R-D,10,190
37,11,O-L-D,10,190
38,11,O-R-D,10,190
39,11,O-L-D,10,190
40,11,O-R-D,10,190
1,12,O-L-R-D,40,0
2,12,O-R-D,10,200
3,12,O-L-D,10,180
4,12,O-R-D,10,180
5,12,O-L-D,10,190
6,12,O-R-D,10,190
7,12,O-L-D,10,190
8,12,O-R-D,10,190
9,12,O-L-D,10,190
10,12,O-R-D,10,180
11,12,O-L-D,10,190
12,12,O-R-D,10,190
13,12,O-L-D,10,190
14,12,O-R-D,10,190
15,12,O-L-D,10,190
16,12,O-R-D,10,190
17,12,O-L-D,10,190
18,12,O-R-D,10,190
19,12,O-L-D,10,190
20,12,O-R-D,10,190
21,12,O-L-D,10,190
22,12,O-R-D,10,190
23,12,O-L-D,10,190
24,12,O-R-D,10,190
25,12,O-L-D,10,190
26,12,O-R-D,10,190
27,12,O-L-D,10,190
28,12,O-R-D,10,190
29,12,O-L-D,10,190
30,12,O-R-D,10,190
31,12,O-L-D,10,190
32,12,O-R-D,10,190
33,12,O-L-D,10,190
34,12,O-R-D,10,190
35,12,O-L-D,10,190
36,12,O-R-D,10,190
37,12,O-L-D,10,190
38,12,O-R-D,10,190
39,12,O-L-D,10,190
40,12,O-R-D,10,190
1,13,O-L-R-D,40,0
2,13,O-R-D,10,200
3,13,O-L-D,10,180
4,13,O-R-D,10,180
5,13,O-L-D,10,190
6,13,O-R-D,10,190
7,13,O-L-D,10,190
8,13,O-R-D,10,190
9,13,O-L-D,10,190
10,13,O-R-D,10,180
11,13,O-L-D,10,190
12,13,O-R-D,10,190
13,13,O-L-D,10,190
14,13,O-R-D,10,190
15,13,O-L-D,10,190
16,13,O-R-D,10,190
17,13,O-L-D,10,190
18,13,O-R-D,10,190
19,13,O-L-D,10,190
20,13,O-R-D,10,190
21,13,O-L-D,10,190
22,13,O-R-D,10,190
23,13,O-L-D,10,190
24,13,O-R-D,10,190
25,13,O-L-D,10,190
26,13,O-R-D,10,190
27,13,O-L-D,10,190
28,13,O-R-D,10,190
29,13,O-L-D,10,190
30,13,O-R-D,10,190
31,13,O-L-D,10,190
32,13,O-R-D,10,190
33,13,O-L-D,10,190
34,13,O-R-D,10,190
35,13,O-L-D,10,190
36,13,O-R-D,10,190
37,13,O-L-D,10,190
38,13,O-R-D,10,190
39,13,O-L-D,10,190
40,13,O-R-D,10,190
1,14,O-L-R-D,40,0
2,14,O-R-D,10,200
3,14,O-L-D,10,180
4,14,O-R-D,10,180
5,14,O-L-D,10,190
6,14,O-R-D,10,190
7,14,O-L-D,10,190
8,14,O-R-D,10,190
9,14,O-L-D,10,190
10,14,O-R-D,10,180
11,14,O-L-D,10,190
12,14,O-R-D,10,190
13,14,O-L-D,10,190
14,14,O-R-D,10,190
15,14,O-L-D,10,190
16,14,O-R-D,10,190
17,14,O-L-D,10,190
18,14,O-R-D,10,190
19,14,O-L-D,10,190
20,14,O-R-D,10,190
21,14,O-L-D,10,190
22,14,O-R-D,10,190
23,14,O-L-D,10,190
24,14,O-R-D,10,190
25,14,O-L-D,10,190
26,14,O-R-D,10,190
27,14,O-L-D,10,190
28,14,O-R-D,10,190
29,14,O-L-D,10,190
30,14,O-R-D,10,190
31,14,O-L-D,10,190
32,14,O-R-D,10,190
33,14,O-L-D,10,190
34,14,O-R-D,10,190
35,14,O-L-D,10,190
36,14,O-R-D,10,190
37,14,O-L-D,10,190
38,14,O-R-D,10,190
39,14,O-L-D,10,190
40,14,O-R-D,10,190
1,15,O-L-R-D,40,0
2,15,O-R-D,10,200
3,15,O-L-R-D,200,0
4,15,O-R-D,10,180
5,15,O-L-D,10,190
6,15,O-R-D,10,190
7,15,O-L-D,10,190
8,15,O-R-D,10,190
9,15,O-L-D,10,190
10,15,O-R-D,10,180
11,15,O-L-D,10,190
12,15,O-R-D,10,190
13,15,O-L-D,10,190
14,15,O-R-D,10,190
15,15,O-L-D,10,190
16,15,O-R-D,10,190
17,15,O-L-D,10,190
18,15,O-R-D,10,190
19,15,O-L-D,10,190
20,15,O-R-D,10,190
21,15,O-L-D,10,190
22,15,O-R-D,10,190
23,15,O-L-D,10,190
24,15,O-R-D,10,190
25,15,O-L-D,10,190
26,15,O-R-D,10,190
27,15,O-L-D,10,190
28,15,O-R-D,10,190
29,15,O-L-D,10,190
30,15,O-R-D,10,190
31,15,O-L-D,10,190
32,15,O-R-D,10,190
33,15,O-L-D,10,190
34,15,O-R-D,10,190
35,15,O-L-D,10,190
36,15,O-R-D,10,190
37,15,O-L-D,10,190
38,15,O-R-D,10,190
39,15,O-L-D,10,190
40,15,O-R-D,10,190
1,16,O-L-R-D,40,0
2,16,O-R-D,10,200
3,16,O-L-D,10,180
4,16,O-R-D,10,180
5,16,O-L-D,10,190
6,16,O-R-D,10,190
7,16,O-L-D,10,190
8,16,O-R-D,10,190
9,16,O-L-D,10,190
10,16,O-R-D,10,180
11,16,O-L-D,10,190
12,16,O-R-D,10,190
13,16,O-L-D,10,190
14,16,O-R-D,10,190
15,16,O-L-D,10,190
16,16,O-R-D,10,190
17,16,O-L-D,10,190
18,16,O-R-D,10,190
19,16,O-L-D,10,190
20,16,O-R-D,10,190
21,16,O-L-D,10,190
22,16,O-R-D,10,190
23,16,O-L-D,10,190
24,16,O-R-D,10,190
25,16,O-L-D,10,190
26,16,O-R-D,10,190
27,16,O-L-D,10,190
28,16,O-R-D,10,190
29,16,O-L-D,10,190
30,16,O-R-D,10,190
31,16,O-L-D,10,190
32,16,O-R-D,10,190
33,16,O-L-D,10,190
34,16,O-R-D,10,190
35,16,O-L-D,10,190
36,16,O-R-D,10,190
37,16,O-L-D,10,190
38,16,O-R-D,10,190
39,16,O-L-D,10,190
40,16,O-R-D,10,190
1,17,O-L-R-D,40,0
2,17,O-R-D,10,200
3,17,O-L-D,10,180
4,17,O-R-D,10,180
5,17,O-L-D,10,190
6,17,O-R-D,10,190
7,17,O-L-D,10,190
8,17,O-R-D,10,190
9,17,O-L-D,10,190
10,17,O-R-D,10,180
11,17,O-L-D,10,190
12,17,O-R-D,10,190
13,17,O-L-D,10,190
14,17,O-R-D,10,190
15,17,O-L-D,10,190
16,17,O-R-D,10,190
17,17,O-L-D,10,190
18,17,O-R-D,10,190
19,17,O-L-D,10,190
20,17,O-R-D,10,190
21,17,O-L-D,10,190
22,17,O-R-D,10,190
23,17,O-L-D,10,190
24,17,O-R-D,10,190
25,17,O-L-D,10,190
26,17,O-R-D,10,190
27,17,O-L-D,10,190
28,17,O-R-D,10,190
29,17,O-L-D,10,190
30,17,O-R-D,10,190
31,17,O-L-D,10,190
32,17,O-R-D,10,190
33,17,O-L-D,10,190
34,17,O-R-D,10,190
35,17,O-L-D,10,190
36,17,O-R-D,10,190
37,17,O-L-D,10,190
38,17,O-R-D,10,190
39,17,O-L-D,10,190
40,17,O-R-D,10,190
