Round,Agent,Route,Cost,Regret
6,7,O-R-D,240,0
6,8,O-L-D,360,110
6,9,O-L-D,360,110
6,10,O-L-D,360,110
6,11,O-R-D,240,0
6,12,O-L-D,360,110
6,13,O-L-D,360,110
6,14,O-L-D,360,110
6,15,O-L-D,360,110
6,16,O-L-D,360,110
6,17,O-R-D,240,0
7,0,O-L-D,250,0
7,1,O-L-D,250,0
7,2,O-R-D,350,90
7,3,O-R-D,350,90
7,4,O-R-D,350,90
7,5,O-L-D,250,0
7,6,O-R-D,350,90
7,7,O-R-D,350,90
7,8,O-R-D,350,90
7,9,O-R-D,350,90
7,10,O-R-D,350,90
7,11,O-L-D,250,0
7,12,O-R-D,350,90
7,13,O-R-D,350,90
7,14,O-R-D,350,90
7,15,O-R-D,350,90
7,16,O-R-D,350,90
7,17,O-R-D,350,90
8,0,O-R-D,320,30
8,1,O-L-D,280,0
8,2,O-L-D,280,0
8,3,O-R-D,320,30
8,4,O-L-D,280,0
8,5,O-L-D,280,0
8,6,O-L-D,280,0
8,7,O-R-D,320,30
8,8,O-L-D,280,0
8,9,O-R-D,320,30
8,10,O-R-D,320,30
8,11,O-R-D,320,30
8,12,O-R-D,320,30
8,13,O-R-D,320,30
8,14,O-R-D,320,30
8,15,O-L-D,280,0
8,16,O-R-D,320,30
8,17,O-R-D,320,30
9,0,O-L-D,270,0
9,1,O-R-D,330,50
9,2,O-R-D,330,50
9,3,O-R-D,330,50
9,4,O-L-D,270,0
9,5,O-R-D,330,50
9,6,O-R-D,330,50
9,7,O-L-D,270,0
9,8,O-L-D,270,0
9,9,O-R-D,330,50
9,10,O-R-D,330,50
9,11,O-R-D,330,50
9,12,O-R-D,330,50
9,13,O-R-D,330,50
9,14,O-R-D,330,50
9,15,O-L-D,270,0
9,16,O-R-D,330,50
9,17,O-L-D,270,0
10,0,O-R-D,300,0
10,1,O-L-D,300,0
10,2,O-L-D,300,0
10,3,O-R-D,300,0
10,4,O-L-D,300,0
10,5,O-L-D,300,0
10,6,O-L-D,300,0
10,7,O-L-D,300,0
10,8,O-R-D,300,0
10,9,O-R-D,300,0
10,10,O-R-D,300,0
10,11,O-L-D,300,0
10,12,O-R-D,300,0
10,13,O-R-D,300,0
10,14,O-R-D,300,0
10,15,O-L-D,300,0
10,16,O-R-D,300,0
10,17,O-L-D,300,0
11,0,O-L-D,280,0
11,1,O-L-D,280,0
11,2,O-L-D,280,0
11,3,O-R-D,320,30
11,4,O-L-D,280,0
11,5,O-L-D,280,0
11,6,O-R-D,320,30
11,7,O-R-D,320,30
11,8,O-R-D,320,30
11,9,O-R-D,320,30
11,10,O-R-D,320,30
11,11,O-L-D,280,0
11,12,O-R-D,320,30
11,13,O-R-D,320,30
11,14,O-R-D,320,30
11,15,O-L-D,280,0
11,16,O-R-D,320,30
11,17,O-R-D,320,30
12,0,O-L-D,280,0
12,1,O-L-D,280,0
12,2,O-R-D,320,30
12,3,O-R-D,320,30
12,4,O-L-D,280,0
12,5,O-L-D,280,0
12,6,O-R-D,320,30
12,7,O-L-D,280,0
12,8,O-R-D,320,30
12,9,O-R-D,320,30
12,10,O-R-D,320,30
12,11,O-L-D,280,0
12,12,O-R-D,320,30
12,13,O-R-D,320,30
12,14,O-R-D,320,30
12,15,O-L-D,280,0
12,16,O-R-D,320,30
12,17,O-R-D,320,30
13,0,O-R-D,320,30
13,1,O-L-D,280,0
13,2,O-L-D,280,0
13,3,O-R-D,320,30
13,4,O-L-D,280,0
13,5,O-L-D,280,0
13,6,O-L-D,280,0
13,7,O-R-D,320,30
13,8,O-R-D,320,30
13,9,O-R-D,320,30
13,10,O-R-D,320,30
13,11,O-L-D,280,0
13,12,O-R-D,320,30
13,13,O-R-D,320,30
13,14,O-R-D,320,30
13,15,O-L-D,280,0
13,16,O-R-D,320,30
13,17,O-R-D,320,30
14,0,O-R-D,300,0
14,1,O-L-D,300,0
14,2,O-L-D,300,0
14,3,O-R-D,300,0
14,4,O-L-D,300,0
14,5,O-L-D,300,0
14,6,O-L-D,300,0
14,7,O-R-D,300,0
14,8,O-L-D,300,0
14,9,O-R-D,300,0
14,10,O-R-D,300,0
14,11,O-L-D,300,0
14,12,O-R-D,300,0
14,13,O-R-D,300,0
14,14,O-R-D,300,0
14,15,O-L-D,300,0
14,16,O-R-D,300,0
14,17,O-L-D,300,0
15,0,O-R-D,310,10
15,1,O-L-D,290,0
15,2,O-L-D,290,0
15,3,O-R-D,310,10
15,4,O-L-D,290,0
15,5,O-L-D,290,0
15,6,O-R-D,310,10
15,7,O-R-D,310,10
15,8,O-L-D,290,0
15,9,O-R-D,310,10
15,10,O-R-D,310,10
15,11,O-L-D,290,0
15,12,O-R-D,310,10
15,13,O-R-D,310,10
15,14,O-L-D,290,0
15,15,O-L-D,290,0
15,16,O-R-D,310,10
15,17,O-R-D,310,10
16,0,O-L-D,290,0
16,1,O-L-D,290,0
16,2,O-L-D,290,0
16,3,O-R-D,310,10
16,4,O-L-D,290,0
16,5,O-L-D,290,0
16,6,O-L-D,290,0
16,7,O-R-D,310,10
16,8,O-R-D,310,10
16,9,O-R-D,310,10
16,10,O-R-D,310,10
16,11,O-L-D,290,0
16,12,O-R-D,310,10
16,13,O-R-D,310,10
16,14,O-R-D,310,10
16,15,O-L-D,290,0
16,16,O-R-D,310,10
16,17,O-R-D,310,10
17,0,O-R-D,310,10
17,1,O-L-D,290,0
17,2,O-L-D,290,0
17,3,O-R-D,310,10
17,4,O-L-D,290,0
17,5,O-L-D,290,0
17,6,O-L-D,290,0
17,7,O-L-D,290,0
17,8,O-R-D,310,10
17,9,O-R-D,310,10
17,10,O-R-D,310,10
17,11,O-L-D,290,0
17,12,O-R-D,310,10
17,13,O-R-D,310,10
17,14,O-R-D,310,10
17,15,O-L-D,290,0
17,16,O-R-D,310,10
17,17,O-R-D,310,10
18,0,O-L-D,320,30
18,1,O-L-D,320,30
18,2,O-L-D,320,30
18,3,O-R-D,280,0
18,4,O-L-D,320,30
18,5,O-L-D,320,30
18,6,O-L-D,320,30
18,7,O-R-D,280,0
18,8,O-L-D,320,30
18,9,O-R-D,280,0
18,10,O-R-D,280,0
18,11,O-L-D,320,30
18,12,O-R-D,280,0
18,13,O-R-D,280,0
18,14,O-R-D,280,0
18,15,O-L-D,320,30
18,16,O-L-D,320,30
18,17,O-L-D,320,30
19,0,O-R-D,330,50
19,1,O-R-D,330,50
19,2,O-L-D,270,0
19,3,O-R-D,330,50
19,4,O-L-D,270,0
19,5,O-L-D,270,0
19,6,O-L-D,270,0
19,7,O-R-D,330,50
19,8,O-R-D,330,50
19,9,O-R-D,330,50
19,10,O-R-D,330,50
19,11,O-R-D,330,50
19,12,O-R-D,330,50
19,13,O-R-D,330,50
19,14,O-L-D,270,0
19,15,O-L-D,270,0
19,16,O-R-D,330,50
19,17,O-R-D,330,50
20,0,O-R-D,300,0
20,1,O-L-D,300,0
20,2,O-R-D,300,0
20,3,O-R-D,300,0
20,4,O-L-D,300,0
20,5,O-R-D,300,0
20,6,O-L-D,300,0
20,7,O-L-D,300,0
20,8,O-L-D,300,0
20,9,O-R-D,300,0
20,10,O-R-D,300,0
20,11,O-L-D,300,0
20,12,O-R-D,300,0
20,13,O-R-D,300,0
20,14,O-L-D,300,0
20,15,O-L-D,300,0
20,16,O-R-D,300,0
20,17,O-L-D,300,0
21,0,O-R-D,290,0
21,1,O-L-D,310,10
21,2,O-L-D,310,10
21,3,O-R-D,290,0
21,4,O-L-D,310,10
21,5,O-L-D,310,10
21,6,O-L-D,310,10
21,7,O-L-D,310,10
21,8,O-L-D,310,10
21,9,O-R-D,290,0
21,10,O-R-D,290,0
21,11,O-L-D,310,10
21,12,O-R-D,290,0
21,13,O-R-D,290,0
21,14,O-L-D,310,10
21,15,O-L-D,310,10
21,16,O-R-D,290,0
21,17,O-R-D,290,0
22,0,O-R-D,310,10
22,1,O-L-D,290,0
22,2,O-L-D,290,0
22,3,O-R-D,310,10
22,4,O-L-D,290,0
22,5,O-L-D,290,0
22,6,O-R-D,310,10
22,7,O-R-D,310,10
22,8,O-L-D,290,0
22,9,O-R-D,310,10
22,10,O-R-D,310,10
22,11,O-L-D,290,0
22,12,O-R-D,310,10
22,13,O-R-D,310,10
22,14,O-L-D,290,0
22,15,O-L-D,290,0
22,16,O-R-D,310,10
22,17,O-R-D,310,10
23,0,O-R-D,330,50
23,1,O-L-D,270,0
23,2,O-L-D,270,0
23,3,O-R-D,330,50
23,4,O-R-D,330,50
23,5,O-R-D,330,50
23,6,O-L-D,270,0
23,7,O-R-D,330,50
23,8,O-L-D,270,0
23,9,O-R-D,330,50
23,10,O-R-D,330,50
23,11,O-L-D,270,0
23,12,O-R-D,330,50
23,13,O-R-D,330,50
23,14,O-R-D,330,50
23,15,O-L-D,270,0
23,16,O-R-D,330,50
23,17,O-R-D,330,50
24,0,O-L-D,330,50
24,1,O-L-D,330,50
24,2,O-L-D,330,50
24,3,O-R-D,270,0
24,4,O-L-D,330,50
24,5,O-L-D,330,50
24,6,O-L-D,330,50
24,7,O-L-D,330,50
24,8,O-L-D,330,50
24,9,O-R-D,270,0
24,10,O-R-D,270,0
24,11,O-L-D,330,50
24,12,O-R-D,270,0
24,13,O-R-D,270,0
24,14,O-L-D,330,50
24,15,O-L-D,330,50
24,16,O-R-D,270,0
24,17,O-L-D,330,50
25,0,O-R-D,320,30
25,1,O-L-D,280,0
25,2,O-L-D,280,0
25,3,O-R-D,320,30
25,4,O-L-D,280,0
25,5,O-L-D,280,0
25,6,O-L-D,280,0
25,7,O-R-D,320,30
25,8,O-R-D,320,30
25,9,O-R-D,320,30
25,10,O-R-D,320,30
25,11,O-R-D,320,30
25,12,O-R-D,320,30
25,13,O-R-D,320,30
25,14,O-R-D,320,30
25,15,O-L-D,280,0
25,16,O-R-D,320,30
25,17,O-L-D,280,0
26,0,O-R-D,320,30
26,1,O-L-D,280,0
26,2,O-R-D,320,30
26,3,O-R-D,320,30
26,4,O-L-D,280,0
26,5,O-L-D,280,0
26,6,O-L-D,280,0
26,7,O-R-D,320,30
26,8,O-L-D,280,0
26,9,O-R-D,320,30
26,10,O-R-D,320,30
26,11,O-L-D,280,0
26,12,O-R-D,320,30
26,13,O-R-D,320,30
26,14,O-R-D,320,30
26,15,O-R-D,320,30
26,16,O-R-D,320,30
26,17,O-L-D,280,0
27,0,O-L-D,330,50
27,1,O-L-D,330,50
27,2,O-L-D,330,50
27,3,O-R-D,270,0
27,4,O-L-D,330,50
27,5,O-L-D,330,50
27,6,O-L-D,330,50
27,7,O-L-D,330,50
27,8,O-L-D,330,50
27,9,O-R-D,270,0
27,10,O-R-D,270,0
27,11,O-L-D,330,50
27,12,O-R-D,270,0
27,13,O-R-D,270,0
27,14,O-L-D,330,50
27,15,O-L-D,330,50
27,16,O-R-D,270,0
27,17,O-L-D,330,50
28,0,O-R-D,330,50
28,1,O-R-D,330,50
28,2,O-R-D,330,50
28,3,O-R-D,330,50
28,4,O-L-D,270,0
28,5,O-R-D,330,50
28,6,O-L-D,270,0
28,7,O-R-D,330,50
28,8,O-L-D,270,0
28,9,O-R-D,330,50
28,10,O-R-D,330,50
28,11,O-L-D,270,0
28,12,O-R-D,330,50
28,13,O-R-D,330,50
28,14,O-L-D,270,0
28,15,O-R-D,330,50
28,16,O-R-D,330,50
28,17,O-L-D,270,0
29,0,O-R-D,290,0
29,1,O-L-D,310,10
29,2,O-L-D,310,10
29,3,O-R-D,290,0
29,4,O-L-D,310,10
29,5,O-L-D,310,10
29,6,O-L-D,310,10
29,7,O-L-D,310,10
29,8,O-R-D,290,0
29,9,O-R-D,290,0
29,10,O-R-D,290,0
29,11,O-L-D,310,10
29,12,O-R-D,290,0
29,13,O-R-D,290,0
29,14,O-L-D,310,10
29,15,O-L-D,310,10
29,16,O-R-D,290,0
29,17,O-L-D,310,10
30,0,O-R-D,320,30
30,1,O-L-D,280,0
30,2,O-L-D,280,0
30,3,O-R-D,320,30
30,4,O-L-D,280,0
30,5,O-L-D,280,0
30,6,O-L-D,280,0
30,7,O-R-D,320,30
30,8,O-L-D,280,0
30,9,O-R-D,320,30
30,10,O-R-D,320,30
30,11,O-L-D,280,0
30,12,O-R-D,320,30
30,13,O-R-D,320,30
30,14,O-R-D,320,30
30,15,O-R-D,320,30
30,16,O-R-D,320,30
30,17,O-R-D,320,30
31,0,O-L-D,310,10
31,1,O-L-D,310,10
31,2,O-L-D,310,10
31,3,O-R-D,290,0
31,4,O-L-D,310,10
31,5,O-R-D,290,0
31,6,O-L-D,310,10
31,7,O-L-D,310,10
31,8,O-R-D,290,0
31,9,O-R-D,290,0
31,10,O-R-D,290,0
31,11,O-L-D,310,10
31,12,O-R-D,290,0
31,13,O-R-D,290,0
31,14,O-L-D,310,10
31,15,O-L-D,310,10
31,16,O-R-D,290,0
31,17,O-L-D,310,10
32,0,O-R-D,300,0
32,1,O-L-D,300,0
32,2,O-L-D,300,0
32,3,O-R-D,300,0
32,4,O-L-D,300,0
32,5,O-L-D,300,0
32,6,O-L-D,300,0
32,7,O-L-D,300,0
32,8,O-L-D,300,0
32,9,O-R-D,300,0
32,10,O-R-D,300,0
32,11,O-R-D,300,0
32,12,O-R-D,300,0
32,13,O-R-D,300,0
32,14,O-L-D,300,0
32,15,O-R-D,300,0
32,16,O-R-D,300,0
32,17,O-L-D,300,0
33,0,O-R-D,290,0
33,1,O-L-D,310,10
33,2,O-L-D,310,10
33,3,O-R-D,290,0
33,4,O-L-D,310,10
33,5,O-L-D,310,10
33,6,O-L-D,310,10
33,7,O-L-D,310,10
33,8,O-L-D,310,10
33,9,O-R-D,290,0
33,10,O-R-D,290,0
33,11,O-L-D,310,10
33,12,O-R-D,290,0
33,13,O-R-D,290,0
33,14,O-L-D,310,10
33,15,O-L-D,310,10
33,16,O-R-D,290,0
33,17,O-R-D,290,0
34,0,O-R-D,320,30
34,1,O-R-D,320,30
34,2,O-L-D,280,0
34,3,O-R-D,320,30
34,4,O-L-D,280,0
34,5,O-L-D,280,0
34,6,O-L-D,280,0
34,7,O-R-D,320,30
34,8,O-L-D,280,0
34,9,O-R-D,320,30
34,10,O-R-D,320,30
34,11,O-R-D,320,30
34,12,O-R-D,320,30
34,13,O-R-D,320,30
34,14,O-L-D,280,0
34,15,O-L-D,280,0
34,16,O-R-D,320,30
34,17,O-R-D,320,30
35,0,O-R-D,310,10
35,1,O-R-D,310,10
35,2,O-L-D,290,0
35,3,O-R-D,310,10
35,4,O-L-D,290,0
35,5,O-L-D,290,0
35,6,O-L-D,290,0
35,7,O-R-D,310,10
35,8,O-L-D,290,0
35,9,O-R-D,310,10
35,10,O-R-D,310,10
35,11,O-R-D,310,10
35,12,O-R-D,310,10
35,13,O-R-D,310,10
35,14,O-L-D,290,0
35,15,O-L-D,290,0
35,16,O-R-D,310,10
35,17,O-L-D,290,0
36,0,O-L-D,320,30
36,1,O-L-D,320,30
36,2,O-L-D,320,30
36,3,O-R-D,280,0
36,4,O-L-D,320,30
36,5,O-L-D,320,30
36,6,O-L-D,320,30
36,7,O-L-D,320,30
36,8,O-L-D,320,30
36,9,O-R-D,280,0
36,10,O-R-D,280,0
36,11,O-L-D,320,30
36,12,O-R-D,280,0
36,13,O-R-D,280,0
36,14,O-R-D,280,0
36,15,O-L-D,320,30
36,16,O-R-D,280,0
36,17,O-L-D,320,30
37,0,O-R-D,300,0
37,1,O-L-D,300,0
37,2,O-L-D,300,0
37,3,O-R-D,300,0
37,4,O-L-D,300,0
37,5,O-L-D,300,0
37,6,O-L-D,300,0
37,7,O-L-D,300,0
37,8,O-R-D,300,0
37,9,O-R-D,300,0
37,10,O-R-D,300,0
37,11,O-L-D,300,0
37,12,O-R-D,300,0
37,13,O-R-D,300,0
37,14,O-R-D,300,0
37,15,O-L-D,300,0
37,16,O-R-D,300,0
37,17,O-L-D,300,0
38,0,O-R-D,340,70
38,1,O-R-D,340,70
38,2,O-L-D,260,0
38,3,O-R-D,340,70
38,4,O-R-D,340,70
38,5,O-L-D,260,0
38,6,O-L-D,260,0
38,7,O-R-D,340,70
38,8,O-R-D,340,70
38,9,O-R-D,340,70
38,10,O-R-D,340,70
38,11,O-R-D,340,70
38,12,O-R-D,340,70
38,13,O-R-D,340,70
38,14,O-R-D,340,70
38,15,O-L-D,260,0
38,16,O-R-D,340,70
38,17,O-L-D,260,0
39,0,O-R-D,300,0
39,1,O-L-D,300,0
39,2,O-L-D,300,0
39,3,O-R-D,300,0
39,4,O-L-D,300,0
39,5,O-R-D,300,0
39,6,O-R-D,300,0
39,7,O-L-D,300,0
39,8,O-L-D,300,0
39,9,O-L-D,300,0
39,10,O-R-D,300,0
39,11,O-L-D,300,0
39,12,O-R-D,300,0
39,13,O-R-D,300,0
39,14,O-R-D,300,0
39,15,O-L-D,300,0
39,16,O-R-D,300,0
39,17,O-L-D,300,0
40,0,O-L-D,290,0
40,1,O-L-D,290,0
40,2,O-R-D,310,10
40,3,O-R-D,310,10
40,4,O-L-D,290,0
40,5,O-R-D,310,10
40,6,O-L-D,290,0
40,7,O-L-D,290,0
40,8,O-L-D,290,0
40,9,O-R-D,310,10
40,10,O-R-D,310,10
40,11,O-R-D,310,10
40,12,O-R-D,310,10
40,13,O-R-D,310,10
40,14,O-R-D,310,10
40,15,O-L-D,290,0
40,16,O-R-D,310,10
40,17,O-L-D,290,0
