Round,Agent,Route,Payoff,Regret
28,11,O-R-D,20,150
29,11,O-L-D,20,150
30,11,O-R-D,30,130
31,11,O-L-D,30,130
32,11,O-R-D,20,150
33,11,O-L-D,20,150
34,11,O-R-D,30,130
35,11,O-L-D,30,130
36,11,O-R-D,30,130
37,11,O-L-D,20,150
38,11,O-R-D,20,150
39,11,O-L-D,30,130
40,11,O-R-D,30,130
1,12,O-R-D,120,0
2,12,O-R-D,10,170
3,12,O-L-D,10,170
4,12,O-R-D,10,170
5,12,O-L-D,20,150
6,12,O-R-D,20,150
7,12,O-L-D,30,130
8,12,O-R-D,30,130
9,12,O-L-D,10,170
10,12,O-R-D,10,170
11,12,O-L-D,20,150
12,12,O-R-D,10,170
13,12,O-L-D,10,170
14,12,O-R-D,20,150
15,12,O-L-D,30,130
16,12,O-R-D,20,150
17,12,O-L-D,20,150
18,12,O-R-D,20,150
19,12,O-L-D,20,150
20,12,O-R-D,30,130
21,12,O-L-D,30,130
22,12,O-R-D,20,150
23,12,O-L-D,20,150
24,12,O-R-D,20,150
25,12,O-L-D,20,150
26,12,O-R-D,20,150
27,12,O-L-D,30,130
28,12,O-R-D,20,150
29,12,O-L-D,20,150
30,12,O-R-D,30,130
31,12,O-L-D,30,130
32,12,O-R-D,20,150
33,12,O-L-D,20,150
34,12,O-R-D,30,130
35,12,O-L-D,30,130
36,12,O-R-D,30,130
37,12,O-L-D,20,150
38,12,O-R-D,20,150
39,12,O-L-D,30,130
40,12,O-R-D,30,130
1,13,O-R-D,120,0
2,13,O-R-D,10,170
3,13,O-L-D,10,170
4,13,O-R-D,10,170
5,13,O-L-D,20,150
6,13,O-R-D,20,150
7,13,O-L-D,30,130
8,13,O-R-D,30,130
9,13,O-L-D,10,170
10,13,O-R-D,10,170
11,13,O-L-D,20,150
12,13,O-R-D,10,170
13,13,O-L-D,10,170
14,13,O-R-D,20,150
15,13,O-L-D,30,130
16,13,O-R-D,20,150
17,13,O-L-D,20,150
18,13,O-R-D,20,150
19,13,O-L-D,20,150
20,13,O-R-D,30,130
21,13,O-L-D,30,130
22,13,O-R-D,20,150
23,13,O-L-D,20,150
24,13,O-R-D,20,150
25,13,O-L-D,20,150
26,13,O-R-D,20,150
27,13,O-L-D,30,130
28,13,O-R-D,20,150
29,13,O-L-D,20,150
30,13,O-R-D,30,130
31,13,O-L-D,30,130
32,13,O-R-D,20,150
33,13,O-L-D,20,150
34,13,O-R-D,30,130
35,13,O-L-D,30,130
36,13,O-R-D,30,130
37,13,O-L-D,20,150
38,13,O-R-D,20,150
39,13,O-L-D,30,130
40,13,O-R-D,30,130
1,14,O-L-D,80,30
2,14,O-R-D,10,170
3,14,O-L-D,10,170
4,14,O-R-D,10,170
5,14,O-L-D,20,150
6,14,O-R-D,20,150
7,14,O-L-D,30,130
8,14,O-R-D,30,130
9,14,O-L-D,10,170
10,14,O-R-D,10,170
11,14,O-L-D,20,150
12,14,O-R-D,10,170
13,14,O-L-D,10,170
14,14,O-R-D,20,150
15,14,O-L-D,30,130
16,14,O-R-D,20,150
17,14,O-L-D,20,150
18,14,O-R-D,20,150
19,14,O-L-D,20,150
20,14,O-R-D,30,130
21,14,O-L-D,30,130
22,14,O-R-D,20,150
23,14,O-L-D,20,150
24,14,O-R-D,20,150
25,14,O-L-D,20,150
26,14,O-R-D,20,150
27,14,O-L-D,30,130
28,14,O-R-D,20,150
29,14,O-L-D,20,150
30,14,O-R-D,30,130
31,14,O-L-D,30,130
32,14,O-R-D,20,150
33,14,O-L-D,20,150
34,14,O-R-D,30,130
35,14,O-L-D,30,130
36,14,O-R-D,30,130
37,14,O-L-D,20,150
38,14,O-R-D,20,150
39,14,O-L-D,30,130
40,14,O-R-D,30,130
1,15,O-R-D,120,0
2,15,O-R-D,10,170
3,15,O-L-D,10,170
4,15,O-R-D,10,170
5,15,O-L-D,20,150
6,15,O-R-D,20,150
7,15,O-L-D,30,130
8,15,O-R-D,30,130
9,15,O-L-D,10,170
10,15,O-R-D,10,170
11,15,O-L-D,20,150
12,15,O-R-D,10,170
13,15,O-L-D,10,170
14,15,O-R-D,20,150
15,15,O-L-D,30,130
16,15,O-R-D,20,150
17,15,O-L-D,20,150
18,15,O-R-D,20,150
19,15,O-L-D,20,150
20,15,O-R-D,30,130
21,15,O-L-D,30,130
22,15,O-R-D,20,150
23,15,O-L-D,20,150
24,15,O-R-D,20,150
25,15,O-L-D,20,150
26,15,O-R-D,20,150
27,15,O-L-D,30,130
28,15,O-R-D,20,150
29,15,O-L-D,20,150
30,15,O-R-D,30,130
31,15,O-L-D,30,130
32,15,O-R-D,20,150
33,15,O-L-D,20,150
34,15,O-R-D,30,130
35,15,O-L-D,30,130
36,15,O-R-D,30,130
37,15,O-L-D,20,150
38,15,O-R-D,20,150
39,15,O-L-D,30,130
40,15,O-R-D,30,130
1,16,O-R-D,120,0
2,16,O-R-D,10,170
3,16,O-L-D,10,170
4,16,O-R-D,10,170
5,16,O-L-D,20,150
6,16,O-R-D,20,150
7,16,O-L-D,30,130
8,16,O-R-D,30,130
9,16,O-L-D,10,170
10,16,O-R-D,10,170
11,16,O-L-D,20,150
12,16,O-R-D,10,170
13,16,O-L-D,10,170
14,16,O-R-D,20,150
15,16,O-L-D,30,130
16,16,O-R-D,20,150
17,16,O-L-D,20,150
18,16,O-R-D,20,150
19,16,O-L-D,20,150
20,16,O-R-D,30,130
21,16,O-L-D,30,130
22,16,O-R-D,20,150
23,16,O-L-D,20,150
24,16,O-R-D,20,150
25,16,O-L-D,20,150
26,16,O-R-D,20,150
27,16,O-L-D,30,130
28,16,O-R-D,20,150
29,16,O-L-D,20,150
30,16,O-R-D,30,130
31,16,O-L-D,30,130
32,16,O-R-D,20,150
33,16,O-L-D,20,150
34,16,O-R-D,30,130
35,16,O-L-D,30,130
36,16,O-R-D,30,130
37,16,O-L-D,20,150
38,16,O-R-D,20,150
39,16,O-L-D,30,130
40,16,O-R-D,30,130
1,17,O-R-D,120,0
2,17,O-R-D,10,170
3,17,O-L-D,10,170
4,17,O-R-D,10,170
5,17,O-R-D,180,0
6,17,O-R-D,20,150
7,17,O-L-D,30,130
8,17,O-R-D,30,130
9,17,O-L-D,10,170
10,17,O-R-D,10,170
11,17,O-R-D,180,0
12,17,O-R-D,10,170
13,17,O-L-D,10,170
14,17,O-R-D,20,150
15,17,O-L-D,30,130
16,17,O-R-D,20,150
17,17,O-L-D,20,150
18,17,O-R-D,20,150
19,17,O-L-D,20,150
20,17,O-L-D,170,0
21,17,O-L-D,30,130
22,17,O-R-D,20,150
23,17,O-L-D,20,150
24,17,O-R-D,20,150
25,17,O-L-D,20,150
26,17,O-R-D,20,150
27,17,O-L-D,30,130
28,17,O-R-D,20,150
29,17,O-L-D,20,150
30,17,O-L-D,170,0
31,17,O-L-D,30,130
32,17,O-R-D,20,150
33,17,O-L-D,20,150
34,17,O-L-D,170,0
35,17,O-L-D,30,130
36,17,O-R-D,30,130
37,17,O-L-D,20,150
38,17,O-R-D,20,150
39,17,O-R-D,170,0
40,17,O-R-D,30,130
