Round,Agent,Route,Cost,Regret
14,3,O-L-R-D,330,0
14,4,O-L-R-D,330,0
14,5,O-L-R-D,330,0
14,6,O-L-R-D,330,0
14,7,O-L-D,380,40
14,8,O-L-R-D,330,0
14,9,O-L-R-D,330,0
14,10,O-R-D,370,30
14,11,O-L-R-D,330,0
14,12,O-L-R-D,330,0
14,13,O-L-R-D,330,0
14,14,O-L-R-D,330,0
14,15,O-L-R-D,330,0
14,16,O-L-R-D,330,0
14,17,O-L-R-D,330,0
15,0,O-R-D,370,50
15,1,O-L-R-D,310,0
15,2,O-R-D,370,50
15,3,O-L-D,360,40
15,4,O-L-R-D,310,0
15,5,O-L-R-D,310,0
15,6,O-L-R-D,310,0
15,7,O-L-R-D,310,0
15,8,O-L-R-D,310,0
15,9,O-L-R-D,310,0
15,10,O-L-D,360,40
15,11,O-L-R-D,310,0
15,12,O-L-R-D,310,0
15,13,O-L-R-D,310,0
15,14,O-L-R-D,310,0
15,15,O-L-R-D,310,0
15,16,O-R-D,370,50
15,17,O-L-R-D,310,0
16,0,O-L-R-D,300,0
16,1,O-L-R-D,300,0
16,2,O-R-D,370,60
16,3,O-L-R-D,300,0
16,4,O-L-R-D,300,0
16,5,O-L-R-D,300,0
16,6,O-R-D,370,60
16,7,O-L-R-D,300,0
16,8,O-L-D,350,40
16,9,O-L-R-D,300,0
16,10,O-L-D,350,40
16,11,O-L-R-D,300,0
16,12,O-L-R-D,300,0
16,13,O-L-R-D,300,0
16,14,O-L-R-D,300,0
16,15,O-L-R-D,300,0
16,16,O-R-D,370,60
16,17,O-R-D,370,60
17,0,O-L-R-D,290,0
17,1,O-L-R-D,290,0
17,2,O-R-D,340,40
17,3,O-L-D,370,70
17,4,O-L-R-D,290,0
17,5,O-L-R-D,290,0
17,6,O-L-D,370,70
17,7,O-L-R-D,290,0
17,8,O-L-D,370,70
17,9,O-L-R-D,290,0
17,10,O-L-D,370,70
17,11,O-L-D,370,70
17,12,O-L-R-D,290,0
17,13,O-L-R-D,290,0
17,14,O-L-R-D,290,0
17,15,O-L-R-D,290,0
17,16,O-L-R-D,290,0
17,17,O-R-D,340,40
18,0,O-L-R-D,300,0
18,1,O-L-R-D,300,0
18,2,O-L-R-D,300,0
18,3,O-L-R-D,300,0
18,4,O-L-R-D,300,0
18,5,O-R-D,370,60
18,6,O-L-R-D,300,0
18,7,O-L-R-D,300,0
18,8,O-L-D,350,40
18,9,O-L-R-D,300,0
18,10,O-L-R-D,300,0
18,11,O-L-R-D,300,0
18,12,O-R-D,370,60
18,13,O-L-R-D,300,0
18,14,O-R-D,370,60
18,15,O-L-R-D,300,0
18,16,O-L-D,350,40
18,17,O-R-D,370,60
19,0,O-L-R-D,320,0
19,1,O-L-R-D,320,0
19,2,O-L-R-D,320,0
19,3,O-L-R-D,320,0
19,4,O-L-R-D,320,0
19,5,O-L-R-D,320,0
19,6,O-L-R-D,320,0
19,7,O-L-R-D,320,0
19,8,O-L-D,370,40
19,9,O-L-R-D,320,0
19,10,O-L-D,370,40
19,11,O-L-R-D,320,0
19,12,O-L-R-D,320,0
19,13,O-L-R-D,320,0
19,14,O-R-D,370,40
19,15,O-L-R-D,320,0
19,16,O-R-D,370,40
19,17,O-L-R-D,320,0
20,0,O-L-R-D,310,0
20,1,O-L-R-D,310,0
20,2,O-L-R-D,310,0
20,3,O-L-D,390,70
20,4,O-L-R-D,310,0
20,5,O-L-R-D,310,0
20,6,O-L-D,390,70
20,7,O-L-R-D,310,0
20,8,O-L-R-D,310,0
20,9,O-L-R-D,310,0
20,10,O-L-D,390,70
20,11,O-L-R-D,310,0
20,12,O-L-R-D,310,0
20,13,O-L-R-D,310,0
20,14,O-L-R-D,310,0
20,15,O-L-D,390,70
20,16,O-L-R-D,310,0
20,17,O-L-D,390,70
21,0,O-L-D,360,40
21,1,O-L-R-D,310,0
21,2,O-L-R-D,310,0
21,3,O-L-R-D,310,0
21,4,O-R-D,370,50
21,5,O-L-R-D,310,0
21,6,O-L-R-D,310,0
21,7,O-L-R-D,310,0
21,8,O-L-D,360,40
21,9,O-L-R-D,310,0
21,10,O-R-D,370,50
21,11,O-L-R-D,310,0
21,12,O-L-R-D,310,0
21,13,O-L-R-D,310,0
21,14,O-L-R-D,310,0
21,15,O-L-R-D,310,0
21,16,O-R-D,370,50
21,17,O-L-R-D,310,0
22,0,O-L-R-D,280,0
22,1,O-L-R-D,280,0
22,2,O-R-D,350,60
22,3,O-R-D,350,60
22,4,O-L-D,350,60
22,5,O-L-D,350,60
22,6,O-L-R-D,280,0
22,7,O-L-R-D,280,0
22,8,O-L-D,350,60
22,9,O-L-D,350,60
22,10,O-R-D,350,60
22,11,O-L-R-D,280,0
22,12,O-L-R-D,280,0
22,13,O-L-R-D,280,0
22,14,O-L-R-D,280,0
22,15,O-L-R-D,280,0
22,16,O-L-R-D,280,0
22,17,O-R-D,350,60
23,0,O-L-R-D,310,0
23,1,O-L-R-D,310,0
23,2,O-R-D,380,60
23,3,O-R-D,380,60
23,4,O-L-R-D,310,0
23,5,O-L-R-D,310,0
23,6,O-L-D,350,30
23,7,O-R-D,380,60
23,8,O-L-R-D,310,0
23,9,O-L-R-D,310,0
23,10,O-R-D,380,60
23,11,O-L-R-D,310,0
23,12,O-L-R-D,310,0
23,13,O-L-R-D,310,0
23,14,O-L-R-D,310,0
23,15,O-L-R-D,310,0
23,16,O-L-R-D,310,0
23,17,O-L-R-D,310,0
24,0,O-R-D,340,40
24,1,O-L-D,370,70
24,2,O-L-D,370,70
24,3,O-L-R-D,290,0
24,4,O-L-D,370,70
24,5,O-L-R-D,290,0
24,6,O-L-R-D,290,0
24,7,O-L-D,370,70
24,8,O-L-R-D,290,0
24,9,O-L-R-D,290,0
24,10,O-L-D,370,70
24,11,O-L-R-D,290,0
24,12,O-L-R-D,290,0
24,13,O-R-D,340,40
24,14,O-L-R-D,290,0
24,15,O-L-R-D,290,0
24,16,O-L-R-D,290,0
24,17,O-L-R-D,290,0
25,0,O-L-R-D,340,0
25,1,O-L-R-D,340,0
25,2,O-L-R-D,340,0
25,3,O-L-R-D,340,0
25,4,O-L-R-D,340,0
25,5,O-L-R-D,340,0
25,6,O-L-R-D,340,0
25,7,O-L-R-D,340,0
25,8,O-L-R-D,340,0
25,9,O-L-R-D,340,0
25,10,O-L-D,380,30
25,11,O-L-R-D,340,0
25,12,O-L-R-D,340,0
25,13,O-R-D,380,30
25,14,O-L-R-D,340,0
25,15,O-L-R-D,340,0
25,16,O-L-R-D,340,0
25,17,O-L-R-D,340,0
26,0,O-L-R-D,290,0
26,1,O-L-R-D,290,0
26,2,O-R-D,370,70
26,3,O-R-D,370,70
26,4,O-L-D,340,40
26,5,O-L-R-D,290,0
26,6,O-L-R-D,290,0
26,7,O-L-R-D,290,0
26,8,O-R-D,370,70
26,9,O-L-R-D,290,0
26,10,O-L-R-D,290,0
26,11,O-R-D,370,70
26,12,O-L-R-D,290,0
26,13,O-L-D,340,40
26,14,O-L-R-D,290,0
26,15,O-L-R-D,290,0
26,16,O-L-R-D,290,0
26,17,O-R-D,370,70
27,0,O-L-R-D,310,0
27,1,O-L-R-D,310,0
27,2,O-L-D,360,40
27,3,O-L-R-D,310,0
27,4,O-L-R-D,310,0
27,5,O-R-D,370,50
27,6,O-L-D,360,40
27,7,O-L-R-D,310,0
27,8,O-L-R-D,310,0
27,9,O-L-R-D,310,0
27,10,O-L-R-D,310,0
27,11,O-L-R-D,310,0
27,12,O-R-D,370,50
27,13,O-L-R-D,310,0
27,14,O-L-R-D,310,0
27,15,O-L-R-D,310,0
27,16,O-R-D,370,50
27,17,O-L-R-D,310,0
28,0,O-L-R-D,320,0
28,1,O-L-R-D,320,0
28,2,O-L-D,370,40
28,3,O-L-R-D,320,0
28,4,O-L-R-D,320,0
28,5,O-L-R-D,320,0
28,6,O-L-R-D,320,0
28,7,O-L-D,370,40
28,8,O-L-R-D,320,0
28,9,O-L-R-D,320,0
28,10,O-R-D,370,40
28,11,O-L-R-D,320,0
28,12,O-L-R-D,320,0
28,13,O-L-R-D,320,0
28,14,O-R-D,370,40
28,15,O-L-R-D,320,0
28,16,O-L-R-D,320,0
28,17,O-L-R-D,320,0
29,0,O-L-R-D,350,0
29,1,O-L-R-D,350,0
29,2,O-L-D,390,30
29,3,O-L-R-D,350,0
29,4,O-L-R-D,350,0
29,5,O-L-R-D,350,0
29,6,O-L-R-D,350,0
29,7,O-L-R-D,350,0
29,8,O-L-R-D,350,0
29,9,O-L-R-D,350,0
29,10,O-L-R-D,350,0
29,11,O-L-R-D,350,0
29,12,O-L-R-D,350,0
29,13,O-L-R-D,350,0
29,14,O-L-R-D,350,0
29,15,O-L-R-D,350,0
29,16,O-L-R-D,350,0
29,17,O-L-R-D,350,0
30,0,O-L-D,380,70
30,1,O-L-R-D,300,0
30,2,O-L-D,380,70
30,3,O-L-D,380,70
30,4,O-R-D,340,30
30,5,O-L-D,380,70
30,6,O-L-R-D,300,0
30,7,O-L-R-D,300,0
30,8,O-L-R-D,300,0
30,9,O-L-R-D,300,0
30,10,O-L-R-D,300,0
30,11,O-L-R-D,300,0
30,12,O-L-R-D,300,0
30,13,O-L-R-D,300,0
30,14,O-L-D,380,70
30,15,O-L-R-D,300,0
30,16,O-L-R-D,300,0
30,17,O-L-R-D,300,0
31,0,O-R-D,360,60
31,1,O-L-R-D,290,0
31,2,O-R-D,360,60
31,3,O-L-R-D,290,0
31,4,O-R-D,360,60
31,5,O-L-R-D,290,0
31,6,O-L-R-D,290,0
31,7,O-L-R-D,290,0
31,8,O-L-R-D,290,0
31,9,O-L-D,350,50
31,10,O-L-D,350,50
31,11,O-L-R-D,290,0
31,12,O-L-R-D,290,0
31,13,O-R-D,360,60
31,14,O-L-R-D,290,0
31,15,O-L-R-D,290,0
31,16,O-L-D,350,50
31,17,O-L-R-D,290,0
32,0,O-R-D,370,50
32,1,O-L-R-D,310,0
32,2,O-L-D,360,40
32,3,O-L-R-D,310,0
32,4,O-L-D,360,40
32,5,O-L-R-D,310,0
32,6,O-L-R-D,310,0
32,7,O-L-R-D,310,0
32,8,O-L-R-D,310,0
32,9,O-L-R-D,310,0
32,10,O-R-D,370,50
32,11,O-L-R-D,310,0
32,12,O-L-R-D,310,0
32,13,O-L-R-D,310,0
32,14,O-L-R-D,310,0
32,15,O-L-R-D,310,0
32,16,O-R-D,370,50
32,17,O-L-R-D,310,0
33,0,O-R-D,360,40
33,1,O-L-R-D,310,0
33,2,O-L-D,370,50
33,3,O-L-R-D,310,0
33,4,O-L-R-D,310,0
33,5,O-L-R-D,310,0
33,6,O-L-R-D,310,0
33,7,O-L-R-D,310,0
33,8,O-L-R-D,310,0
33,9,O-L-R-D,310,0
33,10,O-R-D,360,40
33,11,O-L-D,370,50
33,12,O-L-R-D,310,0
33,13,O-L-R-D,310,0
33,14,O-L-R-D,310,0
33,15,O-L-R-D,310,0
33,16,O-L-D,370,50
33,17,O-L-R-D,310,0
34,0,O-L-R-D,320,0
34,1,O-L-R-D,320,0
34,2,O-L-D,380,50
34,3,O-L-R-D,320,0
34,4,O-L-D,380,50
34,5,O-L-R-D,320,0
34,6,O-L-R-D,320,0
34,7,O-L-R-D,320,0
34,8,O-L-R-D,320,0
34,9,O-R-D,360,30
34,10,O-L-D,380,50
34,11,O-L-R-D,320,0
34,12,O-L-R-D,320,0
34,13,O-L-R-D,320,0
34,14,O-L-R-D,320,0
34,15,O-L-R-D,320,0
34,16,O-L-R-D,320,0
34,17,O-L-R-D,320,0
35,0,O-L-R-D,350,0
35,1,O-L-R-D,350,0
35,2,O-L-R-D,350,0
35,3,O-L-R-D,350,0
35,4,O-L-R-D,350,0
35,5,O-L-R-D,350,0
35,6,O-L-R-D,350,0
35,7,O-L-R-D,350,0
35,8,O-L-R-D,350,0
35,9,O-L-R-D,350,0
35,10,O-R-D,390,30
35,11,O-L-R-D,350,0
35,12,O-L-R-D,350,0
35,13,O-L-R-D,350,0
35,14,O-L-R-D,350,0
35,15,O-L-R-D,350,0
35,16,O-L-R-D,350,0
35,17,O-L-R-D,350,0
36,0,O-L-R-D,300,0
36,1,O-L-R-D,300,0
36,2,O-L-D,370,60
36,3,O-L-R-D,300,0
36,4,O-R-D,350,40
36,5,O-R-D,350,40
36,6,O-L-D,370,60
36,7,O-L-R-D,300,0
36,8,O-L-R-D,300,0
36,9,O-L-R-D,300,0
36,10,O-L-D,370,60
36,11,O-L-R-D,300,0
36,12,O-L-R-D,300,0
36,13,O-L-R-D,300,0
36,14,O-L-R-D,300,0
36,15,O-L-R-D,300,0
36,16,O-L-D,370,60
36,17,O-L-R-D,300,0
37,0,O-R-D,370,60
37,1,O-L-R-D,300,0
37,2,O-L-D,350,40
37,3,O-L-R-D,300,0
37,4,O-R-D,370,60
37,5,O-L-R-D,300,0
37,6,O-L-R-D,300,0
37,7,O-R-D,370,60
37,8,O-L-R-D,300,0
37,9,O-L-R-D,300,0
37,10,O-R-D,370,60
37,11,O-L-R-D,300,0
37,12,O-L-D,350,40
37,13,O-L-R-D,300,0
37,14,O-L-R-D,300,0
37,15,O-L-R-D,300,0
37,16,O-L-R-D,300,0
37,17,O-L-R-D,300,0
38,0,O-L-D,390,70
38,1,O-L-R-D,310,0
38,2,O-L-D,390,70
38,3,O-L-R-D,310,0
38,4,O-L-R-D,310,0
38,5,O-L-R-D,310,0
38,6,O-L-R-D,310,0
38,7,O-L-R-D,310,0
38,8,O-L-R-D,310,0
38,9,O-L-D,390,70
38,10,O-L-D,390,70
38,11,O-L-R-D,310,0
38,12,O-L-R-D,310,0
38,13,O-L-R-D,310,0
38,14,O-L-D,390,70
38,15,O-L-R-D,310,0
38,16,O-L-R-D,310,0
38,17,O-L-R-D,310,0
39,0,O-L-R-D,340,0
39,1,O-L-R-D,340,0
39,2,O-R-D,380,30
39,3,O-L-R-D,340,0
39,4,O-L-R-D,340,0
39,5,O-L-R-D,340,0
39,6,O-L-R-D,340,0
39,7,O-L-R-D,340,0
39,8,O-L-R-D,340,0
39,9,O-L-R-D,340,0
39,10,O-L-R-D,340,0
39,11,O-L-D,380,30
39,12,O-L-R-D,340,0
39,13,O-L-R-D,340,0
39,14,O-L-R-D,340,0
39,15,O-L-R-D,340,0
39,16,O-L-R-D,340,0
39,17,O-L-R-D,340,0
40,0,O-L-R-D,300,0
40,1,O-L-R-D,300,0
40,2,O-R-D,370,60
40,3,O-L-R-D,300,0
40,4,O-R-D,370,60
40,5,O-L-R-D,300,0
40,6,O-L-R-D,300,0
40,7,O-R-D,370,60
40,8,O-L-R-D,300,0
40,9,O-L-R-D,300,0
40,10,O-R-D,370,60
40,11,O-L-R-D,300,0
40,12,O-L-D,350,40
40,13,O-L-R-D,300,0
40,14,O-L-R-D,300,0
40,15,O-L-D,350,40
40,16,O-L-R-D,300,0
40,17,O-L-R-D,300,0
