Round,Agent,Route,Payoff,Regret
1,7,O-R-D,20,140
2,7,O-L-D,10,180
3,7,O-R-D,10,160
4,7,O-L-D,10,180
5,7,O-R-D,10,120
6,7,O-L-D,10,170
7,7,O-R-D,10,150
8,7,O-L-D,10,160
9,7,O-R-D,10,140
10,7,O-L-D,10,190
11,7,O-R-D,10,100
12,7,O-L-D,10,190
13,7,O-R-D,10,120
14,7,O-L-D,10,180
15,7,O-R-D,10,130
16,7,O-L-D,10,200
17,7,O-R-D,10,140
18,7,O-L-D,10,170
19,7,O-R-D,10,150
20,7,O-L-D,10,170
21,7,O-R-D,10,150
22,7,O-L-D,10,170
23,7,O-R-D,10,150
24,7,O-L-D,10,160
25,7,O-R-D,10,150
26,7,O-L-D,10,150
27,7,O-R-D,10,150
28,7,O-L-D,10,150
29,7,O-R-D,10,160
30,7,O-L-D,10,160
31,7,O-R-D,10,150
32,7,O-L-D,10,150
33,7,O-R-D,10,150
34,7,O-L-D,10,160
35,7,O-R-D,10,150
36,7,O-L-D,10,150
37,7,O-R-D,10,160
38,7,O-L-D,10,150
39,7,O-R-D,10,150
40,7,O-L-D,10,150
1,8,O-R-D,20,140
2,8,O-L-D,10,180
3,8,O-R-D,10,160
4,8,O-L-D,10,180
5,8,O-R-D,10,120
6,8,O-L-D,10,170
7,8,O-R-D,10,150
8,8,O-L-D,10,160
9,8,O-R-D,10,140
10,8,O-L-D,10,190
11,8,O-L-R-D,120,0
12,8,O-L-D,10,190
13,8,O-L-R-D,140,0
14,8,O-L-D,10,180
15,8,O-L-R-D,150,0
16,8,O-L-D,10,200
17,8,O-R-D,10,140
18,8,O-L-D,10,170
19,8,O-R-D,10,150
20,8,O-L-D,10,170
21,8,O-R-D,10,150
22,8,O-L-D,10,170
23,8,O-R-D,10,150
24,8,O-L-D,10,160
25,8,O-R-D,10,150
26,8,O-L-D,10,150
27,8,O-R-D,10,150
28,8,O-L-D,10,150
29,8,O-R-D,10,160
30,8,O-L-D,10,160
31,8,O-R-D,10,150
32,8,O-L-D,10,150
33,8,O-R-D,10,150
34,8,O-L-D,10,160
35,8,O-R-D,10,150
36,8,O-L-D,10,150
37,8,O-R-D,10,160
38,8,O-L-D,10,150
39,8,O-R-D,10,150
40,8,O-L-D,10,150
1,9,O-R-D,20,140
2,9,O-L-D,10,180
3,9,O-R-D,10,160
4,9,O-L-D,10,180
5,9,O-R-D,10,120
6,9,O-L-D,10,170
7,9,O-R-D,10,150
8,9,O-L-D,10,160
9,9,O-R-D,10,140
10,9,O-L-D,10,190
11,9,O-R-D,10,100
12,9,O-L-D,10,190
13,9,O-R-D,10,120
14,9,O-L-D,10,180
15,9,O-R-D,10,130
16,9,O-L-D,10,200
17,9,O-R-D,10,140
18,9,O-L-D,10,170
19,9,O-R-D,10,150
20,9,O-L-D,10,170
21,9,O-R-D,10,150
22,9,O-L-D,10,170
23,9,O-R-D,10,150
24,9,O-L-D,10,160
25,9,O-R-D,10,150
26,9,O-L-D,10,150
27,9,O-R-D,10,150
28,9,O-L-D,10,150
29,9,O-R-D,10,160
30,9,O-L-D,10,160
31,9,O-R-D,10,150
32,9,O-L-D,10,150
33,9,O-R-D,10,150
34,9,O-L-D,10,160
35,9,O-R-D,10,150
36,9,O-L-D,10,150
37,9,O-R-D,10,160
38,9,O-L-D,10,150
39,9,O-R-D,10,150
40,9,O-L-D,10,150
1,10,O-R-D,20,140
2,10,O-L-D,10,180
3,10,O-R-D,10,160
4,10,O-L-D,10,180
5,10,O-L-R-D,140,0
6,10,O-L-R-D,190,0
7,10,O-L-R-D,170,0
8,10,O-L-R-D,180,0
9,10,O-L-R-D,160,0
10,10,O-L-R-D,210,0
11,10,O-L-R-D,120,0
12,10,O-L-D,10,190
13,10,O-L-R-D,140,0
14,10,O-L-D,10,180
15,10,O-L-R-D,150,0
16,10,O-L-D,10,200
17,10,O-R-D,10,140
18,10,O-L-D,10,170
19,10,O-R-D,10,150
20,10,O-L-D,10,170
21,10,O-R-D,10,150
22,10,O-L-D,10,170
23,10,O-R-D,10,150
24,10,O-L-D,10,160
25,10,O-R-D,10,150
26,10,O-L-R-D,170,0
27,10,O-L-R-D,170,0
28,10,O-L-R-D,170,0
29,10,O-R-D,10,160
30,10,O-L-D,10,160
31,10,O-R-D,10,150
32,10,O-L-D,10,150
33,10,O-R-D,10,150
34,10,O-L-D,10,160
35,10,O-R-D,10,150
36,10,O-L-D,10,150
37,10,O-R-D,10,160
38,10,O-L-D,10,150
39,10,O-R-D,10,150
40,10,O-L-D,10,150
1,11,O-R-D,20,140
2,11,O-L-R-D,200,0
3,11,O-L-R-D,180,0
4,11,O-L-D,10,180
5,11,O-L-R-D,140,0
6,11,O-L-D,10,170
7,11,O-L-R-D,170,0
8,11,O-L-D,10,160
9,11,O-L-R-D,160,0
10,11,O-L-D,10,190
11,11,O-L-R-D,120,0
12,11,O-L-D,10,190
13,11,O-L-R-D,140,0
14,11,O-L-D,10,180
15,11,O-L-R-D,150,0
16,11,O-L-D,10,200
17,11,O-R-D,10,140
18,11,O-L-D,10,170
19,11,O-L-R-D,170,0
20,11,O-L-D,10,170
21,11,O-L-R-D,170,0
22,11,O-L-D,10,170
23,11,O-L-R-D,170,0
24,11,O-L-D,10,160
25,11,O-L-R-D,170,0
26,11,O-L-D,10,150
27,11,O-R-D,10,150
28,11,O-L-D,10,150
29,11,O-R-D,10,160
30,11,O-L-D,10,160
31,11,O-R-D,10,150
32,11,O-L-D,10,150
33,11,O-R-D,10,150
34,11,O-L-D,10,160
35,11,O-R-D,10,150
36,11,O-L-D,10,150
37,11,O-R-D,10,160
38,11,O-L-D,10,150
39,11,O-R-D,10,150
40,11,O-L-D,10,150
1,12,O-R-D,20,140
2,12,O-L-D,10,180
3,12,O-R-D,10,160
4,12,O-L-D,10,180
5,12,O-R-D,10,120
6,12,O-L-D,10,170
7,12,O-R-D,10,150
8,12,O-L-D,10,160
9,12,O-R-D,10,140
10,12,O-L-D,10,190
11,12,O-L-R-D,120,0
12,12,O-L-D,10,190
13,12,O-R-D,10,120
14,12,O-L-D,10,180
15,12,O-R-D,10,130
16,12,O-L-D,10,200
17,12,O-L-R-D,160,0
18,12,O-L-D,10,170
19,12,O-R-D,10,150
20,12,O-L-D,10,170
21,12,O-R-D,10,150
22,12,O-L-D,10,170
23,12,O-R-D,10,150
24,12,O-L-D,10,160
25,12,O-R-D,10,150
26,12,O-L-D,10,150
27,12,O-R-D,10,150
28,12,O-L-D,10,150
29,12,O-R-D,10,160
30,12,O-L-D,10,160
31,12,O-L-R-D,170,0
32,12,O-L-R-D,170,0
33,12,O-L-R-D,170,0
34,12,O-L-D,10,160
35,12,O-L-R-D,170,0
36,12,O-L-R-D,170,0
37,12,O-R-D,10,160
38,12,O-L-R-D,170,0
39,12,O-L-R-D,170,0
40,12,O-L-R-D,170,0
1,13,O-R-D,20,140
2,13,O-L-R-D,200,0
3,13,O-R-D,10,160
4,13,O-L-D,10,180
5,13,O-L-R-D,140,0
6,13,O-L-D,10,170
7,13,O-R-D,10,150
8,13,O-L-D,10,160
9,13,O-R-D,10,140
10,13,O-L-D,10,190
11,13,O-R-D,10,100
12,13,O-L-D,10,190
13,13,O-R-D,10,120
14,13,O-L-D,10,180
15,13,O-R-D,10,130
16,13,O-L-D,10,200
17,13,O-L-R-D,160,0
18,13,O-L-D,10,170
19,13,O-R-D,10,150
20,13,O-L-D,10,170
21,13,O-R-D,10,150
22,13,O-L-D,10,170
23,13,O-R-D,10,150
24,13,O-L-D,10,160
25,13,O-R-D,10,150
26,13,O-L-D,10,150
27,13,O-R-D,10,150
28,13,O-L-D,10,150
29,13,O-R-D,10,160
30,13,O-L-D,10,160
31,13,O-R-D,10,150
32,13,O-L-D,10,150
33,13,O-R-D,10,150
34,13,O-L-D,10,160
35,13,O-R-D,10,150
36,13,O-L-D,10,150
37,13,O-R-D,10,160
38,13,O-L-D,10,150
39,13,O-R-D,10,150
40,13,O-L-D,10,150
1,14,O-L-R-D,170,0
2,14,O-L-D,10,180
3,14,O-R-D,10,160
4,14,O-L-D,10,180
5,14,O-L-R-D,140,0
6,14,O-L-D,10,170
7,14,O-R-D,10,150
8,14,O-L-D,10,160
9,14,O-R-D,10,140
10,14,O-L-D,10,190
11,14,O-L-R-D,120,0
12,14,O-L-D,10,190
13,14,O-L-R-D,140,0
14,14,O-L-D,10,180
15,14,O-R-D,10,130
16,14,O-L-D,10,200
17,14,O-L-R-D,160,0
18,14,O-L-D,10,170
19,14,O-R-D,10,150
20,14,O-L-D,10,170
21,14,O-R-D,10,150
22,14,O-L-D,10,170
23,14,O-R-D,10,150
24,14,O-L-D,10,160
25,14,O-R-D,10,150
26,14,O-L-D,10,150
27,14,O-R-D,10,150
28,14,O-L-D,10,150
29,14,O-R-D,10,160
30,14,O-L-D,10,160
31,14,O-R-D,10,150
32,14,O-L-D,10,150
33,14,O-R-D,10,150
34,14,O-L-D,10,160
35,14,O-R-D,10,150
36,14,O-L-D,10,150
37,14,O-R-D,10,160
38,14,O-L-D,10,150
39,14,O-R-D,10,150
40,14,O-L-D,10,150
1,15,O-L-R-D,170,0
2,15,O-L-D,10,180
3,15,O-L-R-D,180,0
4,15,O-L-D,10,180
5,15,O-R-D,10,120
6,15,O-L-R-D,190,0
7,15,O-L-R-D,170,0
8,15,O-L-R-D,180,0
9,15,O-L-R-D,160,0
10,15,O-L-D,10,190
11,15,O-L-R-D,120,0
12,15,O-L-D,10,190
13,15,O-L-R-D,140,0
14,15,O-L-R-D,200,0
15,15,O-L-R-D,150,0
16,15,O-L-D,10,200
17,15,O-L-R-D,160,0
18,15,O-L-R-D,190,0
19,15,O-L-R-D,170,0
20,15,O-L-R-D,190,0
21,15,O-L-R-D,170,0
22,15,O-L-R-D,190,0
23,15,O-L-R-D,170,0
24,15,O-L-R-D,180,0
25,15,O-L-R-D,170,0
26,15,O-L-R-D,170,0
27,15,O-L-R-D,170,0
28,15,O-L-R-D,170,0
29,15,O-L-R-D,180,0
30,15,O-L-R-D,180,0
31,15,O-L-R-D,170,0
32,15,O-L-R-D,170,0
33,15,O-L-R-D,170,0
34,15,O-L-R-D,180,0
35,15,O-L-R-D,170,0
36,15,O-L-R-D,170,0
37,15,O-L-R-D,180,0
38,15,O-L-R-D,170,0
39,15,O-L-R-D,170,0
40,15,O-L-R-D,170,0
1,16,O-L-R-D,170,0
2,16,O-L-D,10,180
3,16,O-R-D,10,160
4,16,O-L-R-D,200,0
5,16,O-L-R-D,140,0
6,16,O-L-D,10,170
7,16,O-R-D,10,150
8,16,O-L-D,10,160
9,16,O-R-D,10,140
10,16,O-L-D,10,190
11,16,O-R-D,10,100
12,16,O-L-D,10,190
13,16,O-R-D,10,120
14,16,O-L-D,10,180
15,16,O-R-D,10,130
16,16,O-L-D,10,200
17,16,O-R-D,10,140
18,16,O-L-D,10,170
19,16,O-R-D,10,150
20,16,O-L-D,10,170
21,16,O-R-D,10,150
22,16,O-L-D,10,170
23,16,O-R-D,10,150
24,16,O-L-D,10,160
25,16,O-R-D,10,150
26,16,O-L-D,10,150
27,16,O-R-D,10,150
28,16,O-L-D,10,150
29,16,O-R-D,10,160
30,16,O-L-D,10,160
31,16,O-R-D,10,150
32,16,O-L-D,10,150
33,16,O-R-D,10,150
34,16,O-L-D,10,160
35,16,O-R-D,10,150
36,16,O-L-D,10,150
37,16,O-R-D,10,160
38,16,O-L-D,10,150
39,16,O-R-D,10,150
40,16,O-L-D,10,150
1,17,O-L-R-D,170,0
2,17,O-L-D,10,180
3,17,O-R-D,10,160
4,17,O-L-D,10,180
5,17,O-R-D,10,120
6,17,O-L-D,10,170
7,17,O-R-D,10,150
8,17,O-L-D,10,160
9,17,O-R-D,10,140
10,17,O-L-D,10,190
11,17,O-R-D,10,100
12,17,O-L-D,10,190
13,17,O-R-D,10,120
14,17,O-L-D,10,180
15,17,O-R-D,10,130
16,17,O-L-D,10,200
17,17,O-R-D,10,140
18,17,O-L-D,10,170
19,17,O-R-D,10,150
20,17,O-L-D,10,170
21,17,O-R-D,10,150
22,17,O-L-D,10,170
23,17,O-R-D,10,150
24,17,O-L-D,10,160
25,17,O-R-D,10,150
26,17,O-L-D,10,150
27,17,O-R-D,10,150
28,17,O-L-D,10,150
29,17,O-R-D,10,160
30,17,O-L-D,10,160
31,17,O-R-D,10,150
32,17,O-L-D,10,150
33,17,O-R-D,10,150
34,17,O-L-D,10,160
35,17,O-R-D,10,150
36,17,O-L-D,10,150
37,17,O-R-D,10,160
38,17,O-L-D,10,150
39,17,O-R-D,10,150
40,17,O-L-D,10,150
