Round,Agent,Route,Cost
10,1,O-B-D,380
10,2,O-B-D,380
10,3,O-B-D,380
10,4,O-B-D,380
10,5,O-A-D,220
10,6,O-B-D,380
10,7,O-B-D,380
10,8,O-B-D,380
10,9,O-B-D,380
10,10,O-B-D,380
10,11,O-B-D,380
10,12,O-B-D,380
10,13,O-B-D,380
10,14,O-B-D,380
10,15,O-B-D,380
10,16,O-B-D,380
10,17,O-B-D,380
11,0,O-A-D,390
11,1,O-A-D,390
11,2,O-A-D,390
11,3,O-A-D,390
11,4,O-A-D,390
11,5,O-A-D,390
11,6,O-A-D,390
11,7,O-A-D,390
11,8,O-A-D,390
11,9,O-A-D,390
11,10,O-A-D,390
11,11,O-A-D,390
11,12,O-A-D,390
11,13,O-A-D,390
11,14,O-A-D,390
11,15,O-A-D,390
11,16,O-A-D,390
11,17,O-A-D,390
12,0,O-B-D,370
12,1,O-B-D,370
12,2,O-B-D,370
12,3,O-B-D,370
12,4,O-B-D,370
12,5,O-A-D,230
12,6,O-B-D,370
12,7,O-B-D,370
12,8,O-B-D,370
12,9,O-B-D,370
12,10,O-B-D,370
12,11,O-B-D,370
12,12,O-B-D,370
12,13,O-A-D,230
12,14,O-B-D,370
12,15,O-B-D,370
12,16,O-B-D,370
12,17,O-B-D,370
13,0,O-A-D,390
13,1,O-A-D,390
13,2,O-A-D,390
13,3,O-A-D,390
13,4,O-A-D,390
13,5,O-A-D,390
13,6,O-A-D,390
13,7,O-A-D,390
13,8,O-A-D,390
13,9,O-A-D,390
13,10,O-A-D,390
13,11,O-A-D,390
13,12,O-A-D,390
13,13,O-A-D,390
13,14,O-A-D,390
13,15,O-A-D,390
13,16,O-A-D,390
13,17,O-A-D,390
14,0,O-B-D,380
14,1,O-B-D,380
14,2,O-B-D,380
14,3,O-B-D,380
14,4,O-B-D,380
14,5,O-A-D,220
14,6,O-B-D,380
14,7,O-B-D,380
14,8,O-B-D,380
14,9,O-B-D,380
14,10,O-B-D,380
14,11,O-B-D,380
14,12,O-B-D,380
14,13,O-B-D,380
14,14,O-B-D,380
14,15,O-B-D,380
14,16,O-B-D,380
14,17,O-B-D,380
15,0,O-A-D,390
15,1,O-A-D,390
15,2,O-A-D,390
15,3,O-A-D,390
15,4,O-A-D,390
15,5,O-A-D,390
15,6,O-A-D,390
15,7,O-A-D,390
15,8,O-A-D,390
15,9,O-A-D,390
15,10,O-A-D,390
15,11,O-A-D,390
15,12,O-A-D,390
15,13,O-A-D,390
15,14,O-A-D,390
15,15,O-A-D,390
15,16,O-A-D,390
15,17,O-A-D,390
16,0,O-B-D,380
16,1,O-B-D,380
16,2,O-B-D,380
16,3,O-B-D,380
16,4,O-B-D,380
16,5,O-A-D,220
16,6,O-B-D,380
16,7,O-B-D,380
16,8,O-B-D,380
16,9,O-B-D,380
16,10,O-B-D,380
16,11,O-B-D,380
16,12,O-B-D,380
16,13,O-B-D,380
16,14,O-B-D,380
16,15,O-B-D,380
16,16,O-B-D,380
16,17,O-B-D,380
17,0,O-A-D,390
17,1,O-A-D,390
17,2,O-A-D,390
17,3,O-A-D,390
17,4,O-A-D,390
17,5,O-A-D,390
17,6,O-A-D,390
17,7,O-A-D,390
17,8,O-A-D,390
17,9,O-A-D,390
17,10,O-A-D,390
17,11,O-A-D,390
17,12,O-A-D,390
17,13,O-A-D,390
17,14,O-A-D,390
17,15,O-A-D,390
17,16,O-A-D,390
17,17,O-A-D,390
18,0,O-B-D,380
18,1,O-B-D,380
18,2,O-B-D,380
18,3,O-B-D,380
18,4,O-B-D,380
18,5,O-A-D,220
18,6,O-B-D,380
18,7,O-B-D,380
18,8,O-B-D,380
18,9,O-B-D,380
18,10,O-B-D,380
18,11,O-B-D,380
18,12,O-B-D,380
18,13,O-B-D,380
18,14,O-B-D,380
18,15,O-B-D,380
18,16,O-B-D,380
18,17,O-B-D,380
19,0,O-A-D,390
19,1,O-A-D,390
19,2,O-A-D,390
19,3,O-A-D,390
19,4,O-A-D,390
19,5,O-A-D,390
19,6,O-A-D,390
19,7,O-A-D,390
19,8,O-A-D,390
19,9,O-A-D,390
19,10,O-A-D,390
19,11,O-A-D,390
19,12,O-A-D,390
19,13,O-A-D,390
19,14,O-A-D,390
19,15,O-A-D,390
19,16,O-A-D,390
19,17,O-A-D,390
20,0,O-B-D,380
20,1,O-B-D,380
20,2,O-B-D,380
20,3,O-B-D,380
20,4,O-B-D,380
20,5,O-A-D,220
20,6,O-B-D,380
20,7,O-B-D,380
20,8,O-B-D,380
20,9,O-B-D,380
20,10,O-B-D,380
20,11,O-B-D,380
20,12,O-B-D,380
20,13,O-B-D,380
20,14,O-B-D,380
20,15,O-B-D,380
20,16,O-B-D,380
20,17,O-B-D,380
