Round,Agent,Route,Payoff,Regret
4,3,O-R-D,20,100
5,3,O-L-D,30,110
6,3,O-R-D,10,90
7,3,O-L-D,60,110
8,3,O-R-D,20,70
9,3,O-L-D,70,100
10,3,O-L-R-D,110,0
11,3,O-L-R-D,110,0
12,3,O-L-R-D,120,0
13,3,O-L-R-D,90,0
14,3,O-R-D,40,120
15,3,O-L-D,20,90
16,3,O-R-D,30,90
17,3,O-L-D,20,80
18,3,O-R-D,30,110
19,3,O-L-D,40,80
20,3,O-R-D,20,90
21,3,O-L-D,30,80
22,3,O-L-R-D,110,0
23,3,O-L-R-D,150,0
24,3,O-L-R-D,100,0
25,3,O-R-D,80,70
26,3,O-L-R-D,100,0
27,3,O-L-R-D,140,0
28,3,O-L-R-D,100,0
29,3,O-L-R-D,170,0
30,3,O-L-R-D,110,0
31,3,O-L-D,80,50
32,3,O-R-D,40,60
33,3,O-L-R-D,140,0
34,3,O-L-R-D,110,0
35,3,O-L-R-D,120,0
36,3,O-L-R-D,110,0
37,3,O-L-R-D,120,0
38,3,O-L-R-D,100,0
39,3,O-L-R-D,190,0
40,3,O-R-D,70,60
1,4,O-L-R-D,40,0
2,4,O-R-D,30,180
3,4,O-L-D,20,150
4,4,O-L-R-D,130,0
5,4,O-L-D,30,110
6,4,O-L-R-D,110,0
7,4,O-R-D,100,70
8,4,O-L-R-D,100,0
9,4,O-L-D,70,100
10,4,O-L-R-D,110,0
11,4,O-R-D,20,80
12,4,O-L-D,40,70
13,4,O-L-R-D,90,0
14,4,O-R-D,40,120
15,4,O-L-R-D,120,0
16,4,O-L-R-D,130,0
17,4,O-L-D,20,80
18,4,O-L-R-D,150,0
19,4,O-R-D,70,50
20,4,O-L-D,80,30
21,4,O-L-R-D,120,0
22,4,O-L-R-D,110,0
23,4,O-L-D,60,80
24,4,O-L-R-D,100,0
25,4,O-L-D,60,90
26,4,O-L-R-D,100,0
27,4,O-L-D,30,100
28,4,O-L-R-D,100,0
29,4,O-R-D,60,100
30,4,O-L-R-D,110,0
31,4,O-R-D,40,90
32,4,O-L-R-D,110,0
33,4,O-R-D,40,90
34,4,O-L-R-D,110,0
35,4,O-L-D,60,50
36,4,O-L-R-D,110,0
37,4,O-R-D,40,70
38,4,O-L-R-D,100,0
39,4,O-R-D,50,130
40,4,O-L-R-D,140,0
1,5,O-L-R-D,40,0
2,5,O-R-D,30,180
3,5,O-L-D,20,150
4,5,O-R-D,20,100
5,5,O-L-D,30,110
6,5,O-R-D,10,90
7,5,O-L-D,60,110
8,5,O-R-D,20,70
9,5,O-L-D,70,100
10,5,O-L-R-D,110,0
11,5,O-L-R-D,110,0
12,5,O-L-R-D,120,0
13,5,O-L-R-D,90,0
14,5,O-R-D,40,120
15,5,O-L-D,20,90
16,5,O-R-D,30,90
17,5,O-L-D,20,80
18,5,O-R-D,30,110
19,5,O-L-D,40,80
20,5,O-R-D,20,90
21,5,O-L-D,30,80
22,5,O-R-D,20,80
23,5,O-L-D,60,80
24,5,O-R-D,30,60
25,5,O-L-D,60,90
26,5,O-R-D,20,70
27,5,O-L-D,30,100
28,5,O-R-D,20,70
29,5,O-L-D,90,70
30,5,O-L-D,30,70
31,5,O-R-D,40,90
32,5,O-L-D,50,50
33,5,O-R-D,40,90
34,5,O-L-D,40,60
35,5,O-R-D,40,70
36,5,O-L-D,40,60
37,5,O-R-D,40,70
38,5,O-L-D,40,50
39,5,O-R-D,50,130
40,5,O-L-D,50,80
1,6,O-L-R-D,40,0
2,6,O-R-D,30,180
3,6,O-L-D,20,150
4,6,O-R-D,20,100
5,6,O-L-D,30,110
6,6,O-L-R-D,110,0
7,6,O-R-D,100,70
8,6,O-L-R-D,100,0
9,6,O-R-D,90,80
10,6,O-L-R-D,110,0
11,6,O-R-D,20,80
12,6,O-L-R-D,120,0
13,6,O-R-D,20,60
14,6,O-L-R-D,170,0
15,6,O-R-D,80,30
16,6,O-L-R-D,130,0
17,6,O-R-D,70,30
18,6,O-L-R-D,150,0
19,6,O-R-D,70,50
20,6,O-L-R-D,120,0
21,6,O-R-D,70,40
22,6,O-L-R-D,110,0
23,6,O-R-D,70,70
24,6,O-L-R-D,100,0
25,6,O-R-D,80,70
26,6,O-L-R-D,100,0
27,6,O-R-D,90,40
28,6,O-L-R-D,100,0
29,6,O-R-D,60,100
30,6,O-L-R-D,110,0
31,6,O-R-D,40,90
32,6,O-L-R-D,110,0
33,6,O-R-D,40,90
34,6,O-L-R-D,110,0
35,6,O-R-D,40,70
36,6,O-L-R-D,110,0
37,6,O-R-D,40,70
38,6,O-L-R-D,100,0
39,6,O-R-D,50,130
40,6,O-L-R-D,140,0
1,7,O-L-R-D,40,0
2,7,O-R-D,30,180
3,7,O-L-D,20,150
4,7,O-R-D,20,100
5,7,O-L-D,30,110
6,7,O-R-D,10,90
7,7,O-L-D,60,110
8,7,O-R-D,20,70
9,7,O-L-D,70,100
10,7,O-R-D,60,40
11,7,O-L-D,70,30
12,7,O-R-D,60,50
13,7,O-L-D,50,30
14,7,O-R-D,40,120
15,7,O-L-D,20,90
16,7,O-R-D,30,90
17,7,O-L-D,20,80
18,7,O-R-D,30,110
19,7,O-L-D,40,80
20,7,O-R-D,20,90
21,7,O-L-D,30,80
22,7,O-R-D,20,80
23,7,O-L-D,60,80
24,7,O-R-D,30,60
25,7,O-L-D,60,90
26,7,O-R-D,20,70
27,7,O-L-D,30,100
28,7,O-R-D,20,70
29,7,O-L-D,90,70
30,7,O-L-D,30,70
31,7,O-R-D,40,90
32,7,O-L-D,50,50
33,7,O-R-D,40,90
34,7,O-L-D,40,60
35,7,O-R-D,40,70
36,7,O-L-D,40,60
37,7,O-R-D,40,70
38,7,O-L-D,40,50
39,7,O-R-D,50,130
40,7,O-L-D,50,80
1,8,O-L-R-D,40,0
2,8,O-R-D,30,180
3,8,O-L-D,20,150
4,8,O-L-R-D,130,0
5,8,O-L-R-D,150,0
6,8,O-R-D,10,90
7,8,O-L-R-D,180,0
8,8,O-L-R-D,100,0
9,8,O-R-D,90,80
10,8,O-L-D,30,70
11,8,O-L-R-D,110,0
12,8,O-R-D,60,50
13,8,O-L-R-D,90,0
14,8,O-R-D,40,120
15,8,O-L-R-D,120,0
16,8,O-R-D,30,90
17,8,O-L-R-D,110,0
18,8,O-R-D,30,110
19,8,O-L-R-D,130,0
20,8,O-R-D,20,90
21,8,O-L-R-D,120,0
22,8,O-R-D,20,80
23,8,O-L-R-D,150,0
24,8,O-R-D,30,60
25,8,O-L-R-D,160,0
26,8,O-R-D,20,70
27,8,O-L-R-D,140,0
28,8,O-R-D,20,70
29,8,O-L-R-D,170,0
30,8,O-R-D,60,40
31,8,O-L-R-D,140,0
32,8,O-R-D,40,60
33,8,O-L-R-D,140,0
34,8,O-R-D,50,50
35,8,O-L-R-D,120,0
36,8,O-R-D,50,50
37,8,O-L-R-D,120,0
38,8,O-R-D,40,50
39,8,O-L-R-D,190,0
40,8,O-R-D,70,60
1,9,O-L-R-D,40,0
2,9,O-R-D,30,180
3,9,O-L-R-D,180,0
4,9,O-L-R-D,130,0
5,9,O-L-D,30,110
6,9,O-L-R-D,110,0
7,9,O-R-D,100,70
8,9,O-L-R-D,100,0
9,9,O-R-D,90,80
10,9,O-L-R-D,110,0
11,9,O-L-R-D,110,0
12,9,O-L-R-D,120,0
13,9,O-L-R-D,90,0
14,9,O-L-D,110,50
15,9,O-L-D,20,90
16,9,O-L-R-D,130,0
17,9,O-L-R-D,110,0
18,9,O-L-R-D,150,0
19,9,O-R-D,70,50
20,9,O-L-R-D,120,0
21,9,O-L-R-D,120,0
22,9,O-L-R-D,110,0
23,9,O-L-R-D,150,0
24,9,O-L-R-D,100,0
25,9,O-R-D,80,70
26,9,O-L-R-D,100,0
27,9,O-L-D,30,100
28,9,O-L-R-D,100,0
29,9,O-R-D,60,100
30,9,O-L-R-D,110,0
31,9,O-R-D,40,90
32,9,O-L-R-D,110,0
33,9,O-R-D,40,90
34,9,O-L-D,40,60
35,9,O-L-R-D,120,0
36,9,O-L-R-D,110,0
37,9,O-L-R-D,120,0
38,9,O-L-R-D,100,0
39,9,O-R-D,50,130
40,9,O-L-R-D,140,0
1,10,O-L-R-D,40,0
2,10,O-R-D,30,180
3,10,O-L-R-D,180,0
4,10,O-L-R-D,130,0
5,10,O-R-D,100,40
6,10,O-L-R-D,110,0
7,10,O-L-D,60,110
8,10,O-L-R-D,100,0
9,10,O-L-D,70,100
10,10,O-L-R-D,110,0
11,10,O-L-R-D,110,0
12,10,O-L-R-D,120,0
13,10,O-L-R-D,90,0
14,10,O-R-D,40,120
15,10,O-L-D,20,90
16,10,O-L-R-D,130,0
17,10,O-L-R-D,110,0
18,10,O-L-R-D,150,0
19,10,O-L-R-D,130,0
20,10,O-L-R-D,120,0
21,10,O-R-D,70,40
22,10,O-L-R-D,110,0
23,10,O-L-R-D,150,0
24,10,O-L-R-D,100,0
25,10,O-L-D,60,90
26,10,O-L-R-D,100,0
27,10,O-L-D,30,100
28,10,O-L-R-D,100,0
29,10,O-R-D,60,100
30,10,O-L-D,30,70
31,10,O-L-R-D,140,0
32,10,O-L-R-D,110,0
33,10,O-L-D,80,50
34,10,O-L-R-D,110,0
35,10,O-L-D,60,50
36,10,O-L-R-D,110,0
37,10,O-L-D,60,50
38,10,O-L-R-D,100,0
39,10,O-R-D,50,130
40,10,O-L-R-D,140,0
1,11,O-L-R-D,40,0
2,11,O-R-D,30,180
3,11,O-L-R-D,180,0
4,11,O-L-R-D,130,0
5,11,O-L-R-D,150,0
6,11,O-L-R-D,110,0
7,11,O-R-D,100,70
8,11,O-L-R-D,100,0
9,11,O-R-D,90,80
10,11,O-L-D,30,70
11,11,O-R-D,20,80
12,11,O-L-R-D,120,0
13,11,O-L-R-D,90,0
14,11,O-L-R-D,170,0
15,11,O-L-R-D,120,0
16,11,O-L-R-D,130,0
17,11,O-L-R-D,110,0
18,11,O-R-D,30,110
19,11,O-L-R-D,130,0
20,11,O-L-R-D,120,0
21,11,O-L-R-D,120,0
22,11,O-L-R-D,110,0
23,11,O-R-D,70,70
24,11,O-L-R-D,100,0
25,11,O-L-D,60,90
26,11,O-L-R-D,100,0
27,11,O-L-R-D,140,0
28,11,O-L-R-D,100,0
29,11,O-R-D,60,100
30,11,O-L-R-D,110,0
31,11,O-L-R-D,140,0
32,11,O-L-R-D,110,0
33,11,O-L-R-D,140,0
34,11,O-L-R-D,110,0
35,11,O-L-R-D,120,0
36,11,O-L-R-D,110,0
37,11,O-L-R-D,120,0
38,11,O-L-R-D,100,0
39,11,O-R-D,50,130
40,11,O-L-R-D,140,0
1,12,O-L-R-D,40,0
2,12,O-L-D,170,40
3,12,O-L-D,20,150
4,12,O-R-D,20,100
5,12,O-L-D,30,110
6,12,O-R-D,10,90
7,12,O-L-D,60,110
8,12,O-L-R-D,100,0
9,12,O-L-R-D,180,0
10,12,O-L-D,30,70
11,12,O-R-D,20,80
12,12,O-L-D,40,70
13,12,O-R-D,20,60
14,12,O-L-D,110,50
15,12,O-L-D,20,90
16,12,O-R-D,30,90
17,12,O-L-D,20,80
18,12,O-R-D,30,110
19,12,O-L-D,40,80
20,12,O-R-D,20,90
21,12,O-L-D,30,80
22,12,O-R-D,20,80
23,12,O-L-D,60,80
24,12,O-L-R-D,100,0
25,12,O-L-R-D,160,0
26,12,O-L-R-D,100,0
27,12,O-L-R-D,140,0
28,12,O-L-R-D,100,0
29,12,O-L-R-D,170,0
30,12,O-L-R-D,110,0
31,12,O-L-D,80,50
32,12,O-R-D,40,60
33,12,O-L-D,80,50
34,12,O-R-D,50,50
35,12,O-L-D,60,50
36,12,O-R-D,50,50
37,12,O-L-D,60,50
38,12,O-R-D,40,50
39,12,O-L-D,120,60
40,12,O-L-D,50,80
1,13,O-L-R-D,40,0
2,13,O-R-D,30,180
3,13,O-L-D,20,150
4,13,O-R-D,20,100
5,13,O-L-D,30,110
6,13,O-R-D,10,90
7,13,O-L-D,60,110
8,13,O-R-D,20,70
9,13,O-L-D,70,100
10,13,O-R-D,60,40
11,13,O-R-D,20,80
12,13,O-L-D,40,70
13,13,O-R-D,20,60
14,13,O-L-D,110,50
15,13,O-L-D,20,90
16,13,O-R-D,30,90
17,13,O-L-D,20,80
18,13,O-R-D,30,110
19,13,O-L-D,40,80
20,13,O-R-D,20,90
21,13,O-L-D,30,80
22,13,O-R-D,20,80
23,13,O-L-D,60,80
24,13,O-L-D,50,40
25,13,O-R-D,80,70
26,13,O-R-D,20,70
27,13,O-L-D,30,100
28,13,O-R-D,20,70
29,13,O-L-D,90,70
30,13,O-L-D,30,70
31,13,O-R-D,40,90
32,13,O-L-D,50,50
33,13,O-R-D,40,90
34,13,O-L-D,40,60
35,13,O-R-D,40,70
36,13,O-L-D,40,60
37,13,O-R-D,40,70
38,13,O-L-D,40,50
39,13,O-R-D,50,130
40,13,O-R-D,70,60
1,14,O-L-R-D,40,0
2,14,O-R-D,30,180
3,14,O-L-R-D,180,0
4,14,O-L-R-D,130,0
5,14,O-L-R-D,150,0
6,14,O-L-R-D,110,0
7,14,O-L-R-D,180,0
8,14,O-L-R-D,100,0
9,14,O-L-R-D,180,0
10,14,O-L-R-D,110,0
11,14,O-L-R-D,110,0
12,14,O-L-R-D,120,0
13,14,O-L-R-D,90,0
14,14,O-L-R-D,170,0
15,14,O-L-R-D,120,0
16,14,O-L-D,80,40
17,14,O-L-R-D,110,0
18,14,O-L-R-D,150,0
19,14,O-L-R-D,130,0
20,14,O-L-R-D,120,0
21,14,O-L-D,30,80
22,14,O-L-R-D,110,0
23,14,O-R-D,70,70
24,14,O-L-R-D,100,0
25,14,O-L-D,60,90
26,14,O-L-R-D,100,0
27,14,O-L-R-D,140,0
28,14,O-L-R-D,100,0
29,14,O-L-D,90,70
30,14,O-L-R-D,110,0
31,14,O-R-D,40,90
32,14,O-L-R-D,110,0
33,14,O-L-R-D,140,0
34,14,O-L-R-D,110,0
35,14,O-L-R-D,120,0
36,14,O-L-R-D,110,0
37,14,O-L-R-D,120,0
38,14,O-L-R-D,100,0
39,14,O-L-D,120,60
40,14,O-L-D,50,80
1,15,O-L-R-D,40,0
2,15,O-R-D,30,180
3,15,O-L-D,20,150
4,15,O-L-R-D,130,0
5,15,O-L-R-D,150,0
6,15,O-L-R-D,110,0
7,15,O-R-D,100,70
8,15,O-L-R-D,100,0
9,15,O-R-D,90,80
10,15,O-L-R-D,110,0
11,15,O-L-R-D,110,0
12,15,O-L-R-D,120,0
13,15,O-L-R-D,90,0
14,15,O-R-D,40,120
15,15,O-L-R-D,120,0
16,15,O-L-R-D,130,0
17,15,O-L-R-D,110,0
18,15,O-R-D,30,110
19,15,O-L-R-D,130,0
20,15,O-L-R-D,120,0
21,15,O-L-R-D,120,0
22,15,O-L-R-D,110,0
23,15,O-R-D,70,70
24,15,O-L-R-D,100,0
25,15,O-R-D,80,70
26,15,O-L-R-D,100,0
27,15,O-L-D,30,100
28,15,O-L-R-D,100,0
29,15,O-R-D,60,100
30,15,O-L-R-D,110,0
31,15,O-L-R-D,140,0
32,15,O-L-R-D,110,0
33,15,O-R-D,40,90
34,15,O-L-R-D,110,0
35,15,O-L-R-D,120,0
36,15,O-L-R-D,110,0
37,15,O-L-R-D,120,0
38,15,O-L-R-D,100,0
39,15,O-R-D,50,130
40,15,O-L-R-D,140,0
1,16,O-L-R-D,40,0
2,16,O-R-D,30,180
3,16,O-L-D,20,150
4,16,O-L-R-D,130,0
5,16,O-L-R-D,150,0
6,16,O-L-R-D,110,0
7,16,O-L-R-D,180,0
8,16,O-L-R-D,100,0
9,16,O-L-D,70,100
10,16,O-L-R-D,110,0
11,16,O-L-R-D,110,0
12,16,O-L-R-D,120,0
13,16,O-L-R-D,90,0
14,16,O-R-D,40,120
15,16,O-L-R-D,120,0
16,16,O-L-R-D,130,0
17,16,O-L-R-D,110,0
18,16,O-L-R-D,150,0
19,16,O-L-R-D,130,0
20,16,O-L-R-D,120,0
21,16,O-L-R-D,120,0
22,16,O-L-R-D,110,0
23,16,O-R-D,70,70
24,16,O-L-R-D,100,0
25,16,O-L-R-D,160,0
26,16,O-L-R-D,100,0
27,16,O-L-R-D,140,0
28,16,O-L-R-D,100,0
29,16,O-R-D,60,100
30,16,O-L-R-D,110,0
31,16,O-L-R-D,140,0
32,16,O-L-R-D,110,0
33,16,O-L-R-D,140,0
34,16,O-L-R-D,110,0
35,16,O-L-R-D,120,0
36,16,O-L-R-D,110,0
37,16,O-L-R-D,120,0
38,16,O-L-R-D,100,0
39,16,O-R-D,50,130
40,16,O-L-R-D,140,0
1,17,O-L-R-D,40,0
2,17,O-R-D,30,180
3,17,O-L-D,20,150
4,17,O-L-R-D,130,0
5,17,O-R-D,100,40
6,17,O-L-R-D,110,0
7,17,O-L-D,60,110
8,17,O-R-D,20,70
9,17,O-L-R-D,180,0
10,17,O-L-D,30,70
11,17,O-L-R-D,110,0
12,17,O-R-D,60,50
13,17,O-L-R-D,90,0
14,17,O-R-D,40,120
15,17,O-L-R-D,120,0
16,17,O-R-D,30,90
17,17,O-L-R-D,110,0
18,17,O-L-D,100,40
19,17,O-L-R-D,130,0
20,17,O-R-D,20,90
21,17,O-L-R-D,120,0
22,17,O-L-D,70,30
23,17,O-L-R-D,150,0
24,17,O-R-D,30,60
25,17,O-L-R-D,160,0
26,17,O-L-D,60,30
27,17,O-L-R-D,140,0
28,17,O-R-D,20,70
29,17,O-L-R-D,170,0
30,17,O-R-D,60,40
31,17,O-L-R-D,140,0
32,17,O-R-D,40,60
33,17,O-L-R-D,140,0
34,17,O-R-D,50,50
35,17,O-L-R-D,120,0
36,17,O-R-D,50,50
37,17,O-L-R-D,120,0
38,17,O-R-D,40,50
39,17,O-L-R-D,190,0
40,17,O-R-D,70,60
