Round,Agent,Route,Payoff,Regret
39,4,O-L-D,10,170
40,4,O-R-D,10,170
1,5,O-R-D,90,10
2,5,O-L-D,100,0
3,5,O-R-D,100,0
4,5,O-L-D,110,0
5,5,O-R-D,130,0
6,5,O-R-D,20,150
7,5,O-L-D,20,150
8,5,O-R-D,10,170
9,5,O-L-D,10,170
10,5,O-R-D,10,170
11,5,O-L-D,10,170
12,5,O-R-D,10,170
13,5,O-L-D,20,150
14,5,O-R-D,10,170
15,5,O-L-D,10,170
16,5,O-R-D,20,150
17,5,O-L-D,20,150
18,5,O-R-D,10,170
19,5,O-L-D,10,170
20,5,O-R-D,20,150
21,5,O-L-D,10,170
22,5,O-R-D,10,170
23,5,O-L-D,10,170
24,5,O-R-D,10,170
25,5,O-L-D,10,170
26,5,O-R-D,10,170
27,5,O-L-D,10,170
28,5,O-R-D,10,170
29,5,O-L-D,10,170
30,5,O-R-D,20,150
31,5,O-L-D,10,170
32,5,O-R-D,10,170
33,5,O-L-D,10,170
34,5,O-R-D,10,170
35,5,O-L-D,10,170
36,5,O-R-D,20,150
37,5,O-L-D,10,170
38,5,O-R-D,10,170
39,5,O-L-D,10,170
40,5,O-R-D,10,170
1,6,O-R-D,90,10
2,6,O-L-D,100,0
3,6,O-R-D,100,0
4,6,O-L-D,110,0
5,6,O-R-D,130,0
6,6,O-R-D,20,150
7,6,O-L-D,20,150
8,6,O-R-D,10,170
9,6,O-L-D,10,170
10,6,O-R-D,10,170
11,6,O-L-D,10,170
12,6,O-R-D,10,170
13,6,O-L-D,20,150
14,6,O-R-D,10,170
15,6,O-L-D,10,170
16,6,O-R-D,20,150
17,6,O-L-D,20,150
18,6,O-R-D,10,170
19,6,O-L-D,10,170
20,6,O-R-D,20,150
21,6,O-L-D,10,170
22,6,O-R-D,10,170
23,6,O-L-D,10,170
24,6,O-R-D,10,170
25,6,O-L-D,10,170
26,6,O-R-D,10,170
27,6,O-L-D,10,170
28,6,O-R-D,10,170
29,6,O-L-D,10,170
30,6,O-R-D,20,150
31,6,O-L-D,10,170
32,6,O-R-D,10,170
33,6,O-L-D,10,170
34,6,O-R-D,10,170
35,6,O-L-D,10,170
36,6,O-R-D,20,150
37,6,O-L-D,10,170
38,6,O-R-D,10,170
39,6,O-L-D,10,170
40,6,O-R-D,10,170
1,7,O-L-D,110,0
2,7,O-R-D,100,0
3,7,O-L-D,100,0
4,7,O-R-D,90,10
5,7,O-L-D,70,50
6,7,O-R-D,20,150
7,7,O-L-D,20,150
8,7,O-R-D,10,170
9,7,O-L-D,10,170
10,7,O-R-D,10,170
11,7,O-L-D,10,170
12,7,O-R-D,10,170
13,7,O-L-D,20,150
14,7,O-R-D,10,170
15,7,O-L-D,10,170
16,7,O-R-D,20,150
17,7,O-L-D,20,150
18,7,O-R-D,10,170
19,7,O-L-D,10,170
20,7,O-R-D,20,150
21,7,O-L-D,10,170
22,7,O-R-D,10,170
23,7,O-L-D,10,170
24,7,O-R-D,10,170
25,7,O-L-D,10,170
26,7,O-R-D,10,170
27,7,O-L-D,10,170
28,7,O-R-D,10,170
29,7,O-L-D,10,170
30,7,O-R-D,20,150
31,7,O-L-D,10,170
32,7,O-R-D,10,170
33,7,O-L-D,10,170
34,7,O-R-D,10,170
35,7,O-L-D,10,170
36,7,O-R-D,20,150
37,7,O-L-D,10,170
38,7,O-R-D,10,170
39,7,O-L-D,10,170
40,7,O-R-D,10,170
1,8,O-L-D,110,0
2,8,O-R-D,100,0
3,8,O-L-D,100,0
4,8,O-R-D,90,10
5,8,O-L-D,70,50
6,8,O-R-D,20,150
7,8,O-L-D,20,150
8,8,O-R-D,10,170
9,8,O-L-D,10,170
10,8,O-R-D,10,170
11,8,O-L-D,10,170
12,8,O-R-D,10,170
13,8,O-L-D,20,150
14,8,O-R-D,10,170
15,8,O-L-D,10,170
16,8,O-R-D,20,150
17,8,O-L-D,20,150
18,8,O-R-D,10,170
19,8,O-L-D,10,170
20,8,O-R-D,20,150
21,8,O-L-D,10,170
22,8,O-R-D,10,170
23,8,O-L-D,10,170
24,8,O-R-D,10,170
25,8,O-L-D,10,170
26,8,O-R-D,10,170
27,8,O-L-D,10,170
28,8,O-R-D,10,170
29,8,O-L-D,10,170
30,8,O-R-D,20,150
31,8,O-L-D,10,170
32,8,O-R-D,10,170
33,8,O-L-D,10,170
34,8,O-R-D,10,170
35,8,O-L-D,10,170
36,8,O-R-D,20,150
37,8,O-L-D,10,170
38,8,O-R-D,10,170
39,8,O-L-D,10,170
40,8,O-R-D,10,170
1,9,O-R-D,90,10
2,9,O-L-D,100,0
3,9,O-R-D,100,0
4,9,O-L-D,110,0
5,9,O-R-D,130,0
6,9,O-R-D,20,150
7,9,O-L-D,20,150
8,9,O-R-D,10,170
9,9,O-L-D,10,170
10,9,O-R-D,10,170
11,9,O-L-D,10,170
12,9,O-R-D,10,170
13,9,O-L-D,20,150
14,9,O-R-D,10,170
15,9,O-L-D,10,170
16,9,O-R-D,20,150
17,9,O-L-D,20,150
18,9,O-R-D,10,170
19,9,O-L-D,10,170
20,9,O-R-D,20,150
21,9,O-L-D,10,170
22,9,O-R-D,10,170
23,9,O-L-D,10,170
24,9,O-R-D,10,170
25,9,O-L-D,10,170
26,9,O-R-D,10,170
27,9,O-L-D,10,170
28,9,O-R-D,10,170
29,9,O-L-D,10,170
30,9,O-R-D,20,150
31,9,O-L-D,10,170
32,9,O-R-D,10,170
33,9,O-L-D,10,170
34,9,O-R-D,10,170
35,9,O-L-D,10,170
36,9,O-R-D,20,150
37,9,O-L-D,10,170
38,9,O-R-D,10,170
39,9,O-L-D,10,170
40,9,O-R-D,10,170
1,10,O-L-D,110,0
2,10,O-R-D,100,0
3,10,O-L-D,100,0
4,10,O-R-D,90,10
5,10,O-R-D,130,0
6,10,O-R-D,20,150
7,10,O-L-D,20,150
8,10,O-R-D,10,170
9,10,O-L-D,10,170
10,10,O-R-D,10,170
11,10,O-L-D,10,170
12,10,O-R-D,10,170
13,10,O-L-D,20,150
14,10,O-R-D,10,170
15,10,O-L-D,10,170
16,10,O-R-D,20,150
17,10,O-L-D,20,150
18,10,O-R-D,10,170
19,10,O-L-D,10,170
20,10,O-R-D,20,150
21,10,O-L-D,10,170
22,10,O-R-D,10,170
23,10,O-L-D,10,170
24,10,O-R-D,10,170
25,10,O-L-D,10,170
26,10,O-R-D,10,170
27,10,O-L-D,10,170
28,10,O-R-D,10,170
29,10,O-L-D,10,170
30,10,O-R-D,20,150
31,10,O-L-D,10,170
32,10,O-R-D,10,170
33,10,O-L-D,10,170
34,10,O-R-D,10,170
35,10,O-L-D,10,170
36,10,O-R-D,20,150
37,10,O-L-D,10,170
38,10,O-R-D,10,170
39,10,O-L-D,10,170
40,10,O-R-D,10,170
1,11,O-R-D,90,10
2,11,O-L-D,100,0
3,11,O-R-D,100,0
4,11,O-L-D,110,0
5,11,O-R-D,130,0
6,11,O-L-D,180,0
7,11,O-L-D,20,150
8,11,O-R-D,10,170
9,11,O-L-D,10,170
10,11,O-R-D,10,170
11,11,O-L-D,10,170
12,11,O-R-D,10,170
13,11,O-L-D,20,150
14,11,O-R-D,10,170
15,11,O-L-D,10,170
16,11,O-R-D,20,150
17,11,O-L-D,20,150
18,11,O-R-D,10,170
19,11,O-L-D,10,170
20,11,O-R-D,20,150
21,11,O-L-D,10,170
22,11,O-R-D,10,170
23,11,O-L-D,10,170
24,11,O-R-D,10,170
25,11,O-L-D,10,170
26,11,O-R-D,10,170
27,11,O-L-D,10,170
28,11,O-R-D,10,170
29,11,O-L-D,10,170
30,11,O-R-D,20,150
31,11,O-L-D,10,170
32,11,O-R-D,10,170
33,11,O-L-D,10,170
34,11,O-R-D,10,170
35,11,O-L-D,10,170
36,11,O-R-D,20,150
37,11,O-L-D,10,170
38,11,O-R-D,10,170
39,11,O-L-D,10,170
40,11,O-R-D,10,170
1,12,O-R-D,90,10
2,12,O-L-D,100,0
3,12,O-L-D,100,0
4,12,O-L-D,110,0
5,12,O-L-D,70,50
6,12,O-R-D,20,150
7,12,O-L-D,20,150
8,12,O-R-D,10,170
9,12,O-L-D,10,170
10,12,O-R-D,10,170
11,12,O-L-D,10,170
12,12,O-R-D,10,170
13,12,O-L-D,20,150
14,12,O-R-D,10,170
15,12,O-L-D,10,170
16,12,O-R-D,20,150
17,12,O-L-D,20,150
18,12,O-R-D,10,170
19,12,O-L-D,10,170
20,12,O-R-D,20,150
21,12,O-L-D,10,170
22,12,O-R-D,10,170
23,12,O-L-D,10,170
24,12,O-R-D,10,170
25,12,O-L-D,10,170
26,12,O-R-D,10,170
27,12,O-L-D,10,170
28,12,O-R-D,10,170
29,12,O-L-D,10,170
30,12,O-R-D,20,150
31,12,O-L-D,10,170
32,12,O-R-D,10,170
33,12,O-L-D,10,170
34,12,O-R-D,10,170
35,12,O-L-D,10,170
36,12,O-R-D,20,150
37,12,O-L-D,10,170
38,12,O-R-D,10,170
39,12,O-L-D,10,170
40,12,O-R-D,10,170
1,13,O-R-D,90,10
2,13,O-L-D,100,0
3,13,O-R-D,100,0
4,13,O-L-D,110,0
5,13,O-L-D,70,50
6,13,O-R-D,20,150
7,13,O-L-D,20,150
8,13,O-R-D,10,170
9,13,O-L-D,10,170
10,13,O-R-D,10,170
11,13,O-L-D,10,170
12,13,O-R-D,10,170
13,13,O-L-D,20,150
14,13,O-R-D,10,170
15,13,O-L-D,10,170
16,13,O-R-D,20,150
17,13,O-L-D,20,150
18,13,O-R-D,10,170
19,13,O-L-D,10,170
20,13,O-R-D,20,150
21,13,O-L-D,10,170
22,13,O-R-D,10,170
23,13,O-L-D,10,170
24,13,O-R-D,10,170
25,13,O-L-D,10,170
26,13,O-R-D,10,170
27,13,O-L-D,10,170
28,13,O-R-D,10,170
29,13,O-L-D,10,170
30,13,O-R-D,20,150
31,13,O-L-D,10,170
32,13,O-R-D,10,170
33,13,O-L-D,10,170
34,13,O-R-D,10,170
35,13,O-L-D,10,170
36,13,O-R-D,20,150
37,13,O-L-D,10,170
38,13,O-R-D,10,170
39,13,O-L-D,10,170
40,13,O-R-D,10,170
1,14,O-L-D,110,0
2,14,O-R-D,100,0
3,14,O-L-D,100,0
4,14,O-R-D,90,10
5,14,O-L-D,70,50
6,14,O-R-D,20,150
7,14,O-L-D,20,150
8,14,O-R-D,10,170
9,14,O-L-D,10,170
10,14,O-R-D,10,170
11,14,O-L-D,10,170
12,14,O-R-D,10,170
13,14,O-L-D,20,150
14,14,O-R-D,10,170
15,14,O-L-D,10,170
16,14,O-R-D,20,150
17,14,O-L-D,20,150
18,14,O-R-D,10,170
19,14,O-L-D,10,170
20,14,O-R-D,20,150
21,14,O-L-D,10,170
22,14,O-R-D,10,170
23,14,O-L-D,10,170
24,14,O-R-D,10,170
25,14,O-L-D,10,170
26,14,O-R-D,10,170
27,14,O-L-D,10,170
28,14,O-R-D,10,170
29,14,O-L-D,10,170
30,14,O-R-D,20,150
31,14,O-L-D,10,170
32,14,O-R-D,10,170
33,14,O-L-D,10,170
34,14,O-R-D,10,170
35,14,O-L-D,10,170
36,14,O-R-D,20,150
37,14,O-L-D,10,170
38,14,O-R-D,10,170
39,14,O-L-D,10,170
40,14,O-R-D,10,170
1,15,O-R-D,90,10
2,15,O-R-D,100,0
3,15,O-R-D,100,0
4,15,O-R-D,90,10
5,15,O-R-D,130,0
6,15,O-R-D,20,150
7,15,O-L-D,20,150
8,15,O-R-D,10,170
9,15,O-L-D,10,170
10,15,O-R-D,10,170
11,15,O-L-D,10,170
12,15,O-R-D,10,170
13,15,O-R-D,180,0
14,15,O-R-D,10,170
15,15,O-L-D,10,170
16,15,O-L-D,180,0
17,15,O-L-D,20,150
18,15,O-R-D,10,170
19,15,O-L-D,10,170
20,15,O-L-D,180,0
21,15,O-L-D,10,170
22,15,O-R-D,10,170
23,15,O-L-D,10,170
24,15,O-R-D,10,170
25,15,O-L-D,10,170
26,15,O-R-D,10,170
27,15,O-L-D,10,170
28,15,O-R-D,10,170
29,15,O-L-D,10,170
30,15,O-R-D,20,150
31,15,O-L-D,10,170
32,15,O-R-D,10,170
33,15,O-L-D,10,170
34,15,O-R-D,10,170
35,15,O-L-D,10,170
36,15,O-L-D,180,0
37,15,O-L-D,10,170
38,15,O-R-D,10,170
39,15,O-L-D,10,170
40,15,O-R-D,10,170
1,16,O-R-D,90,10
2,16,O-L-D,100,0
3,16,O-L-D,100,0
4,16,O-L-D,110,0
5,16,O-L-D,70,50
6,16,O-R-D,20,150
7,16,O-R-D,180,0
8,16,O-R-D,10,170
9,16,O-L-D,10,170
10,16,O-R-D,10,170
11,16,O-L-D,10,170
12,16,O-R-D,10,170
13,16,O-L-D,20,150
14,16,O-R-D,10,170
15,16,O-L-D,10,170
16,16,O-R-D,20,150
17,16,O-L-D,20,150
18,16,O-R-D,10,170
19,16,O-L-D,10,170
20,16,O-R-D,20,150
21,16,O-L-D,10,170
22,16,O-R-D,10,170
23,16,O-L-D,10,170
24,16,O-R-D,10,170
25,16,O-L-D,10,170
26,16,O-R-D,10,170
27,16,O-L-D,10,170
28,16,O-R-D,10,170
29,16,O-L-D,10,170
30,16,O-R-D,20,150
31,16,O-L-D,10,170
32,16,O-R-D,10,170
33,16,O-L-D,10,170
34,16,O-R-D,10,170
35,16,O-L-D,10,170
36,16,O-R-D,20,150
37,16,O-L-D,10,170
38,16,O-R-D,10,170
39,16,O-L-D,10,170
40,16,O-R-D,10,170
1,17,O-L-D,110,0
2,17,O-R-D,100,0
3,17,O-L-D,100,0
4,17,O-R-D,90,10
5,17,O-L-D,70,50
6,17,O-R-D,20,150
7,17,O-L-D,20,150
8,17,O-R-D,10,170
9,17,O-L-D,10,170
10,17,O-R-D,10,170
11,17,O-L-D,10,170
12,17,O-R-D,10,170
13,17,O-L-D,20,150
14,17,O-R-D,10,170
15,17,O-L-D,10,170
16,17,O-R-D,20,150
17,17,O-L-D,20,150
18,17,O-R-D,10,170
19,17,O-L-D,10,170
20,17,O-R-D,20,150
21,17,O-L-D,10,170
22,17,O-R-D,10,170
23,17,O-L-D,10,170
24,17,O-R-D,10,170
25,17,O-L-D,10,170
26,17,O-R-D,10,170
27,17,O-L-D,10,170
28,17,O-R-D,10,170
29,17,O-L-D,10,170
30,17,O-R-D,20,150
31,17,O-L-D,10,170
32,17,O-R-D,10,170
33,17,O-L-D,10,170
34,17,O-R-D,10,170
35,17,O-L-D,10,170
36,17,O-R-D,20,150
37,17,O-L-D,10,170
38,17,O-R-D,10,170
39,17,O-L-D,10,170
40,17,O-R-D,10,170
