Round,Agent,Route,Cost
37,6,O-B-D,300
37,7,O-B-D,300
37,8,O-B-D,300
37,9,O-A-D,300
37,10,O-A-D,300
37,11,O-B-D,300
37,12,O-A-D,300
37,13,O-A-D,300
37,14,O-A-D,300
37,15,O-B-D,300
37,16,O-B-D,300
37,17,O-A-D,300
38,0,O-B-D,320
38,1,O-A-D,320
38,2,O-A-D,320
38,3,O-B-D,320
38,4,O-B-D,320
38,5,O-A-D,320
38,6,O-A-D,320
38,7,O-B-D,320
38,8,O-A-D,320
38,9,O-A-D,320
38,10,O-B-D,320
38,11,O-B-D,320
38,12,O-A-D,320
38,13,O-B-D,320
38,14,O-B-D,320
38,15,O-B-D,320
38,16,O-B-D,320
38,17,O-B-D,320
39,0,O-A-D,330
39,1,O-A-D,330
39,2,O-B-D,330
39,3,O-A-D,330
39,4,O-A-D,330
39,5,O-A-D,330
39,6,O-A-D,330
39,7,O-B-D,330
39,8,O-B-D,330
39,9,O-A-D,330
39,10,O-A-D,330
39,11,O-B-D,330
39,12,O-B-D,330
39,13,O-A-D,330
39,14,O-A-D,330
39,15,O-A-D,330
39,16,O-B-D,330
39,17,O-A-D,330
40,0,O-A-D,300
40,1,O-B-D,300
40,2,O-B-D,300
40,3,O-B-D,300
40,4,O-A-D,300
40,5,O-A-D,300
40,6,O-A-D,300
40,7,O-A-D,300
40,8,O-B-D,300
40,9,O-A-D,300
40,10,O-A-D,300
40,11,O-A-D,300
40,12,O-B-D,300
40,13,O-B-D,300
40,14,O-B-D,300
40,15,O-A-D,300
40,16,O-B-D,300
40,17,O-B-D,300
41,0,O-A-D,320
41,1,O-B-D,320
41,2,O-A-D,320
41,3,O-A-D,320
41,4,O-A-D,320
41,5,O-A-D,320
41,6,O-A-D,320
41,7,O-B-D,320
41,8,O-A-D,320
41,9,O-A-D,320
41,10,O-B-D,320
41,11,O-B-D,320
41,12,O-A-D,320
41,13,O-B-D,320
41,14,O-A-D,320
41,15,O-B-D,320
41,16,O-B-D,320
41,17,O-A-D,320
42,0,O-A-D,290
42,1,O-B-D,290
42,2,O-B-D,290
42,3,O-B-D,290
42,4,O-A-D,290
42,5,O-A-D,290
42,6,O-A-D,290
42,7,O-B-D,290
42,8,O-B-D,290
42,9,O-A-D,290
42,10,O-A-D,290
42,11,O-B-D,290
42,12,O-B-D,290
42,13,O-A-D,290
42,14,O-A-D,290
42,15,O-A-D,290
42,16,O-A-D,290
42,17,O-B-D,290
43,0,O-A-D,280
43,1,O-B-D,280
43,2,O-A-D,280
43,3,O-B-D,280
43,4,O-A-D,280
43,5,O-A-D,280
43,6,O-A-D,280
43,7,O-A-D,280
43,8,O-B-D,280
43,9,O-A-D,280
43,10,O-A-D,280
43,11,O-A-D,280
43,12,O-B-D,280
43,13,O-B-D,280
43,14,O-A-D,280
43,15,O-B-D,280
43,16,O-A-D,280
43,17,O-B-D,280
44,0,O-B-D,320
44,1,O-A-D,320
44,2,O-B-D,320
44,3,O-A-D,320
44,4,O-A-D,320
44,5,O-B-D,320
44,6,O-A-D,320
44,7,O-B-D,320
44,8,O-A-D,320
44,9,O-A-D,320
44,10,O-A-D,320
44,11,O-B-D,320
44,12,O-B-D,320
44,13,O-A-D,320
44,14,O-A-D,320
44,15,O-B-D,320
44,16,O-A-D,320
44,17,O-A-D,320
45,0,O-B-D,340
45,1,O-A-D,340
45,2,O-B-D,340
45,3,O-A-D,340
45,4,O-B-D,340
45,5,O-B-D,340
45,6,O-B-D,340
45,7,O-B-D,340
45,8,O-B-D,340
45,9,O-B-D,340
45,10,O-B-D,340
45,11,O-A-D,340
45,12,O-A-D,340
45,13,O-B-D,340
45,14,O-B-D,340
45,15,O-B-D,340
45,16,O-A-D,340
45,17,O-B-D,340
46,0,O-A-D,300
46,1,O-B-D,300
46,2,O-B-D,300
46,3,O-B-D,300
46,4,O-A-D,300
46,5,O-B-D,300
46,6,O-B-D,300
46,7,O-A-D,300
46,8,O-A-D,300
46,9,O-B-D,300
46,10,O-A-D,300
46,11,O-A-D,300
46,12,O-B-D,300
46,13,O-A-D,300
46,14,O-A-D,300
46,15,O-B-D,300
46,16,O-B-D,300
46,17,O-A-D,300
47,0,O-A-D,280
47,1,O-B-D,280
47,2,O-B-D,280
47,3,O-B-D,280
47,4,O-A-D,280
47,5,O-A-D,280
47,6,O-B-D,280
47,7,O-B-D,280
47,8,O-A-D,280
47,9,O-B-D,280
47,10,O-B-D,280
47,11,O-B-D,280
47,12,O-B-D,280
47,13,O-B-D,280
47,14,O-A-D,280
47,15,O-B-D,280
47,16,O-A-D,280
47,17,O-A-D,280
48,0,O-A-D,350
48,1,O-B-D,350
48,2,O-B-D,350
48,3,O-B-D,350
48,4,O-A-D,350
48,5,O-B-D,350
48,6,O-A-D,350
48,7,O-B-D,350
48,8,O-B-D,350
48,9,O-B-D,350
48,10,O-B-D,350
48,11,O-B-D,350
48,12,O-B-D,350
48,13,O-B-D,350
48,14,O-B-D,350
48,15,O-A-D,350
48,16,O-B-D,350
48,17,O-B-D,350
49,0,O-A-D,320
49,1,O-A-D,320
49,2,O-B-D,320
49,3,O-A-D,320
49,4,O-A-D,320
49,5,O-B-D,320
49,6,O-B-D,320
49,7,O-A-D,320
49,8,O-B-D,320
49,9,O-A-D,320
49,10,O-A-D,320
49,11,O-B-D,320
49,12,O-A-D,320
49,13,O-A-D,320
49,14,O-B-D,320
49,15,O-B-D,320
49,16,O-A-D,320
49,17,O-A-D,320
50,0,O-B-D,310
50,1,O-B-D,310
50,2,O-B-D,310
50,3,O-A-D,310
50,4,O-A-D,310
50,5,O-B-D,310
50,6,O-A-D,310
50,7,O-A-D,310
50,8,O-A-D,310
50,9,O-B-D,310
50,10,O-A-D,310
50,11,O-A-D,310
50,12,O-A-D,310
50,13,O-B-D,310
50,14,O-B-D,310
50,15,O-A-D,310
50,16,O-B-D,310
50,17,O-A-D,310
51,0,O-B-D,300
51,1,O-B-D,300
51,2,O-A-D,300
51,3,O-A-D,300
51,4,O-A-D,300
51,5,O-A-D,300
51,6,O-A-D,300
51,7,O-A-D,300
51,8,O-B-D,300
51,9,O-A-D,300
51,10,O-B-D,300
51,11,O-A-D,300
51,12,O-B-D,300
51,13,O-B-D,300
51,14,O-A-D,300
51,15,O-B-D,300
51,16,O-B-D,300
51,17,O-B-D,300
52,0,O-B-D,310
52,1,O-A-D,310
52,2,O-B-D,310
52,3,O-A-D,310
52,4,O-B-D,310
52,5,O-B-D,310
52,6,O-B-D,310
52,7,O-A-D,310
52,8,O-A-D,310
52,9,O-B-D,310
52,10,O-A-D,310
52,11,O-A-D,310
52,12,O-B-D,310
52,13,O-A-D,310
52,14,O-A-D,310
52,15,O-B-D,310
52,16,O-A-D,310
52,17,O-A-D,310
53,0,O-B-D,310
53,1,O-B-D,310
53,2,O-B-D,310
53,3,O-B-D,310
53,4,O-A-D,310
53,5,O-B-D,310
53,6,O-A-D,310
53,7,O-B-D,310
53,8,O-A-D,310
53,9,O-A-D,310
53,10,O-A-D,310
53,11,O-A-D,310
53,12,O-A-D,310
53,13,O-B-D,310
53,14,O-B-D,310
53,15,O-B-D,310
53,16,O-A-D,310
53,17,O-B-D,310
54,0,O-B-D,290
54,1,O-A-D,290
54,2,O-A-D,290
54,3,O-A-D,290
54,4,O-A-D,290
54,5,O-A-D,290
54,6,O-A-D,290
54,7,O-B-D,290
54,8,O-B-D,290
54,9,O-B-D,290
54,10,O-A-D,290
54,11,O-A-D,290
54,12,O-A-D,290
54,13,O-B-D,290
54,14,O-A-D,290
54,15,O-B-D,290
54,16,O-B-D,290
54,17,O-B-D,290
55,0,O-B-D,320
55,1,O-B-D,320
55,2,O-B-D,320
55,3,O-A-D,320
55,4,O-A-D,320
55,5,O-B-D,320
55,6,O-A-D,320
55,7,O-A-D,320
55,8,O-A-D,320
55,9,O-B-D,320
55,10,O-A-D,320
55,11,O-A-D,320
55,12,O-B-D,320
55,13,O-A-D,320
55,14,O-A-D,320
55,15,O-B-D,320
55,16,O-A-D,320
55,17,O-A-D,320
56,0,O-B-D,330
56,1,O-B-D,330
56,2,O-B-D,330
56,3,O-B-D,330
56,4,O-B-D,330
56,5,O-A-D,330
56,6,O-A-D,330
56,7,O-B-D,330
56,8,O-B-D,330
56,9,O-A-D,330
56,10,O-A-D,330
56,11,O-A-D,330
56,12,O-B-D,330
56,13,O-B-D,330
56,14,O-B-D,330
56,15,O-B-D,330
56,16,O-A-D,330
56,17,O-B-D,330
57,0,O-A-D,260
57,1,O-B-D,260
57,2,O-B-D,260
57,3,O-B-D,260
57,4,O-A-D,260
57,5,O-B-D,260
57,6,O-B-D,260
57,7,O-B-D,260
57,8,O-B-D,260
57,9,O-B-D,260
57,10,O-A-D,260
57,11,O-B-D,260
57,12,O-B-D,260
57,13,O-B-D,260
57,14,O-A-D,260
57,15,O-B-D,260
57,16,O-B-D,260
57,17,O-A-D,260
58,0,O-B-D,330
58,1,O-B-D,330
58,2,O-B-D,330
58,3,O-B-D,330
58,4,O-B-D,330
58,5,O-B-D,330
58,6,O-A-D,330
58,7,O-A-D,330
58,8,O-A-D,330
58,9,O-B-D,330
58,10,O-A-D,330
58,11,O-B-D,330
58,12,O-B-D,330
58,13,O-B-D,330
58,14,O-A-D,330
58,15,O-A-D,330
58,16,O-B-D,330
58,17,O-B-D,330
59,0,O-B-D,330
59,1,O-A-D,330
59,2,O-B-D,330
59,3,O-B-D,330
59,4,O-A-D,330
59,5,O-A-D,330
59,6,O-B-D,330
59,7,O-B-D,330
59,8,O-B-D,330
59,9,O-B-D,330
59,10,O-A-D,330
59,11,O-B-D,330
59,12,O-A-D,330
59,13,O-B-D,330
59,14,O-B-D,330
59,15,O-B-D,330
59,16,O-A-D,330
59,17,O-B-D,330
60,0,O-A-D,330
60,1,O-B-D,330
60,2,O-A-D,330
60,3,O-B-D,330
60,4,O-A-D,330
60,5,O-B-D,330
60,6,O-A-D,330
60,7,O-A-D,330
60,8,O-A-D,330
60,9,O-A-D,330
60,10,O-A-D,330
60,11,O-A-D,330
60,12,O-B-D,330
60,13,O-B-D,330
60,14,O-B-D,330
60,15,O-A-D,330
60,16,O-A-D,330
60,17,O-A-D,330
61,0,O-B-D,280
61,1,O-B-D,280
61,2,O-A-D,280
61,3,O-A-D,280
61,4,O-A-D,280
61,5,O-A-D,280
61,6,O-A-D,280
61,7,O-B-D,280
61,8,O-A-D,280
61,9,O-A-D,280
61,10,O-A-D,280
61,11,O-A-D,280
61,12,O-B-D,280
61,13,O-B-D,280
61,14,O-A-D,280
61,15,O-A-D,280
61,16,O-B-D,280
61,17,O-B-D,280
62,0,O-B-D,320
62,1,O-B-D,320
62,2,O-B-D,320
62,3,O-B-D,320
62,4,O-A-D,320
62,5,O-A-D,320
62,6,O-A-D,320
62,7,O-A-D,320
62,8,O-A-D,320
62,9,O-B-D,320
62,10,O-B-D,320
62,11,O-B-D,320
62,12,O-A-D,320
62,13,O-B-D,320
62,14,O-A-D,320
62,15,O-B-D,320
62,16,O-B-D,320
62,17,O-B-D,320
63,0,O-B-D,310
63,1,O-B-D,310
63,2,O-A-D,310
63,3,O-B-D,310
63,4,O-B-D,310
63,5,O-A-D,310
63,6,O-A-D,310
63,7,O-B-D,310
63,8,O-A-D,310
63,9,O-B-D,310
63,10,O-A-D,310
63,11,O-A-D,310
63,12,O-B-D,310
63,13,O-B-D,310
63,14,O-A-D,310
63,15,O-A-D,310
63,16,O-A-D,310
63,17,O-A-D,310
64,0,O-B-D,280
64,1,O-A-D,280
64,2,O-A-D,280
64,3,O-A-D,280
64,4,O-A-D,280
64,5,O-B-D,280
64,6,O-A-D,280
64,7,O-B-D,280
64,8,O-B-D,280
64,9,O-A-D,280
64,10,O-A-D,280
64,11,O-A-D,280
64,12,O-A-D,280
64,13,O-B-D,280
64,14,O-B-D,280
64,15,O-A-D,280
64,16,O-A-D,280
64,17,O-B-D,280
65,0,O-A-D,300
65,1,O-A-D,300
65,2,O-B-D,300
65,3,O-B-D,300
65,4,O-B-D,300
65,5,O-A-D,300
65,6,O-A-D,300
65,7,O-B-D,300
65,8,O-A-D,300
65,9,O-B-D,300
65,10,O-A-D,300
65,11,O-B-D,300
