Round,Agent,Route,Payoff,Regret
9,3,O-R-D,10,160
10,3,O-L-D,10,160
11,3,O-R-D,10,160
12,3,O-L-D,10,160
13,3,O-R-D,10,160
14,3,O-L-D,10,160
15,3,O-R-D,10,160
16,3,O-L-D,10,160
17,3,O-R-D,10,160
18,3,O-L-D,10,160
19,3,O-R-D,10,160
20,3,O-L-D,10,160
21,3,O-R-D,10,160
22,3,O-L-D,10,160
23,3,O-R-D,10,160
24,3,O-L-D,10,160
25,3,O-R-D,10,160
26,3,O-L-D,10,160
27,3,O-R-D,10,160
28,3,O-L-D,10,160
29,3,O-R-D,10,160
30,3,O-L-D,10,160
31,3,O-R-D,10,160
32,3,O-L-D,10,160
33,3,O-R-D,10,160
34,3,O-L-D,10,160
35,3,O-R-D,10,160
36,3,O-L-D,10,160
37,3,O-R-D,10,160
38,3,O-L-D,10,160
39,3,O-R-D,10,160
40,3,O-L-D,10,160
1,4,O-R-D,20,70
2,4,O-L-D,40,170
3,4,O-R-D,10,120
4,4,O-L-D,10,190
5,4,O-R-D,10,190
6,4,O-L-D,10,170
7,4,O-R-D,10,170
8,4,O-L-D,10,170
9,4,O-R-D,10,160
10,4,O-L-D,10,160
11,4,O-R-D,10,160
12,4,O-L-D,10,160
13,4,O-R-D,10,160
14,4,O-L-D,10,160
15,4,O-R-D,10,160
16,4,O-L-D,10,160
17,4,O-R-D,10,160
18,4,O-L-D,10,160
19,4,O-R-D,10,160
20,4,O-L-D,10,160
21,4,O-R-D,10,160
22,4,O-L-D,10,160
23,4,O-R-D,10,160
24,4,O-L-D,10,160
25,4,O-R-D,10,160
26,4,O-L-D,10,160
27,4,O-R-D,10,160
28,4,O-L-D,10,160
29,4,O-R-D,10,160
30,4,O-L-D,10,160
31,4,O-R-D,10,160
32,4,O-L-D,10,160
33,4,O-R-D,10,160
34,4,O-L-D,10,160
35,4,O-R-D,10,160
36,4,O-L-D,10,160
37,4,O-R-D,10,160
38,4,O-L-D,10,160
39,4,O-R-D,10,160
40,4,O-L-D,10,160
1,5,O-L-R-D,100,0
2,5,O-L-D,40,170
3,5,O-R-D,10,120
4,5,O-L-D,10,190
5,5,O-R-D,10,190
6,5,O-L-D,10,170
7,5,O-L-R-D,190,0
8,5,O-L-R-D,190,0
9,5,O-L-R-D,180,0
10,5,O-L-R-D,180,0
11,5,O-L-R-D,180,0
12,5,O-L-R-D,180,0
13,5,O-L-R-D,180,0
14,5,O-L-R-D,180,0
15,5,O-L-R-D,180,0
16,5,O-L-R-D,180,0
17,5,O-L-R-D,180,0
18,5,O-L-R-D,180,0
19,5,O-L-R-D,180,0
20,5,O-L-R-D,180,0
21,5,O-L-R-D,180,0
22,5,O-L-R-D,180,0
23,5,O-L-R-D,180,0
24,5,O-L-R-D,180,0
25,5,O-L-R-D,180,0
26,5,O-L-R-D,180,0
27,5,O-L-R-D,180,0
28,5,O-L-R-D,180,0
29,5,O-L-R-D,180,0
30,5,O-L-R-D,180,0
31,5,O-L-R-D,180,0
32,5,O-L-R-D,180,0
33,5,O-L-R-D,180,0
34,5,O-L-R-D,180,0
35,5,O-L-R-D,180,0
36,5,O-L-R-D,180,0
37,5,O-L-R-D,180,0
38,5,O-L-R-D,180,0
39,5,O-L-R-D,180,0
40,5,O-L-R-D,180,0
1,6,O-L-R-D,100,0
2,6,O-R-D,160,50
3,6,O-L-R-D,140,0
4,6,O-L-D,10,190
5,6,O-R-D,10,190
6,6,O-L-D,10,170
7,6,O-R-D,10,170
8,6,O-L-D,10,170
9,6,O-R-D,10,160
10,6,O-L-D,10,160
11,6,O-R-D,10,160
12,6,O-L-D,10,160
13,6,O-R-D,10,160
14,6,O-L-D,10,160
15,6,O-R-D,10,160
16,6,O-L-D,10,160
17,6,O-R-D,10,160
18,6,O-L-D,10,160
19,6,O-R-D,10,160
20,6,O-L-D,10,160
21,6,O-R-D,10,160
22,6,O-L-D,10,160
23,6,O-R-D,10,160
24,6,O-L-D,10,160
25,6,O-R-D,10,160
26,6,O-L-D,10,160
27,6,O-R-D,10,160
28,6,O-L-D,10,160
29,6,O-R-D,10,160
30,6,O-L-D,10,160
31,6,O-R-D,10,160
32,6,O-L-D,10,160
33,6,O-R-D,10,160
34,6,O-L-D,10,160
35,6,O-R-D,10,160
36,6,O-L-D,10,160
37,6,O-R-D,10,160
38,6,O-L-D,10,160
39,6,O-R-D,10,160
40,6,O-L-D,10,160
1,7,O-L-R-D,100,0
2,7,O-L-D,40,170
3,7,O-R-D,10,120
4,7,O-L-D,10,190
5,7,O-R-D,10,190
6,7,O-L-D,10,170
7,7,O-R-D,10,170
8,7,O-L-D,10,170
9,7,O-R-D,10,160
10,7,O-L-D,10,160
11,7,O-R-D,10,160
12,7,O-L-D,10,160
13,7,O-R-D,10,160
14,7,O-L-D,10,160
15,7,O-R-D,10,160
16,7,O-L-D,10,160
17,7,O-R-D,10,160
18,7,O-L-D,10,160
19,7,O-R-D,10,160
20,7,O-L-D,10,160
21,7,O-R-D,10,160
22,7,O-L-D,10,160
23,7,O-R-D,10,160
24,7,O-L-D,10,160
25,7,O-R-D,10,160
26,7,O-L-D,10,160
27,7,O-R-D,10,160
28,7,O-L-D,10,160
29,7,O-R-D,10,160
30,7,O-L-D,10,160
31,7,O-R-D,10,160
32,7,O-L-D,10,160
33,7,O-R-D,10,160
34,7,O-L-D,10,160
35,7,O-R-D,10,160
36,7,O-L-D,10,160
37,7,O-R-D,10,160
38,7,O-L-D,10,160
39,7,O-R-D,10,160
40,7,O-L-D,10,160
1,8,O-R-D,20,70
2,8,O-L-D,40,170
3,8,O-R-D,10,120
4,8,O-L-D,10,190
5,8,O-R-D,10,190
6,8,O-L-R-D,190,0
7,8,O-R-D,10,170
8,8,O-L-D,10,170
9,8,O-R-D,10,160
10,8,O-L-D,10,160
11,8,O-R-D,10,160
12,8,O-L-D,10,160
13,8,O-R-D,10,160
14,8,O-L-D,10,160
15,8,O-R-D,10,160
16,8,O-L-D,10,160
17,8,O-R-D,10,160
18,8,O-L-D,10,160
19,8,O-R-D,10,160
20,8,O-L-D,10,160
21,8,O-R-D,10,160
22,8,O-L-D,10,160
23,8,O-R-D,10,160
24,8,O-L-D,10,160
25,8,O-R-D,10,160
26,8,O-L-D,10,160
27,8,O-R-D,10,160
28,8,O-L-D,10,160
29,8,O-R-D,10,160
30,8,O-L-D,10,160
31,8,O-R-D,10,160
32,8,O-L-D,10,160
33,8,O-R-D,10,160
34,8,O-L-D,10,160
35,8,O-R-D,10,160
36,8,O-L-D,10,160
37,8,O-R-D,10,160
38,8,O-L-D,10,160
39,8,O-R-D,10,160
40,8,O-L-D,10,160
1,9,O-L-D,60,30
2,9,O-L-D,40,170
3,9,O-R-D,10,120
4,9,O-L-D,10,190
5,9,O-R-D,10,190
6,9,O-L-D,10,170
7,9,O-R-D,10,170
8,9,O-L-D,10,170
9,9,O-R-D,10,160
10,9,O-L-D,10,160
11,9,O-R-D,10,160
12,9,O-L-D,10,160
13,9,O-R-D,10,160
14,9,O-L-D,10,160
15,9,O-R-D,10,160
16,9,O-L-D,10,160
17,9,O-R-D,10,160
18,9,O-L-D,10,160
19,9,O-R-D,10,160
20,9,O-L-D,10,160
21,9,O-R-D,10,160
22,9,O-L-D,10,160
23,9,O-R-D,10,160
24,9,O-L-D,10,160
25,9,O-R-D,10,160
26,9,O-L-D,10,160
27,9,O-R-D,10,160
28,9,O-L-D,10,160
29,9,O-R-D,10,160
30,9,O-L-D,10,160
31,9,O-R-D,10,160
32,9,O-L-D,10,160
33,9,O-R-D,10,160
34,9,O-L-D,10,160
35,9,O-R-D,10,160
36,9,O-L-D,10,160
37,9,O-R-D,10,160
38,9,O-L-D,10,160
39,9,O-R-D,10,160
40,9,O-L-D,10,160
1,10,O-R-D,20,70
2,10,O-L-D,40,170
3,10,O-R-D,10,120
4,10,O-L-D,10,190
5,10,O-R-D,10,190
6,10,O-L-R-D,190,0
7,10,O-L-R-D,190,0
8,10,O-L-R-D,190,0
9,10,O-L-R-D,180,0
10,10,O-L-R-D,180,0
11,10,O-L-R-D,180,0
12,10,O-L-R-D,180,0
13,10,O-L-R-D,180,0
14,10,O-L-R-D,180,0
15,10,O-L-R-D,180,0
16,10,O-L-R-D,180,0
17,10,O-L-R-D,180,0
18,10,O-L-R-D,180,0
19,10,O-L-R-D,180,0
20,10,O-L-R-D,180,0
21,10,O-L-R-D,180,0
22,10,O-L-R-D,180,0
23,10,O-L-R-D,180,0
24,10,O-L-R-D,180,0
25,10,O-L-R-D,180,0
26,10,O-L-R-D,180,0
27,10,O-L-R-D,180,0
28,10,O-L-R-D,180,0
29,10,O-L-R-D,180,0
30,10,O-L-R-D,180,0
31,10,O-L-R-D,180,0
32,10,O-L-R-D,180,0
33,10,O-L-R-D,180,0
34,10,O-L-R-D,180,0
35,10,O-L-R-D,180,0
36,10,O-L-R-D,180,0
37,10,O-L-R-D,180,0
38,10,O-L-R-D,180,0
39,10,O-L-R-D,180,0
40,10,O-L-R-D,180,0
1,11,O-L-R-D,100,0
2,11,O-L-D,40,170
3,11,O-L-R-D,140,0
4,11,O-L-D,10,190
5,11,O-R-D,10,190
6,11,O-L-D,10,170
7,11,O-R-D,10,170
8,11,O-L-D,10,170
9,11,O-R-D,10,160
10,11,O-L-D,10,160
11,11,O-R-D,10,160
12,11,O-L-D,10,160
13,11,O-R-D,10,160
14,11,O-L-D,10,160
15,11,O-R-D,10,160
16,11,O-L-D,10,160
17,11,O-R-D,10,160
18,11,O-L-D,10,160
19,11,O-R-D,10,160
20,11,O-L-D,10,160
21,11,O-R-D,10,160
22,11,O-L-D,10,160
23,11,O-R-D,10,160
24,11,O-L-D,10,160
25,11,O-R-D,10,160
26,11,O-L-D,10,160
27,11,O-R-D,10,160
28,11,O-L-D,10,160
29,11,O-R-D,10,160
30,11,O-L-D,10,160
31,11,O-R-D,10,160
32,11,O-L-D,10,160
33,11,O-R-D,10,160
34,11,O-L-D,10,160
35,11,O-R-D,10,160
36,11,O-L-D,10,160
37,11,O-R-D,10,160
38,11,O-L-D,10,160
39,11,O-R-D,10,160
40,11,O-L-D,10,160
1,12,O-L-R-D,100,0
2,12,O-L-D,40,170
3,12,O-L-R-D,140,0
4,12,O-L-D,10,190
5,12,O-R-D,10,190
6,12,O-L-D,10,170
7,12,O-R-D,10,170
8,12,O-L-D,10,170
9,12,O-R-D,10,160
10,12,O-L-D,10,160
11,12,O-R-D,10,160
12,12,O-L-D,10,160
13,12,O-R-D,10,160
14,12,O-L-D,10,160
15,12,O-R-D,10,160
16,12,O-L-D,10,160
17,12,O-R-D,10,160
18,12,O-L-D,10,160
19,12,O-R-D,10,160
20,12,O-L-D,10,160
21,12,O-R-D,10,160
22,12,O-L-D,10,160
23,12,O-R-D,10,160
24,12,O-L-D,10,160
25,12,O-R-D,10,160
26,12,O-L-D,10,160
27,12,O-R-D,10,160
28,12,O-L-D,10,160
29,12,O-R-D,10,160
30,12,O-L-D,10,160
31,12,O-R-D,10,160
32,12,O-L-D,10,160
33,12,O-R-D,10,160
34,12,O-L-D,10,160
35,12,O-R-D,10,160
36,12,O-L-D,10,160
37,12,O-R-D,10,160
38,12,O-L-D,10,160
39,12,O-R-D,10,160
40,12,O-L-D,10,160
1,13,O-L-R-D,100,0
2,13,O-L-D,40,170
3,13,O-L-R-D,140,0
4,13,O-L-D,10,190
5,13,O-R-D,10,190
6,13,O-L-D,10,170
7,13,O-R-D,10,170
8,13,O-L-D,10,170
9,13,O-R-D,10,160
10,13,O-L-D,10,160
11,13,O-R-D,10,160
12,13,O-L-D,10,160
13,13,O-R-D,10,160
14,13,O-L-D,10,160
15,13,O-R-D,10,160
16,13,O-L-D,10,160
17,13,O-R-D,10,160
18,13,O-L-D,10,160
19,13,O-R-D,10,160
20,13,O-L-D,10,160
21,13,O-R-D,10,160
22,13,O-L-D,10,160
23,13,O-R-D,10,160
24,13,O-L-D,10,160
25,13,O-R-D,10,160
26,13,O-L-D,10,160
27,13,O-R-D,10,160
28,13,O-L-D,10,160
29,13,O-R-D,10,160
30,13,O-L-D,10,160
31,13,O-R-D,10,160
32,13,O-L-D,10,160
33,13,O-R-D,10,160
34,13,O-L-D,10,160
35,13,O-R-D,10,160
36,13,O-L-D,10,160
37,13,O-R-D,10,160
38,13,O-L-D,10,160
39,13,O-R-D,10,160
40,13,O-L-D,10,160
1,14,O-L-R-D,100,0
2,14,O-R-D,160,50
3,14,O-L-R-D,140,0
4,14,O-L-R-D,210,0
5,14,O-R-D,10,190
6,14,O-L-D,10,170
7,14,O-R-D,10,170
8,14,O-L-D,10,170
9,14,O-R-D,10,160
10,14,O-L-D,10,160
11,14,O-R-D,10,160
12,14,O-L-D,10,160
13,14,O-R-D,10,160
14,14,O-L-D,10,160
15,14,O-R-D,10,160
16,14,O-L-D,10,160
17,14,O-R-D,10,160
18,14,O-L-D,10,160
19,14,O-R-D,10,160
20,14,O-L-D,10,160
21,14,O-R-D,10,160
22,14,O-L-D,10,160
23,14,O-R-D,10,160
24,14,O-L-D,10,160
25,14,O-R-D,10,160
26,14,O-L-D,10,160
27,14,O-R-D,10,160
28,14,O-L-D,10,160
29,14,O-R-D,10,160
30,14,O-L-D,10,160
31,14,O-R-D,10,160
32,14,O-L-D,10,160
33,14,O-R-D,10,160
34,14,O-L-D,10,160
35,14,O-R-D,10,160
36,14,O-L-D,10,160
37,14,O-R-D,10,160
38,14,O-L-D,10,160
39,14,O-R-D,10,160
40,14,O-L-D,10,160
1,15,O-L-R-D,100,0
2,15,O-L-D,40,170
3,15,O-R-D,10,120
4,15,O-L-D,10,190
5,15,O-R-D,10,190
6,15,O-L-D,10,170
7,15,O-R-D,10,170
8,15,O-L-D,10,170
9,15,O-L-R-D,180,0
10,15,O-L-R-D,180,0
11,15,O-L-R-D,180,0
12,15,O-L-R-D,180,0
13,15,O-L-R-D,180,0
14,15,O-L-R-D,180,0
15,15,O-L-R-D,180,0
16,15,O-L-R-D,180,0
17,15,O-L-R-D,180,0
18,15,O-L-R-D,180,0
19,15,O-L-R-D,180,0
20,15,O-L-R-D,180,0
21,15,O-L-R-D,180,0
22,15,O-L-R-D,180,0
23,15,O-L-R-D,180,0
24,15,O-L-R-D,180,0
25,15,O-L-R-D,180,0
26,15,O-L-R-D,180,0
27,15,O-L-R-D,180,0
28,15,O-L-R-D,180,0
29,15,O-L-R-D,180,0
30,15,O-L-R-D,180,0
31,15,O-L-R-D,180,0
32,15,O-L-R-D,180,0
33,15,O-L-R-D,180,0
34,15,O-L-R-D,180,0
35,15,O-L-R-D,180,0
36,15,O-L-R-D,180,0
37,15,O-L-R-D,180,0
38,15,O-L-R-D,180,0
39,15,O-L-R-D,180,0
40,15,O-L-R-D,180,0
1,16,O-R-D,20,70
2,16,O-L-D,40,170
3,16,O-R-D,10,120
4,16,O-L-D,10,190
5,16,O-R-D,10,190
6,16,O-L-D,10,170
7,16,O-R-D,10,170
8,16,O-L-D,10,170
9,16,O-R-D,10,160
10,16,O-L-D,10,160
11,16,O-R-D,10,160
12,16,O-L-D,10,160
13,16,O-R-D,10,160
14,16,O-L-D,10,160
15,16,O-R-D,10,160
16,16,O-L-D,10,160
17,16,O-R-D,10,160
18,16,O-L-D,10,160
19,16,O-R-D,10,160
20,16,O-L-D,10,160
21,16,O-R-D,10,160
22,16,O-L-D,10,160
23,16,O-R-D,10,160
24,16,O-L-D,10,160
25,16,O-R-D,10,160
26,16,O-L-D,10,160
27,16,O-R-D,10,160
28,16,O-L-D,10,160
29,16,O-R-D,10,160
30,16,O-L-D,10,160
31,16,O-R-D,10,160
32,16,O-L-D,10,160
33,16,O-R-D,10,160
34,16,O-L-D,10,160
35,16,O-R-D,10,160
36,16,O-L-D,10,160
37,16,O-R-D,10,160
38,16,O-L-D,10,160
39,16,O-R-D,10,160
40,16,O-L-D,10,160
1,17,O-L-R-D,100,0
2,17,O-R-D,160,50
3,17,O-R-D,10,120
4,17,O-L-D,10,190
5,17,O-R-D,10,190
6,17,O-L-D,10,170
7,17,O-R-D,10,170
8,17,O-L-D,10,170
9,17,O-R-D,10,160
10,17,O-L-D,10,160
11,17,O-R-D,10,160
12,17,O-L-D,10,160
13,17,O-R-D,10,160
14,17,O-L-D,10,160
15,17,O-R-D,10,160
16,17,O-L-D,10,160
17,17,O-R-D,10,160
18,17,O-L-D,10,160
19,17,O-R-D,10,160
20,17,O-L-D,10,160
21,17,O-R-D,10,160
22,17,O-L-D,10,160
23,17,O-R-D,10,160
24,17,O-L-D,10,160
25,17,O-R-D,10,160
26,17,O-L-D,10,160
27,17,O-R-D,10,160
28,17,O-L-D,10,160
29,17,O-R-D,10,160
30,17,O-L-D,10,160
31,17,O-R-D,10,160
32,17,O-L-D,10,160
33,17,O-R-D,10,160
34,17,O-L-D,10,160
35,17,O-R-D,10,160
36,17,O-L-D,10,160
37,17,O-R-D,10,160
38,17,O-L-D,10,160
39,17,O-R-D,10,160
40,17,O-L-D,10,160
